ID_POSLA,SIFRA_KO,IME_KO,OBCINA,STEVILKA_STAVBE,STEVILKA_DELA_STAVBE,PARCELNA_STEVILKA_ZA_GEOLOKACIJO,INTERNA_OZNAKA_DELA_STAVBE,EVIDENTIRANOST_DELA_STAVBE,NASELJE,ULICA,HISNA_STEVILKA,DODATEK_HS,STEVILKA_STANOVANJA_ALI_POSLOVNEGA_PROSTORA,VRSTA_DELA_STAVBE,LETO_IZGRADNJE_DELA_STAVBE,STAVBA_JE_DOKONCANA,GRADBENA_FAZA,NOVOGRADNJA,PRODANA_POVRSINA,PRODANI_DELEZ_DELA_STAVBE,PRODANA_POVRSINA_DELA_STAVBE,PRODANA_UPORABNA_POVRSINA_DELA_STAVBE,NADSTROPJE_DELA_STAVBE,STEVILO_ZUNANJIH_PARKIRNIH_MEST,ATRIJ,POVRSINA_ATRIJA,OPOMBE_O_NEPREMICNINI,DEJANSKA_RABA_DELA_STAVBE,LEGA_DELA_STAVBE_V_STAVBI,STEVILO_SOB,POVRSINA_DELA_STAVBE,UPORABNA_POVRSINA,PROSTORI_DELA_STAVBE,POGODBENA_CENA_DELA_STAVBE,STOPNJA_DDV_DELA_STAVBE,E_CENTROID,N_CENTROID,LETO,RPE_OBCINE_SIFRA
-14568,1725,AJDOVŠČINA,LJUBLJANA,347,9,,,1,Ljubljana,Štefanova ulica,8, ,9,2,1932,1,,0,,1/1,92,92,,,,,,,,3,104.7,94.7,,,,461526.19,101686.51,2007,61
-14569,2636,BEŽIGRAD,LJUBLJANA,3403,81,,,1,LJUBLJANA,TOPNIŠKA ULICA,70,,81,2,1971,1,,0,,1/1,51.31,42,,,,,,,,1,51.3,42.3,,,,462872.81,102413.39,2007,61
-13146,1772,SLAPE,LJUBLJANA,1870,7,,,1,Ljubljana,Chengdujska cesta,32, ,7,2,1986,1,,0,,,98.65,98.65,,,,,,,,4,98.7,88.3,,,,466339.04,101473.34,2007,61
-13288,2636,BEŽIGRAD,LJUBLJANA,3838,143,,,1,LJUBLJANA,TOPNIŠKA ULICA,29,A,,14,2002,1,,0,,1/1,12,12,,,,,,,,0,12,12,,,,462688.37,103171.5,2007,61
-13288,2636,BEŽIGRAD,LJUBLJANA,3838,142,,,1,LJUBLJANA,TOPNIŠKA ULICA,29,A,,14,2002,1,,0,,1/1,11.8,11.8,,,,,,,,0,11.8,11.8,,,,462688.37,103171.5,2007,61
-13288,2636,BEŽIGRAD,LJUBLJANA,3838,181,,,1,LJUBLJANA,TOPNIŠKA ULICA,29,A,,14,2002,1,,0,,1/1,14.05,14.05,,,,,,,,0,14.1,14.1,,,,462688.37,103171.5,2007,61
-13288,2636,BEŽIGRAD,LJUBLJANA,3838,174,,,1,LJUBLJANA,TOPNIŠKA ULICA,29,A,3,14,2002,1,,0,,1/1,73.5,73.5,,,,,,,,0,73.5,0,,,,462688.37,103171.5,2007,61
-13830,1738,DRAVLJE,LJUBLJANA,2248,11,,,1,LJUBLJANA,SMRTNIKOVA ULICA ,3,,11,2,0,1,,0,,1/1,60.45,60.45,,,,,,,,2,60.5,56.7,,,,459431.68,104468.12,2007,61
-16059,1723,VIČ,LJUBLJANA,9367,1,,,1,LJUBLJANA,CESTA V ZGORNJI LOG,38,C,1,2,2003,1,,0,,1/1,33.34,55.84,,,,,,,,1,33.3,32.8,,,,458083.91,99208.79,2007,61
-16065,1739,ZGORNJA ŠIŠKA,LJUBLJANA,33,3,,,1,,Podutiška ,68,,3,2,1972,1,,0,,1/1,34.9,30,,,,,,,,1,42.2,30,,,,458936.98,103673.84,2007,61
-16517,1730,MOSTE,LJUBLJANA,1531,25,,,1,LJUBLJANA,ULICA MOLNIŠKE ČETE,11,,25,2,1981,1,,0,,1/1,88.71,88.71,,,,,,,,4,88.7,78.3,,,,465506.16,101827.71,2007,61
-13715,1739,ZGORNJA ŠIŠKA,LJUBLJANA,528,106,,,1,LJUBLJANA,TRG KOMANDANTA STANETA,6,,106,2,0,1,,0,,1/1,67.94,65.06,,,,,,,,3,67.9,62.1,,,,459880.04,104102.77,2007,61
-15762,2636,BEŽIGRAD,LJUBLJANA,359,999,,,0,,,,,,14,,1,,0,,1/1,60.03,60.03,,,,,,,,,,,,,,,,2007,61
-15767,1732,ŠTEPANJA VAS,LJUBLJANA,893,5,,,1,,,,,5,2,2005,1,,0,,1/1,66.35,58.7,,,,,,,,3,66.4,58.7,,,,464609.61,100931.85,2007,61
-15773,1756,ČRNUČE,LJUBLJANA,2633,6,,,1,LJUBLJANA,SUHADOLČANOVA ULICA,88,,56,2,2005,1,,0,,1/1,144.6,112.84,,,,,,,,3,144.6,84,,,,463721.02,108113.22,2007,61
-15780,1739,ZGORNJA ŠIŠKA,LJUBLJANA,1539,15,,,0,LJUBLJANA,SCOPOLIJEVA ULICA,5,,15,2,,1,,0,,1/1,47.59,45,,,,,,,,2,50.2,40.7,,,,460315.1,103520.53,2007,61
-14807,1737,TABOR,LJUBLJANA,548,108,,,1,Ljubljana,vrhovčeva ,6,B,8,2,1958,1,,0,,1/1,76.7,74,,,,,,,,3,76.8,68.7,,,,462704.07,101660.42,2007,61
-14263,2679,GRADIŠČE II,LJUBLJANA,38,13,,,0,,Tržaška,2,,,14,,1,,0,,1/1,50.22,50.22,,,,,,,,,,,,,,,,2007,61
-13819,1723,VIČ,LJUBLJANA,1079,3,,,1,Ljubljana,Rožna dolina Cesta X,34,,3,2,1945,1,,0,,1/1,178.3,178.3,,,,,,,,4,178.3,178.3,,,,459729.02,101236.71,2007,61
-14491,1756,ČRNUČE,LJUBLJANA,662,2,,,1,LJUBLJANA,VERDNIKOVA ULICA,15, ,2,2,1980,1,,0,,1/1,48,48,,,,,,,,2,48,46.2,,,,463320.32,107315.94,2007,61
-14495,1738,DRAVLJE,LJUBLJANA,2425,76,,,1,LJUBLJANA,TRG KOMANDANTA STANETA,5,,76,2,1971,1,,0,,2/2,29.33,29.39,,,,,,,,1,29.3,24.6,,,,459799.53,104127.7,2007,61
-14504,1736,BRINJE I,LJUBLJANA,986,22,,,1,LJUBLJANA,TREBINJSKA ULICA,9,,22,2,1976,1,,0,,1/1,70.2,70.2,,,,,,,,4,70.2,68.8,,,,462678.69,104381.27,2007,61
-13427,1756,ČRNUČE,LJUBLJANA,2611,42,,,1,LJUBLJANA,CESTA 24. JUNIJA,66,,,2,1962,1,,0,,1/1,12.25,12.25,,,,,,,,1,12.3,12.2,,,,463345.79,106630.83,2007,61
-13427,1756,ČRNUČE,LJUBLJANA,2611,48,,,1,LJUBLJANA,CESTA 24. JUNIJA,66,,,,1962,1,,0,,1/4,10.15,10.15,,,,,,,,0,10.2,3.2,,,,463345.79,106630.83,2007,61
-13427,1756,ČRNUČE,LJUBLJANA,2611,43,,,1,LJUBLJANA,CESTA 24. JUNIJA,66,,,,1962,1,,0,,1/1,3.57,3.57,,,,,,,,,3.6,2.9,,,,463345.79,106630.83,2007,61
-13677,2680,NOVE JARŠE,LJUBLJANA,19,13,,,1,LJUBLJANA,ULICA HERMANA POTOČNIKA,19,,13,2,1974,1,,0,,1/1,39.46,39.46,,,,,,,,1,39.5,37.8,,,,464507.1,103888.85,2007,61
-13825,1721,GRADIŠČE I,LJUBLJANA,17,999,,,0,LJUBLJANA,PREŠERNOVA CESTA,15,,,2,,1,,0,,1/1,161,161,,,,,,,,,,,,,,,,2007,61
-14224,2636,BEŽIGRAD,LJUBLJANA,2873,14,,,1,,Neubergerjeva cesta ,20,,14,2,1998,1,,0,0,1/1,63.41,59.51,,,,,,,,1,28.3,25.9,,,,462589.08,102724.47,2007,61
-14511,1738,DRAVLJE,LJUBLJANA,2093,16,,,1,LJUBLJANA,VODNIKOVA CESTA,259,,16,2,2005,1,,0,,1/1,3.08,3.08,,,,,,,,0,3.1,3.1,,,,459159.22,104643.63,2007,61
-14511,1738,DRAVLJE,LJUBLJANA,2093,6,,,1,LJUBLJANA,VODNIKOVA CESTA,259,,6,2,2005,1,,0,,1/1,39.73,39.73,,,,,,,,1,39.7,37.1,,,,459159.22,104643.63,2007,61
-15001,1696,RUDNIK,LJUBLJANA,2499,4,,,1,Lavrica,Kamnikarjeva ulica,27,,4,2,2003,1,,0,,1/1,84.25,84.25,,,,,,,,4,118.8,92,,,,465633.05,95945.05,2007,61
-13030,1739,ZGORNJA ŠIŠKA,LJUBLJANA,1223,17,,,1,LJUBLJANA,ULICA BRATOV UČAKAR,36,,17,2,1974,1,,0,,,36.89,32,,,,,,,,1,41.9,33.5,,,,459301.18,103661.58,2007,61
-25896,2636,BEŽIGRAD,LJUBLJANA,193,5,,,1,LJUBLJANA,GLAVARJEVA ULICA,47,,5,2,1978,1,,0,,1/1,73.46,,,,,,,,,3,73.5,67.2,,,,461708.83,103964.38,2007,61
-26167,1739,ZGORNJA ŠIŠKA,LJUBLJANA,493,4,,,1,,litostrojska,24,,4,2,1947,1,,0,,1/1,92,,,,,,,,,3,107.1,86.8,,,,460444.69,104134,2007,61
-26168,2677,PRULE,LJUBLJANA,283,73,,,0,LJUBLJANA,PRIJATELJEVA ULICA,32,,,2,,1,,0,,1/1,12.82,12.82,,,,,,,,,,,,,,,,2007,61
-23716,1739,ZGORNJA ŠIŠKA,LJUBLJANA,895,26,,,1,LJUBLJANA,RAŠIŠKA ULICA,10,,26,2,1970,1,,0,,1/1,35.4,,,,,,,,,1,35.4,30.8,,,,459734.69,103826.76,2007,61
-23716,1739,ZGORNJA ŠIŠKA,LJUBLJANA,895,25,,,1,LJUBLJANA,RAŠIŠKA ULICA,10,,25,2,1970,1,,0,,1/1,25.72,,,,,,,,,1,25.7,24,,,,459734.69,103826.76,2007,61
-26372,1723,VIČ,LJUBLJANA,4981,999,,,0,Ljubljana,Tržaška cesta,111, ,,2,,1,,0,,1/1,44.35,,,,,,,,,,,,,,,,,2007,61
-26387,1737,TABOR,LJUBLJANA,152,9,,,1,LJUBLJANA,RESLJEVA CESTA,31,,9,2,1855,1,,0,,1/1,55.3,,,,,,,,,2,55.3,44.8,,,,462201.73,101997.11,2007,61
-21763,1739,ZGORNJA ŠIŠKA,LJUBLJANA,883,5,,,1,Ljubljana,Gorazdova ulica,19, ,5,2,1972,1,,0,,1/1,51.55,,,,,,,,,4,88,80.3,,,,460394.99,103834.71,2007,61
-21787,1738,DRAVLJE,LJUBLJANA,1297,10,,,1,,Stegne,35,,10,5,1980,1,,0,,1/1,275.55,,,,,,,,,0,235.2,235.2,,,,459796.35,105453.47,2007,61
-21789,2636,BEŽIGRAD,LJUBLJANA,3236,20,,,1,,Črtomirova,9,,110,2,1958,1,,0,,1/1,67.31,61.35,,,,,,,,2,61.4,61.4,,,,462650.45,102538.82,2007,61
-21795,1754,ŠENTVID NAD LJUBLJANO,LJUBLJANA,495,1,,,1,,prušnikova ,55,,,8,1920,1,,0,,1/1,75.61,,,,,,,,,0,593,474.4,,,,458909.71,106218.02,2007,61
-20456,1731,UDMAT,LJUBLJANA,503,11,,,1,Ljubljana,Poljanska cesta,66,B,11,2,1963,1,,0,,1/1,36.78,39.78,,,,,,,,1,39.8,33.3,,,,463391.36,101048.21,2007,61
