ID_POSLA,SIFRA_KO,IME_KO,OBCINA,PARCELNA_STEVILKA,VRSTA_ZEMLJISCA,VRSTA_TRAJNEGA_NASADA,STAROST_TRAJNEGA_NASADA,PRODANI_DELEZ_PARCELE,OPOMBE_O_NEPREMICNINI,POVRSINA_PARCELE,POGODBENA_CENA_PARCELE,STOPNJA_DDV_PARCELE,E_CENTROID,N_CENTROID,LETO,RPE_OBCINE_SIFRA
294287,1756,ČRNUČE,LJUBLJANA,864/18,3,,,1/1,,44,,,464659.44,106929.86,2017,61
294287,1756,ČRNUČE,LJUBLJANA,880/1,3,,,1/1,,2125,,,464539.63,106856.81,2017,61
294287,1756,ČRNUČE,LJUBLJANA,880/11,3,,,1/1,,827,,,464573.26,106876.38,2017,61
294287,1756,ČRNUČE,LJUBLJANA,880/16,3,,,1/1,,40,,,464552.77,106874.83,2017,61
294287,1756,ČRNUČE,LJUBLJANA,1091/1,7,,,1/1,,1449,,,464842.7,106872.46,2017,61
294287,1756,ČRNUČE,LJUBLJANA,1091/4,7,,,1/1,,440,,,464919.51,106845.1,2017,61
299467,1749,GAMELJNE,LJUBLJANA,518/23,6,,,1/1,,15,,,461462.93,110047.59,2017,61
299467,1749,GAMELJNE,LJUBLJANA,518/24,6,,,1/1,,15,,,461464.46,110045.4,2017,61
299467,1749,GAMELJNE,LJUBLJANA,518/26,6,,,1/1,,12,,,461455.07,110034.7,2017,61
299467,1749,GAMELJNE,LJUBLJANA,518/29,6,,,1/1,,12,,,461455.8,110025.16,2017,61
299467,1749,GAMELJNE,LJUBLJANA,518/31,6,,,1/1,,12,,,461446.33,110027.93,2017,61
299467,1749,GAMELJNE,LJUBLJANA,518/32,6,,,1/1,,12,,,461456.67,110015.05,2017,61
299467,1749,GAMELJNE,LJUBLJANA,518/33,6,,,1/1,,12,,,461458.93,110016.65,2017,61
299527,1720,KRAKOVSKO PREDMESTJE,LJUBLJANA,71/9,5,,,1/1,,744,,,461410.97,100782.73,2017,61
299989,1738,DRAVLJE,LJUBLJANA,432,5,,,219/100000,,1438,,,459544.92,105220.49,2017,61
299989,1738,DRAVLJE,LJUBLJANA,428,5,,,219/100000,,1919,,,459580.21,105172.65,2017,61
300065,1738,DRAVLJE,LJUBLJANA,359/4,5,,,1/1,,289,,,459840.72,104777.85,2017,61
300065,1738,DRAVLJE,LJUBLJANA,359/16,5,,,1/1,,649,,,459920.84,104818.78,2017,61
300065,1738,DRAVLJE,LJUBLJANA,359/7,5,,,1/1,,20,,,459886.09,104924.33,2017,61
300065,1738,DRAVLJE,LJUBLJANA,359/17,5,,,1/1,,12499,,,459899.39,104868.54,2017,61
300065,1738,DRAVLJE,LJUBLJANA,366/5,5,,,1/1,,212,,,459853.87,104931.62,2017,61
300065,1738,DRAVLJE,LJUBLJANA,362/1,5,,,1/1,,46,,,459727.97,104843.92,2017,61
300065,1738,DRAVLJE,LJUBLJANA,361/7,5,,,1/1,,28,,,459727.59,104840.47,2017,61
300065,1738,DRAVLJE,LJUBLJANA,363/3,5,,,1/1,,61,,,459719.2,104861.9,2017,61
300065,1738,DRAVLJE,LJUBLJANA,363/4,5,,,1/1,,251,,,459713.84,104858.75,2017,61
300065,2120,PRIMSKOVO,KRANJ,271/4,5,,,1/1,,177,,,451329.77,123007.18,2017,61
300065,2120,PRIMSKOVO,KRANJ,256/1,5,,,1/1,,2473,,,451313.5,122976.08,2017,61
300065,2120,PRIMSKOVO,KRANJ,256/11,5,,,1/1,,23,,,451345.33,122992.07,2017,61
300065,2120,PRIMSKOVO,KRANJ,256/12,5,,,1/1,,540,,,451323.39,122993.11,2017,61
300065,2120,PRIMSKOVO,KRANJ,256/13,5,,,1/1,,931,,,451295.85,122967.24,2017,61
300065,2120,PRIMSKOVO,KRANJ,258/9,5,,,1/1,,107,,,451300.13,122997.36,2017,61
300065,2120,PRIMSKOVO,KRANJ,255/12,5,,,1/1,,180,,,451277.59,122932.1,2017,61
300065,2606,SEMEDELA,KOPER,1862/17,5,,,1/1,,4276,,,401251.56,44254.35,2017,61
300065,2029,STARI DVOR,ŠKOFJA LOKA,367/1,5,,,1/1,,1189,,,447694.38,115294.38,2017,61
300821,1723,VIČ,LJUBLJANA,1240/11,5,,,1/1,,58,,,458784.14,100783.39,2017,61
300821,1723,VIČ,LJUBLJANA,1240/27,5,,,1509/10000,,265,,,458727.63,100845.21,2017,61
300821,1723,VIČ,LJUBLJANA,1240/25,6,,,1509/10000,,236,,,458758.7,100811.99,2017,61
300821,1723,VIČ,LJUBLJANA,1240/20,5,,,7244/10000,,26,,,458803.51,100796.24,2017,61
300821,1723,VIČ,LJUBLJANA,1240/24,5,,,1509/10000,,555,,,458719.63,100838.65,2017,61
300821,1723,VIČ,LJUBLJANA,1270/26,5,,,1509/10000,,1033,,,458940,100611.09,2017,61
300821,1723,VIČ,LJUBLJANA,1240/22,5,,,7244/10000,,9,,,458808.63,100798.4,2017,61
300821,1723,VIČ,LJUBLJANA,1244/3,5,,,1/1,,103,,,458783.08,100779.19,2017,61
300821,1723,VIČ,LJUBLJANA,1240/21,5,,,7244/10000,,92,,,458799.59,100787.27,2017,61
300821,1723,VIČ,LJUBLJANA,1240/13,5,,,1/1,,199,,,458764.72,100756.82,2017,61
300821,1723,VIČ,LJUBLJANA,1240/19,5,,,4187/10000,,234,,,458800.77,100778.36,2017,61
300821,1723,VIČ,LJUBLJANA,1240/18,5,,,4187/10000,,332,,,458823.73,100820.25,2017,61
300821,1723,VIČ,LJUBLJANA,1240/23,5,,,1509/10000,,1302,,,458734.81,100804.3,2017,61
300821,1723,VIČ,LJUBLJANA,1244/4,5,,,1/1,,69,,,458783.93,100776.17,2017,61
300858,1755,GLINCE,LJUBLJANA,1512/3,1,,,1/1,,19,,,457776.95,104555.61,2017,61
300881,1738,DRAVLJE,LJUBLJANA,1020,1,,,20/24,,346,,,459146.42,104273.71,2017,61
300896,1756,ČRNUČE,LJUBLJANA,154/1,5,,,1/1,,189,,,463282.38,107014.39,2017,61
300896,1756,ČRNUČE,LJUBLJANA,154/12,5,,,1/2,,59,,,463285.76,107007.24,2017,61
300955,1735,STOŽICE,LJUBLJANA,300/4,5,,,69/300,,83,,,461974.08,105473.85,2017,61
300955,1735,STOŽICE,LJUBLJANA,300/5,5,,,69/300,,186,,,461996.08,105473.27,2017,61
300955,1735,STOŽICE,LJUBLJANA,300/1,5,,,69/300,,161,,,461986.73,105482.57,2017,61
301022,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,350/831,5,,,1/6,,135,,,463491.29,98543.32,2017,61
301059,1723,VIČ,LJUBLJANA,329/4,5,,,1457/10000,,21,,,459798.98,101462.7,2017,61
301059,1723,VIČ,LJUBLJANA,329/3,5,,,1457/10000,,167,,,459800.27,101464.81,2017,61
301059,1723,VIČ,LJUBLJANA,329/1,5,,,1457/10000,,509,,,459814.01,101456.07,2017,61
301059,1723,VIČ,LJUBLJANA,329/2,5,,,1457/10000,,76,,,459807.93,101446.19,2017,61
301071,1738,DRAVLJE,LJUBLJANA,1004/6,5,,,1/1,,10,,,459268.82,104299.88,2017,61
301074,1723,VIČ,LJUBLJANA,1940/1,5,,,1/1,,272,,,459039.6,99657.39,2017,61
301074,1723,VIČ,LJUBLJANA,1940/5,5,,,1/1,,161,,,459034.42,99672.73,2017,61
301074,1723,VIČ,LJUBLJANA,1940/6,5,,,1/1,,44,,,459038.52,99680.09,2017,61
301118,1752,STANEŽIČE,LJUBLJANA,319/6,5,,,1/1,,234,,,457873.09,107137.81,2017,61
301125,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,197/22,5,,,1/1,,165,,,463135.37,99341.32,2017,61
301125,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,196/24,5,,,1/1,,78,,,463133.77,99346.14,2017,61
301148,1771,ZADOBROVA,LJUBLJANA,880/3,5,,,1/1,,11,,,467442.57,103963.65,2017,61
301148,1771,ZADOBROVA,LJUBLJANA,880/1,5,,,1/1,,380,,,467437.26,103957.8,2017,61
301159,1750,ŠMARTNO POD ŠMARNO GORO,LJUBLJANA,171/5,5,,,23/100,,361,,,459277.41,109449.8,2017,61
301159,1750,ŠMARTNO POD ŠMARNO GORO,LJUBLJANA,168/4,5,,,23/100,,285,,,459253.73,109435.72,2017,61
301159,1750,ŠMARTNO POD ŠMARNO GORO,LJUBLJANA,171/1,5,,,23/100,,355,,,459279.83,109441.85,2017,61
301159,1750,ŠMARTNO POD ŠMARNO GORO,LJUBLJANA,169/5,7,,,23/100,,348,,,459235.01,109455.15,2017,61
301159,1750,ŠMARTNO POD ŠMARNO GORO,LJUBLJANA,169/2,5,,,23/100,,296,,,459258.19,109443.68,2017,61
301196,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,397/44,5,,,1/1,,16,,,460345.53,99334.59,2017,61
301202,1735,STOŽICE,LJUBLJANA,1082/9,7,,,1/1,,2301,,,463756.31,104658.51,2017,61
301217,1735,STOŽICE,LJUBLJANA,1477/7,1,,,1/1,,822,,,464749.76,104511.94,2017,61
301217,1735,STOŽICE,LJUBLJANA,1477/6,1,,,1/2,,1378,,,464630.2,104364.62,2017,61
301217,1735,STOŽICE,LJUBLJANA,1476,5,,,1/1,,1178,,,464788.68,104549.92,2017,61
301235,2636,BEŽIGRAD,LJUBLJANA,2144,5,,,1/1,,402,,,461782.03,102427.28,2017,61
301235,2636,BEŽIGRAD,LJUBLJANA,2143,5,,,1/1,,434,,,461774.69,102439.05,2017,61
301237,2636,BEŽIGRAD,LJUBLJANA,226/10,6,,,2/10,,1941,,,462412.5,103630.03,2017,61
301241,1696,RUDNIK,ŠKOFLJICA,2389/55,3,,,1/1,,27,,,464117.86,98946.78,2017,61
301241,1696,RUDNIK,LJUBLJANA,2389/47,3,,,1/1,,65,,,464125.72,98944.84,2017,61
301242,1755,GLINCE,LJUBLJANA,744/2,5,,,1/1,,175,,,457474.81,103815.51,2017,61
301242,1755,GLINCE,LJUBLJANA,744/22,5,,,1/1,,64,,,457461.28,103814.39,2017,61
301242,1755,GLINCE,LJUBLJANA,744/8,5,,,1/1,,490,,,457471.35,103825.79,2017,61
301249,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,512/45,5,,,1/2,,180,,,462202.96,98617.45,2017,61
301249,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,512/46,5,,,1/2,,223,,,462223.39,98609.36,2017,61
301301,1723,VIČ,LJUBLJANA,1667/14,5,,,1/1,,16,,,459485.03,100229.9,2017,61
301343,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,376/83,5,,,1/1,,256,,,460500.92,99230.88,2017,61
301350,1733,BIZOVIK,LJUBLJANA,502/16,5,,,1/1,,93,,,466676.63,99773.04,2017,61
301350,1733,BIZOVIK,LJUBLJANA,502/18,5,,,1/1,,6,,,466673.56,99775.04,2017,61
301360,1753,VIŽMARJE,LJUBLJANA,1618/9,5,,,1/1,,238,,,458297.85,107221.49,2017,61
301360,1753,VIŽMARJE,LJUBLJANA,1618/8,5,,,1/1,,30,,,458284.23,107236.43,2017,61
301360,1753,VIŽMARJE,LJUBLJANA,1618/7,5,,,1/1,,16,,,458278.39,107228.07,2017,61
301436,1749,GAMELJNE,LJUBLJANA,906/6,5,,,1/1,,826,,,461601.71,109104.45,2017,61
301439,1770,KAŠELJ,LJUBLJANA,116/5,5,,,1/1,,593,,,470244.2,102878.55,2017,61
301439,1770,KAŠELJ,LJUBLJANA,116/6,5,,,1/1,,52,,,470254.16,102881.52,2017,61
301514,1723,VIČ,LJUBLJANA,2110/17,6,,,164776/200000,,11,,,458355.19,99113.37,2017,61
301514,1723,VIČ,LJUBLJANA,2110/8,6,,,16668/200000,,641,,,458336.7,99115.31,2017,61
301527,1770,KAŠELJ,LJUBLJANA,1420/84,5,,,1/1,,137,,,468901.06,101739.59,2017,61
301539,2679,GRADIŠČE II,LJUBLJANA,50/3,5,,,1/8,,1118,,,460547.32,101263.69,2017,61
301567,1754,ŠENTVID NAD LJUBLJANO,LJUBLJANA,292/6,1,,,1/1,,116,,,458591.53,106771.39,2017,61
301567,1753,VIŽMARJE,LJUBLJANA,1476,5,,,1/1,,592,,,458567.78,106764.27,2017,61
301568,1702,TOMIŠELJ,LJUBLJANA,1138/129,7,,,1/1,,327,,,462350.85,95968.77,2017,61
301582,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,937/10,5,,,1/2,,415,,,461785.82,98793.45,2017,61
301619,2679,GRADIŠČE II,LJUBLJANA,67/12,5,,,1/1,,168,,,460319.7,101528.14,2017,61
301619,2679,GRADIŠČE II,LJUBLJANA,67/4,5,,,1/1,,916,,,460292.14,101544.77,2017,61
301639,1770,KAŠELJ,LJUBLJANA,2165/9,5,,,1/1,,346,,,469002.69,101327.68,2017,61
301642,1772,SLAPE,LJUBLJANA,753/20,6,,,1/1,,63,,,467683.41,102019.4,2017,61
301648,1770,KAŠELJ,LJUBLJANA,77/11,5,,,1/1,,455,,,469760.89,102723.14,2017,61
301678,1771,ZADOBROVA,LJUBLJANA,587/4,5,,,1/1,,365,,,467449.73,102669.55,2017,61
301706,1754,ŠENTVID NAD LJUBLJANO,LJUBLJANA,937/91,5,,,1/1,,465,,,458910.13,105904.62,2017,61
301706,1754,ŠENTVID NAD LJUBLJANO,LJUBLJANA,929,3,,,1/1,,339,,,458916.77,105925.67,2017,61
301706,1754,ŠENTVID NAD LJUBLJANO,LJUBLJANA,937/92,5,,,1/1,,180,,,458898.3,105909.61,2017,61
301707,1702,TOMIŠELJ,LJUBLJANA,1138/123,7,,,1/1,,342,,,462264.66,95943.46,2017,61
301713,1702,TOMIŠELJ,LJUBLJANA,1138/126,7,,,1/1,,290,,,462318.78,95959.62,2017,61
301718,1733,BIZOVIK,LJUBLJANA,92/3,5,,,1/3,,819,,,466956.76,99860.1,2017,61
301719,1702,TOMIŠELJ,LJUBLJANA,1138/111,7,,,1/1,,248,,,462096.47,95894.57,2017,61
301720,1737,TABOR,LJUBLJANA,3516,5,,,12/125,,282,,,462280.62,101535.97,2017,61
301720,1737,TABOR,LJUBLJANA,3477,5,,,12/125,,286,,,462275.78,101558.67,2017,61
301728,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,611/66,7,,,1/1,,7792,,,463103.37,95819.04,2017,61
301738,1749,GAMELJNE,LJUBLJANA,458/7,3,,,1/1,,511,,,461052.12,110130.38,2017,61
301756,1702,TOMIŠELJ,LJUBLJANA,1138/121,7,,,1/1,,270,,,462236.27,95935.32,2017,61
301757,1702,TOMIŠELJ,LJUBLJANA,1138/116,7,,,1/1,,265,,,462167.72,95915.84,2017,61
301772,1702,TOMIŠELJ,LJUBLJANA,1138/124,7,,,1/1,,504,,,462284.09,95949.17,2017,61
301778,2679,GRADIŠČE II,LJUBLJANA,50/3,5,,,1/8,,1118,,,460547.32,101263.69,2017,61
301790,1750,ŠMARTNO POD ŠMARNO GORO,LJUBLJANA,93/52,6,,,18/100,,21,,,459561.75,109886.6,2017,61
301790,1750,ŠMARTNO POD ŠMARNO GORO,LJUBLJANA,93/56,5,,,1/1,,32,,,459542.96,109871.8,2017,61
301790,1750,ŠMARTNO POD ŠMARNO GORO,LJUBLJANA,93/51,6,,,166/900,,85,,,459548.01,109894.62,2017,61
301790,1750,ŠMARTNO POD ŠMARNO GORO,LJUBLJANA,93/42,6,,,166/900,,19,,,459561.33,109892.79,2017,61
301790,1750,ŠMARTNO POD ŠMARNO GORO,LJUBLJANA,93/53,6,,,1/1,,26,,,459537.89,109901.82,2017,61
301790,1750,ŠMARTNO POD ŠMARNO GORO,LJUBLJANA,93/43,6,,,166/900,,4,,,459564.59,109890.62,2017,61
301790,1750,ŠMARTNO POD ŠMARNO GORO,LJUBLJANA,93/37,6,,,166/900,,11,,,459543.85,109900.13,2017,61
301806,2679,GRADIŠČE II,LJUBLJANA,50/3,5,,,1/4,,1118,,,460547.32,101263.69,2017,61
301821,2679,GRADIŠČE II,LJUBLJANA,92/55,1,,,1/1,,279,,,460231.04,101120.73,2017,61
301821,2679,GRADIŠČE II,LJUBLJANA,92/56,1,,,1/1,,35,,,460225.59,101137.33,2017,61
301826,1702,TOMIŠELJ,LJUBLJANA,1138/131,7,,,1/1,,599,,,462388.18,95979,2017,61
301832,1702,TOMIŠELJ,LJUBLJANA,1138/117,7,,,1/1,,229,,,462179.72,95919.29,2017,61
301839,1755,GLINCE,LJUBLJANA,1634,5,,,1/1,,205,,,457720.62,104260.11,2017,61
301840,1702,TOMIŠELJ,LJUBLJANA,1138/112,7,,,1/1,,248,,,462109.06,95897.84,2017,61
301844,1702,TOMIŠELJ,LJUBLJANA,1138/130,7,,,1/1,,328,,,462367.15,95973.66,2017,61
301874,1737,TABOR,LJUBLJANA,3604,6,,,1/1,,106,,,462444.87,101527.08,2017,61
301889,1702,TOMIŠELJ,LJUBLJANA,1138/125,7,,,1/1,,348,,,462303.81,95954.69,2017,61
301894,1702,TOMIŠELJ,LJUBLJANA,1138/118,7,,,1/1,,198,,,462190.35,95922.37,2017,61
301900,1702,TOMIŠELJ,LJUBLJANA,1138/128,7,,,1/1,,204,,,462338.44,95964.91,2017,61
301936,1723,VIČ,LJUBLJANA,1170,5,,,1/4,,595,,,459047.19,100814.7,2017,61
301944,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,243/491,6,,,1/1,,47,,,463889.6,98545.76,2017,61
301944,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,243/679,6,,,1/1,,16,,,463888.42,98540.03,2017,61
301944,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,243/692,6,,,1/1,,10,,,463907.94,98528.48,2017,61
301954,1770,KAŠELJ,LJUBLJANA,1856/12,5,,,1/3,,85,,,469206,101235.99,2017,61
301954,1770,KAŠELJ,LJUBLJANA,1856/10,5,,,1/3,,332,,,469174.03,101238.86,2017,61
301969,1736,BRINJE I,LJUBLJANA,980/2,6,,,1/1,,49,,,461907.71,104602.47,2017,61
302042,1737,TABOR,LJUBLJANA,2351,5,,,1/1,,6,,,461972.57,101918.95,2017,61
302043,1770,KAŠELJ,LJUBLJANA,1069/17,1,,,1/1,,645,,,470159.09,102002.76,2017,61
302043,1770,KAŠELJ,LJUBLJANA,1071/5,1,,,1/1,,69,,,470139.6,102007.83,2017,61
302081,1756,ČRNUČE,LJUBLJANA,59,5,,,1/1,,219,,,463732.94,106967.73,2017,61
302081,1756,ČRNUČE,LJUBLJANA,60/1,5,,,1/1,,83,,,463722.97,106965.58,2017,61
302087,2679,GRADIŠČE II,LJUBLJANA,50/3,5,,,1/2,,1118,,,460547.32,101263.69,2017,61
302088,1751,TACEN,LJUBLJANA,150/9,3,,,1/1,,8,,,458604.38,109067.21,2017,61
302088,1751,TACEN,LJUBLJANA,150/8,3,,,1/1,,132,,,458596.69,109066.66,2017,61
302100,1770,KAŠELJ,LJUBLJANA,1907/6,1,,,1/1,,370,,,469267.33,101176.81,2017,61
302106,1755,GLINCE,LJUBLJANA,462/7,5,,,1/1,,28,,,457376.96,104844.12,2017,61
302106,1755,GLINCE,LJUBLJANA,462/3,5,,,1/1,,15,,,457390.78,104843.57,2017,61
302114,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,225/6,5,,,8/10,,725,,,461097,100428.19,2017,61
302122,1721,GRADIŠČE I,LJUBLJANA,835,5,,,1/1,,827,,,461420.39,100982.08,2017,61
302127,1738,DRAVLJE,LJUBLJANA,292/4,5,,,1/1,,301,,,459254.67,104796.15,2017,61
302137,1738,DRAVLJE,LJUBLJANA,1638/5,7,,,1/3,,71,,,457974.95,102561.85,2017,61
302137,1738,DRAVLJE,LJUBLJANA,1636/8,7,,,1/1,,529,,,457945.35,102586.93,2017,61
302137,1738,DRAVLJE,LJUBLJANA,1638/1,7,,,1/1,,65,,,457968.9,102577.47,2017,61
302137,1738,DRAVLJE,LJUBLJANA,1636/12,7,,,1/1,,226,,,457927.45,102602.21,2017,61
302200,2682,BRDO,LJUBLJANA,1487,7,,,1/6,,112,,,457660.77,102134.19,2017,61
302202,1749,GAMELJNE,LJUBLJANA,21/20,1,,,1/3,,217,,,460580.52,109980.24,2017,61
302202,1749,GAMELJNE,LJUBLJANA,21/19,1,,,1/1,,697,,,460603.04,109988.74,2017,61
302224,1751,TACEN,LJUBLJANA,130/12,5,,,1/1,,205,,,458484.56,108878.29,2017,61
302224,1751,TACEN,LJUBLJANA,130/14,5,,,1/1,,61,,,458465.54,108860.26,2017,61
302247,1738,DRAVLJE,LJUBLJANA,359/3,5,,,1/2,,1578,,,459800.53,104829.86,2017,61
302247,1738,DRAVLJE,LJUBLJANA,359/2,5,,,1/2,,7614,,,459838.29,104861.67,2017,61
302300,1723,VIČ,LJUBLJANA,2057/44,6,,,1/1,,12,,,458132.41,99227.34,2017,61
302309,1756,ČRNUČE,LJUBLJANA,68/7,5,,,1/1,,10,,,463617.41,107004.76,2017,61
302339,2636,BEŽIGRAD,LJUBLJANA,566,5,,,1/1,,237,,,461675.23,103576.59,2017,61
302339,2636,BEŽIGRAD,LJUBLJANA,565,5,,,1/1,,459,,,461677.67,103561.34,2017,61
302357,2682,BRDO,LJUBLJANA,1491,7,,,1/6,,128,,,457653.83,102122.19,2017,61
302357,2682,BRDO,LJUBLJANA,1487,7,,,1/6,,112,,,457660.77,102134.19,2017,61
302360,1754,ŠENTVID NAD LJUBLJANO,LJUBLJANA,373/3,2,,,1/1,,87,,,458968.65,106440.57,2017,61
302365,2682,BRDO,LJUBLJANA,1487,7,,,2/6,,112,,,457660.77,102134.19,2017,61
302365,2682,BRDO,LJUBLJANA,1491,7,,,2/6,,128,,,457653.83,102122.19,2017,61
302369,1754,ŠENTVID NAD LJUBLJANO,LJUBLJANA,316/1,1,,,1/1,,624,,,458604.93,106392.57,2017,61
302371,1770,KAŠELJ,LJUBLJANA,1866/4,5,,,1/1,,373,,,469044.7,101160.03,2017,61
302393,2636,BEŽIGRAD,LJUBLJANA,983,5,,,1/1,,188,,,462399.5,103184.15,2017,61
302400,1753,VIŽMARJE,LJUBLJANA,597/25,5,,,1/1,,1,,,458455.79,108034.49,2017,61
302400,1753,VIŽMARJE,LJUBLJANA,597/24,5,,,1/1,,3,,,458451.61,108034.83,2017,61
302414,2636,BEŽIGRAD,LJUBLJANA,1834,5,,,1/2,,577,,,462240.31,102615.08,2017,61
302431,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,184/90,5,,,1/1,,163,,,462780.78,99556.9,2017,61
302441,1737,TABOR,LJUBLJANA,3134,5,,,1/4,,61,,,462686.72,102027.58,2017,61
302458,1721,GRADIŠČE I,LJUBLJANA,46/22,5,,,1/1,,13,,,460998.71,101142.76,2017,61
302460,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,919/3,2,,,1/2,,1176,,,461632.61,99003.01,2017,61
302465,1739,ZGORNJA ŠIŠKA,LJUBLJANA,637/19,5,,,1/1,,231,,,460218.27,103336.31,2017,61
302516,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,913/12,1,,,1/1,,155,,,461660.16,99096.54,2017,61
302533,1723,VIČ,LJUBLJANA,2260/9,5,,,1/1,,470,,,458467.48,97900.63,2017,61
302573,1770,KAŠELJ,LJUBLJANA,1450/17,5,,,1/1,,21,,,468705.11,101725.35,2017,61
302595,1739,ZGORNJA ŠIŠKA,LJUBLJANA,501/34,5,,,1/1,,210,,,459883.13,103493.73,2017,61
302604,1731,UDMAT,LJUBLJANA,494,5,,,1/2,,500,,,463968.13,101631.68,2017,61
302610,1777,JAVOR,LJUBLJANA,1162/10,9,,,1/4,,32547,,,474018.58,98034.33,2017,61
302622,1777,JAVOR,LJUBLJANA,1499/9,5,,,1/1,,82,,,475001.77,97776.76,2017,61
302623,1770,KAŠELJ,LJUBLJANA,2205,5,,,1/1,,171,,,468726.79,101146.48,2017,61
302664,1982,ŠUJICA,LJUBLJANA,285/20,5,,,1/4,,796,,,457115.47,101479.11,2017,61
302698,1738,DRAVLJE,LJUBLJANA,1417/29,5,,,1/1,,332,,,458739.18,104197.6,2017,61
302713,1770,KAŠELJ,LJUBLJANA,398/4,5,,,1/1,,97,,,469770.17,102650.31,2017,61
302714,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,194/100,5,,,1/1,,6,,,463136.62,99404.89,2017,61
302781,1737,TABOR,LJUBLJANA,2189,5,,,3/250,,552,,,461987.36,102068.36,2017,61
