ID_POSLA,SIFRA_KO,IME_KO,OBCINA,STEVILKA_STAVBE,STEVILKA_DELA_STAVBE,PARCELNA_STEVILKA_ZA_GEOLOKACIJO,INTERNA_OZNAKA_DELA_STAVBE,EVIDENTIRANOST_DELA_STAVBE,NASELJE,ULICA,HISNA_STEVILKA,DODATEK_HS,STEVILKA_STANOVANJA_ALI_POSLOVNEGA_PROSTORA,VRSTA_DELA_STAVBE,LETO_IZGRADNJE_DELA_STAVBE,STAVBA_JE_DOKONCANA,GRADBENA_FAZA,NOVOGRADNJA,PRODANA_POVRSINA,PRODANI_DELEZ_DELA_STAVBE,PRODANA_POVRSINA_DELA_STAVBE,PRODANA_UPORABNA_POVRSINA_DELA_STAVBE,NADSTROPJE_DELA_STAVBE,STEVILO_ZUNANJIH_PARKIRNIH_MEST,ATRIJ,POVRSINA_ATRIJA,OPOMBE_O_NEPREMICNINI,DEJANSKA_RABA_DELA_STAVBE,LEGA_DELA_STAVBE_V_STAVBI,STEVILO_SOB,POVRSINA_DELA_STAVBE,UPORABNA_POVRSINA,PROSTORI_DELA_STAVBE,POGODBENA_CENA_DELA_STAVBE,STOPNJA_DDV_DELA_STAVBE,E_CENTROID,N_CENTROID,LETO,RPE_OBCINE_SIFRA
303189,2679,GRADIŠČE II,LJUBLJANA,983,1,,,1,,,,,,4,1995,1,,,14,1/1,,,,,,,,1242001 - garaža,drugo,,14,14,-,,,460849.12,100748.68,2017,61
303189,2679,GRADIŠČE II,LJUBLJANA,919,6,,,1,LJUBLJANA,BIČEVJE,1,,6,2,1962,1,,,74,1/1,,,2,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,3,74.3,60.2,-,,,460814.91,100779.21,2017,61
303196,1725,AJDOVŠČINA,LJUBLJANA,393,6,,,1,LJUBLJANA,BEETHOVNOVA ULICA,7,,6,2,1923,1,,,144,1/1,,,3,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,4,144.4,144.4," Klet, shramba | Zaprt balkon",,,461475.26,101575.39,2017,61
303198,1730,MOSTE,LJUBLJANA,517,2,,,1,LJUBLJANA,BAVDKOVA ULICA,7,,2,2,1932,1,,,29,1/1,,,2,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,pritličje,1,29.4,29.4," Klet, shramba",,,463872.21,102605.48,2017,61
303200,1732,ŠTEPANJA VAS,LJUBLJANA,373,18,,,1,LJUBLJANA,ULICA POLONCE ČUDE,2,,11,15,1978,1,,,4,1/1,,,2,,,,,1274003 - Klet,klet,,4.2,4.2,-,,,464897.7,101601.53,2017,61
303200,1732,ŠTEPANJA VAS,LJUBLJANA,373,17,,,1,LJUBLJANA,ULICA POLONCE ČUDE,2,,11,2,1978,1,,,40,1/1,,,1,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,1,39.9,34.6, Odprt balkon,,,464897.7,101601.53,2017,61
303212,1740,SPODNJA ŠIŠKA,LJUBLJANA,870,16,,,1,LJUBLJANA,NA JAMI,1,,15,2,1965,1,,,55,1/1,,,4,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,2,54.6,52,-,,,460626.62,103127.27,2017,61
301576,2636,BEŽIGRAD,LJUBLJANA,1762,105,,,1,LJUBLJANA,ULICA METODA MIKUŽA,6,,105,2,1986,1,,,66,1/1,,,2,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,pritličje,1,65.9,35, Odprta terasa,,,462696.42,103227.89,2017,61
302081,1756,ČRNUČE,LJUBLJANA,1635,1,,,1,LJUBLJANA,STARE ČRNUČE,20,,,1,1934,1,,,168,1/1,,,,1,,,,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,pritličje,3,167.6,96," Drugo | Drvarnica | Klet, shramba | Kurilnica | Odprt balkon | Stopnišče",,,463732.75,106968.23,2017,61
302083,1737,TABOR,LJUBLJANA,710,7,,,1,LJUBLJANA,ILIRSKA ULICA,16,,7,2,1936,1,,,107,1/1,,,2,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,3,107,95.1," Drugo | Klet, shramba | Odprt balkon",,,462478.97,101562.1,2017,61
302087,2679,GRADIŠČE II,LJUBLJANA,237,2,,,1,LJUBLJANA,ŠKRABČEVA ULICA,11,,2,2,1932,1,,,132,1/2,,,1,,,,,1121001 - Stanovanje v samostoječi stavbi z dvema stanovanjema,nadstropje,3,132.3,97.2, Garaža | Odprta terasa,,,460539.76,101278.12,2017,61
302087,2679,GRADIŠČE II,LJUBLJANA,237,1,,,1,LJUBLJANA,ŠKRABČEVA ULICA,11,,1,2,1932,1,,,143,1/2,,,,,,,,1121001 - Stanovanje v samostoječi stavbi z dvema stanovanjema,pritličje,3,142.6,97.2, Garaža | Odprt balkon | Odprta terasa,,,460539.76,101278.12,2017,61
302091,1737,TABOR,LJUBLJANA,1,18,,,1,LJUBLJANA,ČUFARJEVA ULICA,13,,9,14,1959,1,,,8,1/1,,,,,,,,1274003 - Klet,klet,,7.5,7.5,-,,,462192.95,101778.72,2017,61
302091,1737,TABOR,LJUBLJANA,1,17,,,1,LJUBLJANA,ČUFARJEVA ULICA,13,,9,2,1959,1,,,51,1/1,,,5,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,1,50.9,45.1, Zaprta loža,,,462192.95,101778.72,2017,61
302092,1994,DOBROVA,LJUBLJANA,1510,10,,,1,LJUBLJANA,ULICA BORCA PETRA,30,,10,2,1999,1,,,67,1/1,,,2,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,3,67.2,63.7, Stopnišče,,,457483.45,99708.04,2017,61
302092,1994,DOBROVA,LJUBLJANA,1510,29,,,1,LJUBLJANA,ULICA BORCA PETRA,30,,,4,1999,1,,,13,1/1,,,,,,,,1242002 - garaža v garažni hiši,drugo,,12.5,12.5,-,,,457483.45,99708.04,2017,61
302094,1732,ŠTEPANJA VAS,LJUBLJANA,242,17,,,1,LJUBLJANA,JAKČEVA ULICA,43,,17,2,1976,1,,,41,1/1,,,1,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,1,40.8,36.5," Klet, shramba | Zaprta loža",,,464760.24,101694.14,2017,61
302377,1740,SPODNJA ŠIŠKA,LJUBLJANA,3422,52,,,1,,,,,52,4,1973,1,,,35,1/1,,,,,,,,1242002 - garaža v garažni hiši,klet,,35,12.5,-,,,461030.49,102577.66,2017,61
302380,2680,NOVE JARŠE,LJUBLJANA,397,7,,,1,LJUBLJANA,ULICA GRADNIKOVE BRIGADE,8,,245,6,1997,1,,,17,1/1,,,,,,,,1230401 - Prostori za storitvene dejavnosti,pritličje,,16.5,16.5,-,,,464849.47,103658.92,2017,61
302385,2706,ZELENA JAMA,LJUBLJANA,402,5,,,1,LJUBLJANA,ROŽIČEVA ULICA,2,,5,2,1962,1,,,46,53/100,,,1,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,2,46.2,45.2, Odprt balkon,,,464010.88,102808.39,2017,61
302385,2706,ZELENA JAMA,LJUBLJANA,402,24,,,1,LJUBLJANA,ROŽIČEVA ULICA,2,,24,14,1962,1,,,3,53/100,,,,,,,,1274003 - Klet,klet,,2.9,2.9,-,,,464010.88,102808.39,2017,61
302111,1737,TABOR,LJUBLJANA,1919,17,,,1,LJUBLJANA,TRG OSVOBODILNE FRONTE,13,,17,8,1998,1,,,61,1/1,,,2,,,,,1220301 - Poslovni prostori,nadstropje,,60.5,60.5,-,,,462037.54,102072.45,2017,61
302111,1737,TABOR,LJUBLJANA,1919,12,,,1,LJUBLJANA,TRG OSVOBODILNE FRONTE,13,,12,15,1998,1,,,74,1/1,,,2,,,,,1220301 - Poslovni prostori,nadstropje,,74.3,74.3,-,,,462037.54,102072.45,2017,61
302112,1738,DRAVLJE,LJUBLJANA,1394,457,,,1,LJUBLJANA,CELOVŠKA CESTA,264,,457,2,1983,1,,,19,1/1,,,12,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,1,19.2,19.2,-,,,459572.35,105205.69,2017,61
302114,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,61,4,,,1,LJUBLJANA,ZELJARSKA ULICA,8,,,15,2010,1,,,63,8/10,,,,,,,,13 - Skupna raba,,,62.7,62.7,-,,,461088.27,100437.9,2017,61
302114,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,61,1,,,1,LJUBLJANA,ZELJARSKA ULICA,8,,1,15,2010,1,,,536,8/10,,,,,,,,1220301 - Poslovni prostori,pritličje,,536,536,-,,,461088.27,100437.9,2017,61
302114,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,61,3,,,1,LJUBLJANA,ZELJARSKA ULICA,8,,3,2,2010,1,,,148,8/10,,,,,,,,1121001 - Stanovanje v samostoječi stavbi z dvema stanovanjema,mansarda,,148,141.6, Odprt balkon | Stopnišče,,,461088.27,100437.9,2017,61
302338,1736,BRINJE I,LJUBLJANA,984,126,,,1,LJUBLJANA,TREBINJSKA ULICA,15,,126,2,1977,1,,,77,1/2,,,4,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,3,76.7,73.8," Klet, shramba | Odprt balkon",,,462628.53,104402.61,2017,61
302339,2636,BEŽIGRAD,LJUBLJANA,846,2,,,1,LJUBLJANA,DRAVSKA ULICA,10,,,1,1939,1,,,250,1/1,,,2,,,,,1220301 - Poslovni prostori,pritličje,,250,250,-,,,461677.66,103561.3,2017,61
302339,2636,BEŽIGRAD,LJUBLJANA,846,6,,,1,LJUBLJANA,DRAVSKA ULICA,10,,,14,1939,1,,,15,1/1,,,,,,,,1271401 - Drug kmetijski del stavbe,pritličje,,15,15,-,,,461677.66,103561.3,2017,61
302352,1772,SLAPE,LJUBLJANA,911,3,,,1,LJUBLJANA,"POLJE, CESTA XXII",1,,3,2,1932,1,,,36,1/1,,,2,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,klet,1,35.5,35.5,-,,,467431.43,102015.99,2017,61
302353,1738,DRAVLJE,LJUBLJANA,2450,131,,,1,LJUBLJANA,ADAMIČEVA ULICA,13,,131,2,1972,1,,,46,1/1,,,3,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,1,46,43," Klet, shramba",,,459539.44,104099.19,2017,61
302371,1770,KAŠELJ,LJUBLJANA,3085,1,,,1,LJUBLJANA,ULICA PARIŠKE KOMUNE,13,,,1,1972,1,,,154,1/1,,,,1,,,,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,pritličje,6,153.7,131.8, Drvarnica | Kurilnica | Odprt balkon | Zaprta terasa,,,469044.61,101160.42,2017,61
302114,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,61,2,,,1,LJUBLJANA,ZELJARSKA ULICA,8,,2,2,2010,1,,,190,8/10,,,1,,,,,1121001 - Stanovanje v samostoječi stavbi z dvema stanovanjema,nadstropje,,189.9,150.3, Odprt balkon | Odprta terasa | Stopnišče,,,461088.27,100437.9,2017,61
302122,1721,GRADIŠČE I,LJUBLJANA,350,7,,,1,LJUBLJANA,RIMSKA CESTA,6,,8,9,1730,1,,,78,1/1,,,,,,,,"1211202 - Restavracija, gostilna",pritličje,1,78.2,78.2,-,,,461424.42,100965.09,2017,61
302124,2680,NOVE JARŠE,LJUBLJANA,1000,14,,,1,LJUBLJANA,BEBLERJEV TRG,8,,14,2,1980,1,,,74,1/1,,,2,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,3,73.7,65," Klet, shramba | Zaprt balkon",,,464964.6,103715.39,2017,61
302127,1738,DRAVLJE,LJUBLJANA,1832,1,,,1,LJUBLJANA,DRAŽGOŠKA ULICA,36,,,2,1964,1,,,72,1/1,,,,,,,,"1110002 - Stanovanje, ki se nahaja v krajni vrstni hiši",pritličje,4,72,66.8," Garaža | Klet, shramba | Kurilnica | Odprt balkon | Stopnišče | Sušilnica, pralnica",,,459253.95,104800.96,2017,61
302138,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,4416,55,,,1,LJUBLJANA,TRNOVSKI PRISTAN,12,,26,14,1985,1,,,2,1/1,,,2,,,,,1274003 - Klet,pritličje,,2.2,2.2,-,,,461838.03,100375.44,2017,61
302138,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,4416,54,,,1,LJUBLJANA,TRNOVSKI PRISTAN,12,,26,2,1985,1,,,78,1/1,,,4,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,3,78,74.2, Garderoba | Odprt balkon,,,461838.03,100375.44,2017,61
302143,1739,ZGORNJA ŠIŠKA,LJUBLJANA,1056,118,,,1,LJUBLJANA,TUGOMERJEVA ULICA,6,,18,2,1962,1,,,59,1/1,,,4,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,2,59,53.8," Drugo | Drvarnica | Klet, shramba",,,460221.87,103757.25,2017,61
302148,1753,VIŽMARJE,LJUBLJANA,3212,6,,,1,LJUBLJANA,TACENSKA CESTA,121,,6,2,2003,1,,,54,1/1,,,1,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,2,54.1,54.1," Klet, shramba",,,458368.34,108347.93,2017,61
302148,1753,VIŽMARJE,LJUBLJANA,3212,37,,,1,LJUBLJANA,TACENSKA CESTA,121,,5,14,2003,1,,,4,1/1,,,,,,,,1274003 - Klet,klet,,4.2,4.2,-,,,458368.34,108347.93,2017,61
302148,1753,VIŽMARJE,LJUBLJANA,3211,2,,,1,,,,,2,4,2003,1,,,12,1/1,,,,,,,,1242002 - garaža v garažni hiši,klet,,11.5,11.5,-,,,458352.82,108354.09,2017,61
302466,1725,AJDOVŠČINA,LJUBLJANA,269,13,,,1,LJUBLJANA,SLOVENSKA CESTA,51,B,13,2,1850,1,,,159,1/1,,,3,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,4,158.8,158.8,-,,,461683.85,101878.4,2017,61
302470,2636,BEŽIGRAD,LJUBLJANA,2459,2,,,1,LJUBLJANA,LINHARTOVA CESTA,84,,2,2,1957,1,,,65,1/1,,,2,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,pritličje,3,65.4,65.4,-,,,463197.88,102993.37,2017,61
302470,2636,BEŽIGRAD,LJUBLJANA,2459,18,,,1,LJUBLJANA,LINHARTOVA CESTA,84,,,14,1957,1,,,5,1/1,,,,,,,,1274003 - Klet,klet,,5.4,5.4,-,,,463197.88,102993.37,2017,61
302471,2680,NOVE JARŠE,LJUBLJANA,381,6,,,1,LJUBLJANA,ULICA HERMANA POTOČNIKA,5,,6,2,1998,1,,,70,1/1,,,2,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,pritličje,2,70.4,63.4," Klet, shramba | Odprta loža",,,464373.65,103789.5,2017,61
303234,1739,ZGORNJA ŠIŠKA,LJUBLJANA,470,115,,,1,LJUBLJANA,LJUBELJSKA ULICA,23,,115,2,1964,1,,,33,1/1,,,4,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,1,33.3,33.3,-,,,460496.53,104164.96,2017,61
303236,1772,SLAPE,LJUBLJANA,1360,1,,,1,LJUBLJANA,STUDENEC,6,A,1,2,1968,1,,,109,1/2,,,1,,,,,1121001 - Stanovanje v samostoječi stavbi z dvema stanovanjema,nadstropje,5,109.1,85.2, Odprt balkon | Podstrešje | Stopnišče,,,466600.79,101824.95,2017,61
303236,1772,SLAPE,LJUBLJANA,1314,1,,,1,,,,,,4,1992,1,,,10,1/2,,,,,,,,1271401 - Drug kmetijski del stavbe,pritličje,,9.9,9.9,-,,,466594.61,101846.65,2017,61
303236,1772,SLAPE,LJUBLJANA,1360,2,,,1,LJUBLJANA,STUDENEC,6,A,2,2,1968,1,,,87,1/2,,,,,,,,1121001 - Stanovanje v samostoječi stavbi z dvema stanovanjema,pritličje,3,87,81.7," Klet, shramba",,,466600.79,101824.95,2017,61
303236,1772,SLAPE,LJUBLJANA,1346,1,,,1,,,,,,4,1992,1,,,72,1/2,,,,,,,,1242001 - garaža,pritličje,,72,72,-,,,466598.02,101833.73,2017,61
303236,1772,SLAPE,LJUBLJANA,1303,1,,,1,,,,,,4,1992,1,,,13,1/2,,,,,,,,1242001 - garaža,pritličje,,12.9,12.9,-,,,466604.23,101848.94,2017,61
303259,2636,BEŽIGRAD,LJUBLJANA,1814,15,,,1,LJUBLJANA,PODMILŠČAKOVA ULICA,16,,7,2,1930,1,,,43,1/1,,,2,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,1,42.7,40.9,-,,,461574.09,103236.2,2017,61
301217,1735,STOŽICE,LJUBLJANA,3182,1,,,1,LJUBLJANA,JARŠE,14,,,1,1975,1,,,199,1/1,,,,2,,,,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,drugo,4,199,136.7," Drvarnica | Kurilnica | Odprta terasa | Stopnišče | Sušilnica, pralnica",,,464763.06,104536.01,2017,61
301220,2677,PRULE,LJUBLJANA,235,203,,,1,LJUBLJANA,JANEŽIČEVA CESTA,25,,3,2,1962,1,,,68,1/1,,,2,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,pritličje,3,68.4,65.6," Drvarnica | Garaža | Klet, shramba | Odprt balkon",,,462118.8,100339.14,2017,61
301220,2677,PRULE,LJUBLJANA,235,225,,,1,LJUBLJANA,JANEŽIČEVA CESTA,25,,3,4,1962,1,,,13,1/1,,,,,,,,1242001 - garaža,klet,,12.5,12.5,-,,,462118.8,100339.14,2017,61
301221,1756,ČRNUČE,LJUBLJANA,465,466,,,1,LJUBLJANA,POLANŠKOVA ULICA,4,,3,2,1988,1,,,81,1/1,,,1,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,3,81.3,71.2," Klet, shramba | Odprt balkon",,,463365.25,107521.46,2017,61
301235,2636,BEŽIGRAD,LJUBLJANA,3382,1,,,1,LJUBLJANA,LIVARSKA ULICA,6,,,1,1927,1,,,217,1/1,,,,2,,,,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,pritličje,5,216.5,133.6," Klet, shramba | Kurilnica | Podstrešje | Stopnišče | Sušilnica, pralnica | Zaprt balkon",,,461765.76,102435.2,2017,61
301235,2636,BEŽIGRAD,LJUBLJANA,3382,2,,,1,,,,,,14,1927,1,,,17,1/1,,,,,,,,1271401 - Drug kmetijski del stavbe,pritličje,,17,17,-,,,461765.76,102435.2,2017,61
301237,2636,BEŽIGRAD,LJUBLJANA,641,92,,,1,LJUBLJANA,DIMIČEVA ULICA,9,,92,5,1962,1,,,212,1465/10000,,,1,,,,,1220301 - Poslovni prostori,nadstropje,,211.6,211.6,-,,,462429.42,103650.38,2017,61
301237,2636,BEŽIGRAD,LJUBLJANA,641,86,,,1,LJUBLJANA,DIMIČEVA ULICA,9,,86,5,1962,1,,,28,1/1,,,1,,,,,1220301 - Poslovni prostori,nadstropje,,27.8,27.8,-,,,462429.42,103650.38,2017,61
