ID_POSLA,VRSTA_KUPOPRODAJNEGA_POSLA,DATUM_UVELJAVITVE,DATUM_SKLENITVE_POGODBE,POGODBENA_CENA_ODSKODNINA,VKLJUCENOST_DDV,STOPNJA_DDV,DATUM_IZTEKA_LIZINGA,DATUM_PRENEHANJA_LIZINGA,OPOMBE_O_PRAVNEM_POSLU,POSREDOVANJE_NEPREMICNINSKE_AGENCIJE,DATUM_ZADNJE_SPREMEMBE_POSLA,DATUM_ZADNJE_UVELJAVITVE_POSLA,VRSTA_AKTA,TRZNOST_POSLA,LETO,RPE_OBCINE_SIFRA
544313,1,10.07.2021,18.05.2021,365000,0,,,,,,15.04.2025,10.07.2021,1,2,2021,61
554593,1,11.09.2021,06.08.2021,205000,0,,,,,,15.04.2025,11.09.2021,1,2,2021,61
583583,1,10.11.2021,13.10.2021,150000,0,,,,,,15.04.2025,10.11.2021,1,2,2021,61
533672,1,11.04.2021,25.02.2021,144000,0,,,,,,15.04.2025,11.04.2021,1,4,2021,61
558989,1,11.10.2021,14.07.2021,5005,0,,,,,,15.04.2025,11.10.2021,1,2,2021,61
524897,1,22.01.2021,20.01.2021,214158.79,1,3,,,,,15.04.2025,22.01.2021,1,2,2021,61
581014,1,02.11.2021,19.09.2019,325000,1,3,,,,,15.04.2025,03.11.2021,1,2,2021,61
557834,1,10.10.2021,23.08.2021,400000,0,,,,,,15.04.2025,10.10.2021,1,2,2021,61
554925,1,11.09.2021,04.08.2021,200000,0,,,,,,15.04.2025,11.09.2021,1,2,2021,61
531570,1,02.04.2021,04.11.2019,229000,1,3,,,,,15.04.2025,02.04.2021,1,2,2021,61
530104,1,10.03.2021,21.01.2021,203000,0,,,,,,15.04.2025,10.03.2021,1,2,2021,61
537903,1,11.05.2021,15.04.2021,110000,0,,,,,,15.04.2025,11.05.2021,1,2,2021,61
549469,1,10.08.2021,17.06.2021,53082,0,,,,,,15.04.2025,10.08.2021,1,1,2021,61
535705,1,10.05.2021,16.03.2021,161000,0,,,,,,15.04.2025,10.05.2021,1,2,2021,61
601594,1,22.11.2021,13.07.2021,281605,1,3,,,,,15.04.2025,21.12.2021,1,2,2021,61
530047,1,10.03.2021,19.01.2021,136000,0,,,,,,15.04.2025,10.03.2021,1,2,2021,61
551547,4,11.08.2021,14.07.2021,28247,0,,,,,,11.08.2021,11.08.2021,1,4,2021,61
539825,4,10.06.2021,07.04.2021,100000,0,,,,,,10.06.2021,10.06.2021,1,4,2021,61
544271,4,10.07.2021,12.05.2021,421554,0,,,,,,10.07.2021,10.07.2021,1,4,2021,61
533792,1,11.04.2021,05.03.2021,86226,0,,,,,,15.04.2025,11.04.2021,1,2,2021,61
544471,1,10.07.2021,19.05.2021,823000,0,,,,,,15.04.2025,10.07.2021,1,2,2021,61
545321,1,10.07.2021,28.05.2021,280000,0,,,,,,15.04.2025,10.07.2021,1,2,2021,61
525927,1,10.02.2021,17.12.2020,191500,0,,,,,,15.04.2025,10.02.2021,1,2,2021,61
533784,1,11.04.2021,03.03.2021,260000,0,,,,,,15.04.2025,11.04.2021,1,2,2021,61
549259,1,10.08.2021,23.06.2021,160000,0,,,,,,15.04.2025,10.08.2021,1,2,2021,61
532622,1,10.04.2021,22.02.2021,1125,0,,,,,,15.04.2025,10.04.2021,1,2,2021,61
527388,1,11.02.2021,11.01.2021,165444,0,,,,,,15.04.2025,11.02.2021,1,4,2021,61
523192,1,14.01.2021,26.11.2020,200000,0,,,,,,15.04.2025,14.01.2021,1,2,2021,61
526943,1,10.02.2021,15.12.2020,410000,0,,,,,,15.04.2025,10.02.2021,1,2,2021,61
534546,1,19.04.2021,30.07.2019,209950,1,3,,,,,15.04.2025,19.04.2021,1,2,2021,61
559693,1,11.10.2021,22.09.2021,155000,0,,,,,,15.04.2025,11.10.2021,1,2,2021,61
557114,1,10.10.2021,24.08.2021,16000,0,,,,,,15.04.2025,10.10.2021,1,2,2021,61
536259,1,10.05.2021,12.03.2021,9840,0,,,,,,15.04.2025,10.05.2021,1,2,2021,61
529927,1,10.03.2021,19.01.2021,221000,0,,,,,,15.04.2025,10.03.2021,1,2,2021,61
523337,1,14.01.2021,03.12.2020,119550,0,,,,,,15.04.2025,14.01.2021,1,2,2021,61
526156,1,10.02.2021,02.12.2020,104000,0,,,,,,15.04.2025,10.02.2021,1,2,2021,61
532376,1,10.04.2021,11.02.2021,214000,0,,,,,,15.04.2025,10.04.2021,1,2,2021,61
535641,1,10.05.2021,12.03.2021,188000,0,,,,,,15.04.2025,10.05.2021,1,2,2021,61
522543,1,13.01.2021,20.11.2020,135000,0,,,,,,15.04.2025,13.01.2021,1,2,2021,61
628765,1,10.12.2021,25.10.2021,140000,0,,,,,,15.04.2025,10.12.2021,1,2,2021,61
553864,1,10.09.2021,28.07.2021,32000,0,,,,,,15.04.2025,10.09.2021,1,3,2021,61
533108,1,10.04.2021,28.02.2021,206000,0,,,,,,15.04.2025,10.04.2021,1,2,2021,61
549465,1,10.08.2021,24.06.2021,105000,0,,,,,,15.04.2025,10.08.2021,1,2,2021,61
540330,1,10.06.2021,21.04.2021,35000,0,,,,,,15.04.2025,10.06.2021,1,4,2021,61
523061,1,14.01.2021,10.11.2020,148000,0,,,,,,15.04.2025,14.01.2021,1,2,2021,61
550283,1,11.08.2021,04.05.2021,696,0,,,,,,15.04.2025,11.08.2021,1,2,2021,61
529595,1,10.03.2021,05.01.2021,63000,0,,,,,,15.04.2025,10.03.2021,1,2,2021,61
581934,1,10.11.2021,20.09.2021,328000,0,,,,,,15.04.2025,10.11.2021,1,2,2021,61
525244,2,02.02.2021,06.03.2018,20837,1,4,,,,,15.04.2025,02.02.2021,1,2,2021,61
558351,1,11.10.2021,03.09.2021,200000,0,,,,,,15.04.2025,11.10.2021,1,2,2021,61
544361,1,10.07.2021,19.05.2021,140000,0,,,,,,15.04.2025,10.07.2021,1,2,2021,61
524450,1,14.01.2021,10.12.2020,379700,0,,,,,,15.04.2025,14.01.2021,1,2,2021,61
532028,1,10.04.2021,30.01.2021,25152,0,,,,,,15.04.2025,10.04.2021,1,3,2021,61
529531,1,10.03.2021,24.12.2020,190000,0,,,,,,15.04.2025,10.03.2021,1,2,2021,61
540631,1,10.06.2021,21.04.2021,110000,0,,,,,,15.04.2025,10.06.2021,1,2,2021,61
539840,1,10.06.2021,12.04.2021,150000,0,,,,,,15.04.2025,10.06.2021,1,2,2021,61
541109,1,10.06.2021,30.04.2021,85000,0,,,,,,15.04.2025,10.06.2021,1,2,2021,61
629886,1,10.12.2021,05.11.2021,50000,0,,,,,,15.04.2025,10.12.2021,1,3,2021,61
584469,3,11.11.2021,05.10.2021,1000000,0,,,,,,15.04.2025,11.11.2021,1,3,2021,61
545691,1,11.07.2021,02.06.2021,173000,0,,,,,,15.04.2025,11.07.2021,1,3,2021,61
534099,1,12.04.2021,26.11.2019,230000,1,3,,,,,15.04.2025,12.04.2021,1,2,2021,61
533235,1,10.04.2021,25.02.2021,343000,0,,,,,,15.04.2025,10.04.2021,1,2,2021,61
628115,1,10.12.2021,06.09.2021,200000,0,,,,,,15.04.2025,10.12.2021,1,4,2021,61
541308,1,11.06.2021,29.04.2021,205000,0,,,,,,15.04.2025,11.06.2021,1,2,2021,61
537089,1,11.05.2021,24.03.2021,55000,0,,,,,,15.04.2025,11.05.2021,1,4,2021,61
558479,1,11.10.2021,06.09.2021,123000,0,,,,,,15.04.2025,11.10.2021,1,2,2021,61
543481,1,02.07.2021,05.01.2021,290000,1,3,,,,,15.04.2025,02.07.2021,1,2,2021,61
537718,1,11.05.2021,26.03.2021,210000,0,,,,,,15.04.2025,11.05.2021,1,2,2021,61
559734,1,11.10.2021,21.09.2021,210000,0,,,,,,15.04.2025,11.10.2021,1,2,2021,61
551483,1,11.08.2021,07.07.2021,207000,0,,,,,,15.04.2025,11.08.2021,1,2,2021,61
535534,1,10.05.2021,08.03.2021,217000,0,,,,,,15.04.2025,10.05.2021,1,2,2021,61
536547,1,10.05.2021,25.03.2021,165000,0,,,,,,15.04.2025,10.05.2021,1,2,2021,61
530178,1,10.03.2021,26.01.2021,100000,0,,,,,,15.04.2025,10.03.2021,1,3,2021,61
629962,1,10.12.2021,09.11.2021,95000,0,,,,,,15.04.2025,10.12.2021,1,2,2021,61
551630,1,11.08.2021,07.07.2021,413000,0,,,,,,15.04.2025,11.08.2021,1,2,2021,61
545469,1,11.07.2021,01.06.2021,185000,0,,,,,,15.04.2025,11.07.2021,1,2,2021,61
522978,1,14.01.2021,27.11.2020,173000,0,,,,,,15.04.2025,14.01.2021,1,2,2021,61
547113,1,11.07.2021,16.06.2021,35000,0,,,,,,15.04.2025,11.07.2021,1,3,2021,61
521955,1,12.01.2021,11.09.2020,192732,1,3,,,,,15.04.2025,12.01.2021,1,2,2021,61
530704,1,11.03.2021,28.01.2021,165000,0,,,,,,15.04.2025,11.03.2021,1,2,2021,61
584628,1,12.11.2021,06.12.2018,49800,1,4,,,,,15.04.2025,12.11.2021,1,2,2021,61
549580,1,10.08.2021,21.06.2021,233000,0,,,,,,15.04.2025,10.08.2021,1,2,2021,61
525118,1,29.01.2021,07.12.2018,11809.6,1,4,,,,,15.04.2025,29.01.2021,1,2,2021,61
549683,1,10.08.2021,21.06.2021,75000,0,,,,,,15.04.2025,10.08.2021,1,3,2021,61
528749,1,19.02.2021,30.11.2020,1955899.12,1,4,,,,,15.04.2025,19.02.2021,1,2,2021,61
542371,1,11.06.2021,15.05.2021,125000,0,,,,,,15.04.2025,11.06.2021,1,2,2021,61
532272,1,10.04.2021,12.02.2021,295000,0,,,,,,15.04.2025,10.04.2021,1,2,2021,61
546140,1,11.07.2021,25.05.2021,220000,0,,,,,,15.04.2025,11.07.2021,1,2,2021,61
551753,1,12.08.2021,21.07.2021,1050000,0,,,,,,15.04.2025,12.08.2021,1,2,2021,61
550814,1,11.08.2021,07.07.2021,162000,0,,,,,,15.04.2025,11.08.2021,1,2,2021,61
554450,1,10.09.2021,04.08.2021,104600,0,,,,,,15.04.2025,10.09.2021,1,4,2021,61
584069,1,11.11.2021,18.10.2021,1982000,0,,,,,,15.04.2025,11.11.2021,1,3,2021,61
534539,1,19.04.2021,13.06.2019,189500,1,3,,,,,15.04.2025,19.04.2021,1,2,2021,61
532480,1,10.04.2021,11.02.2021,100000,0,,,,,,15.04.2025,10.04.2021,1,4,2021,61
628857,1,10.12.2021,29.10.2021,18000,0,,,,,,15.04.2025,10.12.2021,1,2,2021,61
540563,1,10.06.2021,21.04.2021,148500,0,,,,,,15.04.2025,10.06.2021,1,2,2021,61
536386,1,10.05.2021,25.03.2021,2400,0,,,,,,15.04.2025,10.05.2021,1,2,2021,61
631533,1,24.12.2021,09.01.2020,243471.28,1,3,,,,,15.04.2025,24.12.2021,1,2,2021,61
540569,1,10.06.2021,22.04.2021,13000,0,,,,,,15.04.2025,10.06.2021,1,2,2021,61
529654,1,10.03.2021,18.12.2020,750000,0,,,,,,15.04.2025,10.03.2021,1,2,2021,61
533890,1,11.04.2021,08.03.2021,146000,0,,,,,,15.04.2025,11.04.2021,1,2,2021,61
537594,1,11.05.2021,09.04.2021,230000.01,0,,,,,,15.04.2025,11.05.2021,1,2,2021,61
532399,2,10.04.2021,31.12.2020,50000,0,,,,,,15.04.2025,10.04.2021,1,3,2021,61
555393,1,11.09.2021,19.08.2021,175000,0,,,,,,15.04.2025,11.09.2021,1,2,2021,61
543727,1,10.07.2021,26.04.2021,245000,0,,,,,,15.04.2025,10.07.2021,1,2,2021,61
559053,1,11.10.2021,23.08.2021,1371,0,,,,,,15.04.2025,11.10.2021,1,3,2021,61
541756,1,11.06.2021,06.05.2021,420000,0,,,,,,15.04.2025,11.06.2021,1,2,2021,61
631552,1,24.12.2021,30.07.2020,275810.24,1,3,,,,,15.04.2025,24.12.2021,1,2,2021,61
554813,1,11.09.2021,11.08.2021,80000,0,,,,,,15.04.2025,11.09.2021,1,2,2021,61
557991,1,10.10.2021,31.08.2021,108000,0,,,,,,15.04.2025,10.10.2021,1,2,2021,61
539423,1,08.06.2021,04.05.2021,714030.55,1,4,,,"Gre za prodajo s povratnim najemom, vendar ne gre za klasični finančni lizing",,15.04.2025,08.06.2021,1,3,2021,61
533418,1,10.04.2021,19.02.2021,301000,0,,,,,,15.04.2025,10.04.2021,1,2,2021,61
537200,1,11.05.2021,06.04.2021,170000,0,,,,,,15.04.2025,11.05.2021,1,2,2021,61
527595,1,11.02.2021,12.01.2021,226000,0,,,,,,15.04.2025,11.02.2021,1,2,2021,61
531201,1,22.03.2021,10.02.2021,78973.04,1,3,,,,,15.04.2025,22.03.2021,1,2,2021,61
549032,1,10.08.2021,18.06.2021,333000,0,,,,,,15.04.2025,10.08.2021,1,2,2021,61
545337,1,11.07.2021,21.05.2021,145000,0,,,,,,15.04.2025,11.07.2021,1,2,2021,61
523679,1,14.01.2021,05.11.2020,4716,0,,,,,,15.04.2025,14.01.2021,1,2,2021,61
557584,1,10.10.2021,18.08.2021,8000,0,,,,,,15.04.2025,10.10.2021,1,2,2021,61
558641,1,11.10.2021,06.09.2021,138000,0,,,,,,15.04.2025,11.10.2021,1,2,2021,61
559735,1,11.10.2021,22.09.2021,145500,0,,,,,,15.04.2025,11.10.2021,1,2,2021,61
546265,1,11.07.2021,07.06.2021,210000,0,,,,,,15.04.2025,11.07.2021,1,2,2021,61
524898,1,22.01.2021,20.01.2021,450000,1,3,,,,,15.04.2025,22.01.2021,1,2,2021,61
536902,1,10.05.2021,23.03.2021,120000,0,,,,,,15.04.2025,10.05.2021,1,2,2021,61
554758,1,11.09.2021,23.06.2021,81120,0,,,,,,15.04.2025,11.09.2021,1,3,2021,61
530176,1,10.03.2021,18.01.2021,178000,0,,,,,,15.04.2025,10.03.2021,1,2,2021,61
527537,1,11.02.2021,08.01.2021,417000,0,,,,,,15.04.2025,11.02.2021,1,2,2021,61
545170,1,10.07.2021,27.05.2021,47000,0,,,,,,15.04.2025,10.07.2021,1,2,2021,61
539810,1,10.06.2021,29.03.2021,15000,0,,,,,,15.04.2025,10.06.2021,1,3,2021,61
537540,1,11.05.2021,29.03.2021,189000,0,,,,,,15.04.2025,11.05.2021,1,2,2021,61
539892,1,10.06.2021,31.03.2021,260000,0,,,,,,15.04.2025,10.06.2021,1,2,2021,61
630006,1,10.12.2021,30.10.2021,15000,0,,,,,,15.04.2025,10.12.2021,1,2,2021,61
557833,1,10.10.2021,01.09.2021,460000,0,,,,,,15.04.2025,10.10.2021,1,2,2021,61
540321,1,10.06.2021,21.04.2021,140000,0,,,,,,15.04.2025,10.06.2021,1,2,2021,61
528751,2,19.02.2021,21.12.2020,185501,1,4,,,,,15.04.2025,19.02.2021,1,2,2021,61
531573,1,02.04.2021,30.09.2019,195000,1,3,,,,,15.04.2025,02.04.2021,1,2,2021,61
523806,1,14.01.2021,04.12.2020,300000,0,,,,,,15.04.2025,14.01.2021,1,3,2021,61
