ID_POSLA,SIFRA_KO,IME_KO,OBCINA,STEVILKA_STAVBE,STEVILKA_DELA_STAVBE,PARCELNA_STEVILKA_ZA_GEOLOKACIJO,INTERNA_OZNAKA_DELA_STAVBE,EVIDENTIRANOST_DELA_STAVBE,NASELJE,ULICA,HISNA_STEVILKA,DODATEK_HS,STEVILKA_STANOVANJA_ALI_POSLOVNEGA_PROSTORA,VRSTA_DELA_STAVBE,LETO_IZGRADNJE_DELA_STAVBE,STAVBA_JE_DOKONCANA,GRADBENA_FAZA,NOVOGRADNJA,PRODANA_POVRSINA,PRODANI_DELEZ_DELA_STAVBE,PRODANA_POVRSINA_DELA_STAVBE,PRODANA_UPORABNA_POVRSINA_DELA_STAVBE,NADSTROPJE_DELA_STAVBE,STEVILO_ZUNANJIH_PARKIRNIH_MEST,ATRIJ,POVRSINA_ATRIJA,OPOMBE_O_NEPREMICNINI,DEJANSKA_RABA_DELA_STAVBE,LEGA_DELA_STAVBE_V_STAVBI,STEVILO_SOB,POVRSINA_DELA_STAVBE,UPORABNA_POVRSINA,PROSTORI_DELA_STAVBE,POGODBENA_CENA_DELA_STAVBE,STOPNJA_DDV_DELA_STAVBE,E_CENTROID,N_CENTROID,LETO,RPE_OBCINE_SIFRA
205507,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,7643,714,,,1,,,,,,3,2004,1,,,19,1/1,,,,,,,,1242002 - Garaža,klet,,18.6,18.6,-,,,461237.97,99820.92,2015,61
205515,1738,DRAVLJE,LJUBLJANA,13,72,,,1,LJUBLJANA,BRILEJEVA ULICA,14,,171,5,1983,1,,,48,1/1,,,2,,,,,1220301 - Poslovni prostori,nadstropje,,48.2,48.2,-,,,459096.07,105144.9,2015,61
205525,1723,VIČ,LJUBLJANA,545,1,,,1,LJUBLJANA,CESTA NA BRDO,115,,2,2,1993,1,,,39,1/1,,,2,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,pritličje,1,39.4,39.4,-,,,458175.43,100959.08,2015,61
205528,1730,MOSTE,LJUBLJANA,1328,28,,,1,LJUBLJANA,ULICA BRATOV ROZMANOV,4,,28,2,1970,1,,,32,1/1,,,5,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,1,31.7,30," Klet, shramba",,,464314.8,102003.55,2015,61
211094,1736,BRINJE I,LJUBLJANA,3392,69,,,1,LJUBLJANA,DUNAJSKA CESTA,144,A,69,2,2014,1,,1,64.72,1/2,,,3,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,1,64.7,56.5," Klet, shramba | Zaprta loža",,,462363.59,104619.89,2015,61
211094,1736,BRINJE I,LJUBLJANA,3392,232,,,1,,,,,,3,2014,1,,1,12.5,1/2,,,,,,,,1242003 - Pokrito parkirišče,klet,,12.5,12.5,-,,,462363.59,104619.89,2015,61
205664,1725,AJDOVŠČINA,LJUBLJANA,417,3,,,1,LJUBLJANA,CANKARJEVA CESTA,7,A,,14,1960,1,,0,1.26,420/10000,,,,,,,,"1242004 - Kolesarnica, čolnarna",pritličje,,22.3,0,-,,,461451.74,101528.28,2015,61
205664,1725,AJDOVŠČINA,LJUBLJANA,417,4,,,1,LJUBLJANA,CANKARJEVA CESTA,7,A,,14,1960,1,,0,2.9,1/3,,,,,,,,1274014 - Sanitarije,pritličje,,8.7,8.7,-,,,461451.74,101528.28,2015,61
207463,1727,POLJANSKO PREDMESTJE,LJUBLJANA,1066,196,,,1,,,,,,3,2008,1,,1,12,1,,,,,,,,1242003 - Pokrito parkirišče,klet,,12,12,-,,,462278.25,101376.73,2015,61
207463,1727,POLJANSKO PREDMESTJE,LJUBLJANA,1066,197,,,1,,,,,,3,2008,1,,1,12,1,,,,,,,,1242003 - Pokrito parkirišče,klet,,12,12,-,,,462278.25,101376.73,2015,61
