ID_POSLA,VRSTA_KUPOPRODAJNEGA_POSLA,DATUM_UVELJAVITVE,DATUM_SKLENITVE_POGODBE,POGODBENA_CENA_ODSKODNINA,VKLJUCENOST_DDV,STOPNJA_DDV,DATUM_IZTEKA_LIZINGA,DATUM_PRENEHANJA_LIZINGA,OPOMBE_O_PRAVNEM_POSLU,POSREDOVANJE_NEPREMICNINSKE_AGENCIJE,DATUM_ZADNJE_SPREMEMBE_POSLA,DATUM_ZADNJE_UVELJAVITVE_POSLA,VRSTA_AKTA,TRZNOST_POSLA,LETO,RPE_OBCINE_SIFRA
-156337,1,13.02.2008,16.02.2007,162744.16,0,,,,,,23.07.2015,13.02.2008,1,4,2008,61
-156339,1,13.02.2008,19.02.2007,65306.65,0,,,,,,23.07.2015,13.02.2008,1,4,2008,61
-130135,1,22.01.2008,31.01.2007,900000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-156298,1,13.02.2008,06.02.2007,0,0,,,,,,23.07.2015,13.02.2008,1,4,2008,61
-130141,1,22.01.2008,30.01.2007,8500,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-130146,4,22.01.2008,01.02.2007,235483,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-130153,1,22.01.2008,02.02.2007,124145,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-130162,1,22.01.2008,02.02.2007,114756,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-130169,1,22.01.2008,07.02.2007,78543,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-137009,1,22.01.2008,13.06.2007,89700,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-157954,1,14.02.2008,13.06.2007,110000,0,,,,,,23.07.2015,14.02.2008,1,4,2008,61
-130856,1,22.01.2008,02.03.2007,129000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-130704,1,22.01.2008,05.01.2007,78451,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-130709,1,22.01.2008,06.03.2007,155000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-130719,1,22.01.2008,15.02.2007,0,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-88748,1,15.01.2008,21.12.2007,215000,0,,,,Notarski zapis  ,,23.07.2015,15.01.2008,1,4,2008,61
-157942,1,14.02.2008,10.05.2007,340000,0,,,,,,23.07.2015,14.02.2008,1,4,2008,61
-137281,1,22.01.2008,25.04.2007,125188,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-137326,1,22.01.2008,10.05.2007,2160,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-162644,1,21.02.2008,19.12.2007,155000,0,,,,,,23.07.2015,21.02.2008,1,4,2008,61
-130797,1,22.01.2008,27.02.2007,219078.21,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-130982,1,22.01.2008,12.03.2007,180000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-84938,1,02.01.2008,28.08.2007,225000,0,,,,,,23.07.2015,02.01.2008,1,4,2008,61
-84994,1,03.01.2008,21.12.2007,18253.2,0,,,,"Podatki so privzeti iz pogodbe, zemljiške knjige in katastra stavb. Predmet kupo prodajne pogodbe sta parkirna mesta z oznakama 96. in 98. oba v velikosti 12m2. Nahajata se v 2. garažni kleti. ",,23.07.2015,03.01.2008,1,4,2008,61
-136945,1,22.01.2008,18.04.2007,0,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-136949,4,22.01.2008,11.04.2007,146000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-137292,1,22.01.2008,07.05.2007,510000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-158436,1,19.02.2008,12.06.2007,180000,0,,,,,,23.07.2015,19.02.2008,1,4,2008,61
-121412,1,21.01.2008,24.01.2007,80850,0,,,,,,23.07.2015,21.01.2008,1,4,2008,61
-144285,1,22.01.2008,05.09.2007,6544.65,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-138034,1,22.01.2008,05.04.2007,700000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-138049,1,22.01.2008,01.06.2007,8345,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-120801,1,21.01.2008,02.04.2007,33500,0,,,,,,23.07.2015,21.01.2008,1,4,2008,61
-140108,1,22.01.2008,06.07.2007,300000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-122659,1,21.01.2008,11.05.2007,177282,0,,,,,,23.07.2015,21.01.2008,1,4,2008,61
-122690,1,21.01.2008,14.03.2007,100000,0,,,,,,23.07.2015,21.01.2008,1,4,2008,61
-123501,1,21.01.2008,28.03.2007,1570,0,,,,,,23.07.2015,21.01.2008,1,4,2008,61
-130110,1,22.01.2008,29.01.2007,108496,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-130119,4,22.01.2008,29.01.2007,58420,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-130179,1,22.01.2008,07.02.2007,141000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-130180,1,22.01.2008,07.02.2007,90398.9,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-137087,1,22.01.2008,11.06.2007,6676.66,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-137090,1,22.01.2008,28.03.2007,99798.99,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-137098,1,22.01.2008,12.04.2007,255800,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-137703,1,22.01.2008,22.05.2007,119762.11,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-158523,1,19.02.2008,20.06.2007,96000,0,,,,,,23.07.2015,19.02.2008,1,4,2008,61
-158525,1,19.02.2008,18.06.2007,4000,0,,,,,,23.07.2015,19.02.2008,1,4,2008,61
-158528,1,19.02.2008,18.06.2007,153000,0,,,,,,23.07.2015,19.02.2008,1,4,2008,61
-131268,1,22.01.2008,15.03.2007,365750,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-131296,1,22.01.2008,15.01.2007,94825,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-159009,1,19.02.2008,23.07.2007,340000,0,,,,,,23.07.2015,19.02.2008,1,4,2008,61
-139400,1,22.01.2008,22.06.2007,14500,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-139413,1,22.01.2008,27.06.2007,188000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-140060,1,22.01.2008,19.07.2007,0,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-159235,1,19.02.2008,22.06.2007,417292.41,0,,,,,,23.07.2015,19.02.2008,1,4,2008,61
-156402,1,13.02.2008,03.01.2007,584209.58,0,,,,,,23.07.2015,13.02.2008,1,4,2008,61
-130579,1,22.01.2008,26.02.2007,0,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-137348,1,22.01.2008,10.05.2007,0,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-121551,1,21.01.2008,18.04.2007,20800,0,,,,,,23.07.2015,21.01.2008,1,4,2008,61
-131177,1,22.01.2008,11.01.2007,151488,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-143468,1,22.01.2008,16.08.2007,780000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-143469,1,22.01.2008,24.09.2007,80000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-138474,1,22.01.2008,07.06.2007,151500,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-138488,1,22.01.2008,08.06.2007,150250,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-138489,1,22.01.2008,30.05.2007,125000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-138493,1,22.01.2008,31.05.2007,130000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-155101,1,13.02.2008,05.06.2007,7511,0,,,,,,23.07.2015,13.02.2008,1,4,2008,61
-122613,1,21.01.2008,09.05.2007,4500,0,,,,,,23.07.2015,21.01.2008,1,4,2008,61
-122636,1,21.01.2008,07.03.2007,6000,0,,,,,,23.07.2015,21.01.2008,1,4,2008,61
-131549,1,22.01.2008,20.03.2007,420000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-158062,1,14.02.2008,16.04.2007,10420,0,,,,,,23.07.2015,14.02.2008,1,4,2008,61
-162600,1,20.02.2008,04.02.2008,190000,0,,,,Vrsta zemljišča dvorišče pri parcelni številki 755/41 k.o. Zadobrova,,23.07.2015,20.02.2008,1,4,2008,61
-123910,4,21.01.2008,08.06.2007,150000,0,,,,,,23.07.2015,21.01.2008,1,4,2008,61
-119672,4,21.01.2008,15.01.2007,408,0,,,,,,23.07.2015,21.01.2008,1,4,2008,61
-123154,1,21.01.2008,17.04.2007,99195,0,,,,,,23.07.2015,21.01.2008,1,4,2008,61
-139025,1,22.01.2008,21.06.2007,904851,0,,,,PREDMET POGODBE JE PRODAJA POSLOVNE ZGRADBE S PRIPADAJOČIMI FUNKCIONALNIMI ZEMLJIŠČI.,,23.07.2015,22.01.2008,1,4,2008,61
-137371,1,22.01.2008,07.05.2007,250000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-120119,1,21.01.2008,19.02.2007,9050,0,,,,,,23.07.2015,21.01.2008,1,4,2008,61
-120120,1,21.01.2008,06.04.2007,40000,0,,,,,,23.07.2015,21.01.2008,1,4,2008,61
-158690,4,19.02.2008,22.06.2007,40768.4,0,,,,,,23.07.2015,19.02.2008,1,4,2008,61
-139748,1,22.01.2008,17.07.2007,60000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-139756,1,22.01.2008,22.06.2007,45760.45,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-137655,1,22.01.2008,23.05.2007,78450,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-137664,1,22.01.2008,22.05.2007,63000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-137670,1,22.01.2008,21.05.2007,128500,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-88297,1,08.01.2008,11.12.2007,100000,0,,,,"NEVKNJIŽENA NEPREMIČNINA - VPIS ZATO NI MOGOČ - PREDMET PRODAJE POSLOVNI PROSTOR V IZMERI 58,14 M2 IN KLETNIMI PROSTORI V IZMERI 11,80 M2 V ZGRADBI BRIJELEVA 9 V LJUBLJANI",,23.07.2015,08.01.2008,1,4,2008,61
-138070,1,22.01.2008,29.05.2007,92000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-144486,1,22.01.2008,24.09.2007,9000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-137788,1,22.01.2008,09.05.2007,128000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-158551,1,19.02.2008,20.06.2007,154000,0,,,,,,23.07.2015,19.02.2008,1,4,2008,61
-137791,1,22.01.2008,25.05.2007,135620,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-139345,1,22.01.2008,04.07.2007,95977.95,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-139352,1,22.01.2008,02.07.2007,135400,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-139367,1,22.01.2008,20.06.2007,179000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-139370,1,22.01.2008,19.06.2007,132281.13,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-155374,1,13.02.2008,06.04.2007,0,0,,,,,,23.07.2015,13.02.2008,1,4,2008,61
-124038,1,21.01.2008,15.03.2007,88730,0,,,,,,23.07.2015,21.01.2008,1,4,2008,61
-138435,1,22.01.2008,30.05.2007,267067,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-138438,1,22.01.2008,05.06.2007,146000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-120900,1,21.01.2008,22.03.2007,283920,0,,,,,,23.07.2015,21.01.2008,1,4,2008,61
-137677,1,22.01.2008,22.05.2007,92000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-131236,1,22.01.2008,12.01.2007,584209.58,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-131244,1,22.01.2008,15.01.2007,251000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-131246,1,22.01.2008,10.03.2007,10500,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-139598,1,22.01.2008,05.07.2007,17505.17,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-139599,4,22.01.2008,06.07.2007,7000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-138999,1,22.01.2008,22.06.2007,0,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-139000,1,22.01.2008,21.06.2007,93000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-139003,4,22.01.2008,20.06.2007,30000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-139008,1,22.01.2008,26.06.2007,95000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-139012,1,22.01.2008,21.06.2007,67795,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-139013,1,22.01.2008,27.07.2007,400000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-130771,1,22.01.2008,22.02.2007,152500,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-138706,1,22.01.2008,26.06.2007,120000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-138176,4,22.01.2008,13.06.2007,120000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-158691,1,19.02.2008,28.05.2007,0,0,,,,,,23.07.2015,19.02.2008,1,4,2008,61
-138192,1,22.01.2008,31.05.2007,122000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-138199,1,22.01.2008,31.05.2007,4000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-138440,1,22.01.2008,01.06.2007,124800,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-139117,1,22.01.2008,19.06.2007,32130.32,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-139123,1,22.01.2008,14.06.2007,28469.28,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-138624,1,22.01.2008,20.06.2007,7510,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-158826,1,19.02.2008,09.07.2007,30000,0,,,,,,23.07.2015,19.02.2008,1,4,2008,61
-137256,1,22.01.2008,26.04.2007,105000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-158426,1,19.02.2008,01.06.2007,280000,0,,,,,,23.07.2015,19.02.2008,1,4,2008,61
-130223,1,22.01.2008,14.02.2007,430000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-130224,1,22.01.2008,13.02.2007,4170,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-158748,1,19.02.2008,09.07.2007,355000,0,,,,,,23.07.2015,19.02.2008,1,4,2008,61
-158754,1,19.02.2008,07.06.2007,35546,0,,,,,,23.07.2015,19.02.2008,1,4,2008,61
-158756,4,19.02.2008,20.06.2007,232010.23,0,,,,,,23.07.2015,19.02.2008,1,4,2008,61
-158765,1,19.02.2008,03.07.2007,79200,0,,,,,,23.07.2015,19.02.2008,1,4,2008,61
-143484,1,22.01.2008,24.09.2007,5000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-123079,1,21.01.2008,16.03.2007,11504,0,,,,,,23.07.2015,21.01.2008,1,4,2008,61
-143523,1,22.01.2008,06.08.2007,400000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-156354,1,13.02.2008,14.02.2007,30000,0,,,,,,23.07.2015,13.02.2008,1,4,2008,61
-137142,1,22.01.2008,02.04.2007,216850,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-137419,1,22.01.2008,14.05.2007,96000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-137426,1,22.01.2008,20.04.2007,132500,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-137439,1,22.01.2008,07.05.2007,21000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-130441,1,22.01.2008,15.02.2007,83458.83,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-130513,1,22.01.2008,02.04.2007,135870,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-137382,1,22.01.2008,27.05.2007,42000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-137389,1,22.01.2008,24.05.2007,162744,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-137396,1,22.01.2008,25.05.2007,2150,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-137401,1,22.01.2008,30.04.2007,160000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-137405,1,22.01.2008,09.05.2007,130612,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-139651,1,22.01.2008,27.06.2007,4000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-139653,1,22.01.2008,03.07.2007,27500,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-139656,4,22.01.2008,20.05.2007,42000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-119946,2,21.01.2008,19.02.2007,13455,0,,,,,,23.07.2015,21.01.2008,1,4,2008,61
-138730,4,22.01.2008,04.06.2007,16000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-144971,1,22.01.2008,10.10.2007,64000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-138737,1,22.01.2008,04.06.2007,546000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-138738,1,22.01.2008,26.06.2007,115000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-138217,1,22.01.2008,30.05.2007,82000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-138226,1,22.01.2008,01.06.2007,300000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-130948,4,22.01.2008,01.03.2007,112669,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-143497,4,22.01.2008,13.08.2007,1500,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-158815,4,19.02.2008,05.07.2007,20000,0,,,,,,23.07.2015,19.02.2008,1,4,2008,61
-138615,1,22.01.2008,28.05.2007,104323.1,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-130380,1,22.01.2008,12.04.2007,108000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-130392,1,22.01.2008,14.02.2007,47400,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-143491,1,22.01.2008,20.09.2007,150000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-143493,1,22.01.2008,24.09.2007,5000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-120676,1,21.01.2008,02.02.2007,1502.15,0,,,,,,23.07.2015,21.01.2008,1,4,2008,61
-158890,1,19.02.2008,24.07.2007,70500,0,,,,,,23.07.2015,19.02.2008,1,4,2008,61
-158891,1,19.02.2008,21.06.2007,159348,0,,,,,,23.07.2015,19.02.2008,1,4,2008,61
-130893,1,22.01.2008,01.03.2007,191000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-130756,1,22.01.2008,07.03.2007,187781.18,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-130769,1,22.01.2008,08.03.2007,0,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-137766,1,22.01.2008,23.05.2007,91704.91,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-137770,1,22.01.2008,22.05.2007,146879,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-158539,1,19.02.2008,26.06.2007,113000,0,,,,,,23.07.2015,19.02.2008,1,4,2008,61
-136951,1,22.01.2008,20.04.2007,103000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-157931,1,14.02.2008,31.05.2007,108496.1,0,,,,,,23.07.2015,14.02.2008,1,4,2008,61
-182384,1,31.03.2008,11.03.2008,123000,0,,,,,,23.07.2015,31.03.2008,1,4,2008,61
-182388,1,31.03.2008,19.03.2008,184000,0,,,,,,23.07.2015,31.03.2008,1,4,2008,61
-131484,1,22.01.2008,23.03.2007,148000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-131486,1,22.01.2008,26.01.2007,197500,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-131491,1,22.01.2008,22.01.2007,952755,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-131494,1,22.01.2008,23.03.2007,100000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-158087,1,14.02.2008,08.06.2007,390000,0,,,,,,23.07.2015,14.02.2008,1,4,2008,61
-137445,1,22.01.2008,16.05.2007,125000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-158700,1,19.02.2008,22.06.2007,213583,0,,,,,,23.07.2015,19.02.2008,1,4,2008,61
-138846,1,22.01.2008,20.06.2007,66467.66,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-138851,1,22.01.2008,20.06.2007,116000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-138863,1,22.01.2008,18.06.2007,2000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-138864,1,22.01.2008,18.06.2007,148000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-138866,1,22.01.2008,18.06.2007,175000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-137688,1,22.01.2008,20.04.2007,1000000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-137459,1,22.01.2008,16.05.2007,113000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-158097,1,14.02.2008,23.05.2007,275413,0,,,,,,23.07.2015,14.02.2008,1,4,2008,61
-131127,1,22.01.2008,11.03.2007,108496,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-88773,1,15.01.2008,20.12.2007,50000,0,,,,"Podatki so privzeti iz pogodbe, zemljiške knjige in katastra stavb. Predmet prodajne pogodbe je poslovni prostor-lokal v velikosti 24,65m2 št.50 v prvem nadstropju. ",,23.07.2015,15.01.2008,1,4,2008,61
-88799,1,15.01.2008,10.01.2008,137000,0,,,,,,23.07.2015,15.01.2008,1,4,2008,61
-88801,1,15.01.2008,08.01.2008,150000,0,,,,,,23.07.2015,15.01.2008,1,4,2008,61
-122869,1,21.01.2008,06.04.2007,583390,0,,,,,,23.07.2015,21.01.2008,1,4,2008,61
-122877,1,21.01.2008,06.04.2007,211110,0,,,,,,23.07.2015,21.01.2008,1,4,2008,61
-122891,1,21.01.2008,12.03.2007,200,0,,,,,,23.07.2015,21.01.2008,1,4,2008,61
-122897,1,21.01.2008,18.05.2007,13744.13,0,,,,,,23.07.2015,21.01.2008,1,4,2008,61
-138711,1,22.01.2008,26.06.2007,433000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-159058,1,19.02.2008,16.07.2007,570000,0,,,,,,23.07.2015,19.02.2008,1,4,2008,61
-139442,1,22.01.2008,06.07.2007,157000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-139445,1,22.01.2008,06.07.2007,132000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-139450,1,22.01.2008,06.07.2007,79285,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-139451,1,22.01.2008,09.07.2007,153000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-139463,1,22.01.2008,05.07.2007,185000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-139464,1,22.01.2008,05.07.2007,79285,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-139465,1,22.01.2008,03.07.2007,115000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-139467,1,22.01.2008,09.07.2007,140000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-122924,1,21.01.2008,16.05.2007,86100,0,,,,,,23.07.2015,21.01.2008,1,4,2008,61
-119730,1,21.01.2008,05.01.2007,551853.55,0,,,,,,23.07.2015,21.01.2008,1,4,2008,61
-138026,1,22.01.2008,25.05.2007,11000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-138680,1,22.01.2008,15.06.2007,181000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-138236,1,22.01.2008,04.06.2007,59000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-139853,4,22.01.2008,27.06.2007,140000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-139856,4,22.01.2008,09.07.2007,52398,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-139857,1,22.01.2008,19.07.2007,330000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-139862,1,22.01.2008,11.07.2007,190000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-139865,1,22.01.2008,19.07.2007,117000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-162536,1,20.02.2008,14.02.2008,130000,0,,,,,,23.07.2015,20.02.2008,1,4,2008,61
-162576,1,20.02.2008,18.12.2007,30000,0,,,,"parc.št.297/10,297/11 in 297/14 k.o. Slape",,23.07.2015,20.02.2008,1,4,2008,61
-139342,4,22.01.2008,28.06.2007,40000,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-140062,1,22.01.2008,20.07.2007,130362.13,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
-140063,1,22.01.2008,24.07.2007,4173,0,,,,,,23.07.2015,22.01.2008,1,4,2008,61
