ID_POSLA,SIFRA_KO,IME_KO,OBCINA,STEVILKA_STAVBE,STEVILKA_DELA_STAVBE,PARCELNA_STEVILKA_ZA_GEOLOKACIJO,INTERNA_OZNAKA_DELA_STAVBE,EVIDENTIRANOST_DELA_STAVBE,NASELJE,ULICA,HISNA_STEVILKA,DODATEK_HS,STEVILKA_STANOVANJA_ALI_POSLOVNEGA_PROSTORA,VRSTA_DELA_STAVBE,LETO_IZGRADNJE_DELA_STAVBE,STAVBA_JE_DOKONCANA,GRADBENA_FAZA,NOVOGRADNJA,PRODANA_POVRSINA,PRODANI_DELEZ_DELA_STAVBE,PRODANA_POVRSINA_DELA_STAVBE,PRODANA_UPORABNA_POVRSINA_DELA_STAVBE,NADSTROPJE_DELA_STAVBE,STEVILO_ZUNANJIH_PARKIRNIH_MEST,ATRIJ,POVRSINA_ATRIJA,OPOMBE_O_NEPREMICNINI,DEJANSKA_RABA_DELA_STAVBE,LEGA_DELA_STAVBE_V_STAVBI,STEVILO_SOB,POVRSINA_DELA_STAVBE,UPORABNA_POVRSINA,PROSTORI_DELA_STAVBE,POGODBENA_CENA_DELA_STAVBE,STOPNJA_DDV_DELA_STAVBE,E_CENTROID,N_CENTROID,LETO,RPE_OBCINE_SIFRA
409192,1773,DOBRUNJE,LJUBLJANA,606,8,,,1,LJUBLJANA,LITIJSKA CESTA,247,,1,2,1968,1,,,58,1/1,,,,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,,,58.3,58.3, bivalni prostor,,,468395.29,100309.8,2019,61
409885,1753,VIŽMARJE,LJUBLJANA,2273,1,,,1,LJUBLJANA,BOGNARJEVA POT,24,,,1,1969,1,,,2046,1/1,,,,,,,,"1110003 - Stanovanje, ki se nahaja v vmesni vrstni hiši",pritličje,5,204.6,117.2," bivalni prostor | garaža | klet | odprta terasa, balkon, loža | shramba, sušilnica, pralnica",,,458292.5,107299.98,2019,61
409284,2679,GRADIŠČE II,LJUBLJANA,853,18,,,1,LJUBLJANA,BIČEVJE,4,,9,14,1962,1,,,6,1/1,,,2,,,,,1274003 - Klet,klet,,5.8,5.8, klet,,,460773.7,100818.31,2019,61
408501,2636,BEŽIGRAD,LJUBLJANA,8371,1,,,1,,,,,,5,1960,1,,,605,1/1,,,,,,,,1220301 - Poslovni prostori,pritličje,,605,605, poslovni prostor,,,461475.2,103641.27,2019,61
408796,1730,MOSTE,LJUBLJANA,1705,76,,,1,LJUBLJANA,PREGLOV TRG,11,,76,2,1985,1,,,74,1/1,,,7,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,3,74.3,64.3," bivalni prostor | klet | zaprta terasa, balkon, loža",,,465769.27,101552.41,2019,61
409113,1727,POLJANSKO PREDMESTJE,LJUBLJANA,367,540,,,1,LJUBLJANA,AMBROŽEV TRG,4,,,4,1969,1,,,13,1/1,,,,,,,,1242002 - garaža v garažni hiši,pritličje,,13,13, garaža,,,462768.37,101188.08,2019,61
410072,1723,VIČ,LJUBLJANA,1379,1,,,1,LJUBLJANA,"ROŽNA DOLINA, CESTA XV",22,,,1,1990,0,3,,153,1/6,,,,,,,,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,drugo,0,153,122.4, bivalni prostor,,,459766.25,101049.22,2019,61
408298,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,4324,3,,,1,LJUBLJANA,POT NA MAH,18,,3,2,1982,1,,,116,1/3,,,1,2,,,,1121002 - Stanovanje v krajni vrstni hiši z dvema stanovanjema,nadstropje,4,116,72," bivalni prostor | klet | odprta terasa, balkon, loža",,,463786.11,98597.78,2019,61
408474,1727,POLJANSKO PREDMESTJE,LJUBLJANA,1063,337,,,1,LJUBLJANA,MESARSKA CESTA,32,,337,14,2006,1,,,3,1/1,,,,,,,,1274003 - Klet,drugo,,3.4,3.4, klet,,,463069.55,100949.39,2019,61
408474,1727,POLJANSKO PREDMESTJE,LJUBLJANA,1063,571,,,1,LJUBLJANA,MESARSKA CESTA,32,,571,4,2006,1,,,16,1/1,,,,,,,,1242002 - garaža v garažni hiši,klet,,16,16, garaža,,,463069.55,100949.39,2019,61
410396,1725,AJDOVŠČINA,LJUBLJANA,218,408,,,1,LJUBLJANA,SLOVENSKA CESTA,55,,408,9,1956,1,,,34,1/1,,,,,,,,1220301 - Poslovni prostori,pritličje,,34,29, poslovni prostor,,,461704.35,101968.95,2019,61
410051,1727,POLJANSKO PREDMESTJE,LJUBLJANA,1063,31,,,1,LJUBLJANA,MESARSKA CESTA,26,,31,2,2005,1,,,36,1/1,,,2,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,1,35.6,28.5," bivalni prostor | odprta terasa, balkon, loža | zaprta terasa, balkon, loža",,,463069.55,100949.39,2019,61
409132,1756,ČRNUČE,LJUBLJANA,1583,2,,,1,LJUBLJANA,JEŽA,6,,2,5,1937,1,,,54,1/1,,,2,,,,,1220301 - Poslovni prostori,pritličje,,54,40, poslovni prostor,,,464765.73,107073.07,2019,61
410716,1755,GLINCE,LJUBLJANA,1872,285,,,1,,,,,,3,2008,1,,,14,1/1,,,,,,,,1242003 - Pokrito parkirišče,klet,,13.8,13.8, parkirni prostor,,,458170.34,104859.73,2019,61
408558,1695,KARLOVŠKO PREDMESTJE,,5001,1,,,1,,,,,,4,1991,1,,,13,1/1,,,,,,,,1242001 - garaža,pritličje,,13.3,13.3, garaža,,,463235.19,99364.39,2019,61
408726,1739,ZGORNJA ŠIŠKA,LJUBLJANA,905,1,,,1,,,,,,4,1971,1,,,22,1/1,,,,,,,,1242001 - garaža,pritličje,,22,22, garaža,,,460083.45,103837.5,2019,61
408736,1739,ZGORNJA ŠIŠKA,LJUBLJANA,6042,1,,,1,LJUBLJANA,STROJEVA ULICA,8,,,1,2001,1,,,243,1/1,,,,,,,,"1110003 - Stanovanje, ki se nahaja v vmesni vrstni hiši",pritličje,12,242.9,158.8," bivalni prostor | garaža | klet | odprta terasa, balkon, loža | shramba, sušilnica, pralnica",,,459138.69,103272.79,2019,61
