ID_POSLA,SIFRA_KO,IME_KO,OBCINA,PARCELNA_STEVILKA,VRSTA_ZEMLJISCA,VRSTA_TRAJNEGA_NASADA,STAROST_TRAJNEGA_NASADA,PRODANI_DELEZ_PARCELE,OPOMBE_O_NEPREMICNINI,POVRSINA_PARCELE,POGODBENA_CENA_PARCELE,STOPNJA_DDV_PARCELE,E_CENTROID,N_CENTROID,LETO,RPE_OBCINE_SIFRA
379053,1770,KAŠELJ,LJUBLJANA,1866/9,1,,,1/1,,150,,,469055.24,101201.03,2019,61
390794,1756,ČRNUČE,LJUBLJANA,323/2,5,,,1/1,,472,,,463041.11,107725.89,2019,61
390794,1756,ČRNUČE,LJUBLJANA,322/2,5,,,1/1,,662,,,463045.45,107747.23,2019,61
408281,1731,UDMAT,LJUBLJANA,556/1,5,,,1/2,,167,,,463688.03,101651.28,2019,61
408294,1740,SPODNJA ŠIŠKA,LJUBLJANA,1185/4,5,,,13982/100000,,548,,,461224.98,102830.5,2019,61
408298,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,243/77,5,,,1/3,,670,,,463791.63,98594.19,2019,61
408298,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,243/62,5,,,1/3,,199,,,463800.38,98606.74,2019,61
408300,1723,VIČ,LJUBLJANA,759/58,6,,,1/1,,16,,,460257.05,100495.51,2019,61
408303,1773,DOBRUNJE,LJUBLJANA,206/2,7,,,47/100,,1197,,,469224.73,100042.69,2019,61
408303,1773,DOBRUNJE,LJUBLJANA,206/2,1,,,53/100,,1197,,,469224.73,100042.69,2019,61
408304,1735,STOŽICE,LJUBLJANA,2268/3,5,,,1/2,,90,,,463828.69,105068.66,2019,61
408316,1736,BRINJE I,LJUBLJANA,353/1,5,,,1/1,,33,,,462336.95,104399.03,2019,61
408320,1778,VOLAVLJE,LJUBLJANA,437,5,,,1/1,,817,,,478322.78,99299.55,2019,61
408333,1733,BIZOVIK,LJUBLJANA,808/9,5,,,1/1,,1091,,,465632.51,100139.31,2019,61
408347,1736,BRINJE I,LJUBLJANA,121/1,5,,,84/120,,114,,,462106.14,104792.96,2019,61
408347,1736,BRINJE I,LJUBLJANA,121/3,5,,,84/120,,260,,,462107.72,104809.13,2019,61
408347,1736,BRINJE I,LJUBLJANA,121/2,5,,,84/120,,140,,,462113.43,104818.56,2019,61
408371,1994,DOBROVA,LJUBLJANA,1871/32,5,,,1/1,,260,,,457563.82,100506.3,2019,61
408384,1733,BIZOVIK,LJUBLJANA,331/4,5,,,1/1,,163,,,466444.93,99845.48,2019,61
408385,1738,DRAVLJE,LJUBLJANA,63/6,6,,,1/1,,56,,,459726.26,105536.45,2019,61
408385,1738,DRAVLJE,LJUBLJANA,61/4,6,,,1/1,,670,,,459726.34,105548.23,2019,61
408385,1738,DRAVLJE,LJUBLJANA,64/6,6,,,1/1,,46,,,459743.83,105558.87,2019,61
408387,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,523/59,6,,,1/3,,23,,,462231.94,98472.78,2019,61
408387,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,523/72,6,,,1/1,,36,,,462271.67,98469.19,2019,61
408387,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,523/55,6,,,1/3,,63,,,462263.58,98480.15,2019,61
408387,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,524/69,6,,,1/3,,5,,,462228.39,98455,2019,61
408387,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,524/18,6,,,1/3,,14,,,462229.12,98459.58,2019,61
408387,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,523/56,6,,,1/3,,6,,,462256.64,98480.4,2019,61
408387,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,523/73,6,,,1/1,,14,,,462270.42,98474.58,2019,61
408387,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,523/75,6,,,1/3,,101,,,462230.41,98477.94,2019,61
408387,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,523/57,6,,,1/3,,43,,,462250.08,98479.54,2019,61
408387,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,523/38,6,,,1/3,,32,,,462228.71,98467.81,2019,61
408387,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,523/63,5,,,1/1,,249,,,462247.94,98471.04,2019,61
408398,2636,BEŽIGRAD,LJUBLJANA,2016/8,5,,,1/1,,494,,,461610.38,102675.2,2019,61
408398,2636,BEŽIGRAD,LJUBLJANA,2016/9,5,,,1/1,,51,,,461596.62,102662.97,2019,61
408402,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,1337/6,7,,,1/1,,427,,,460219.25,96250.92,2019,61
408402,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,1337/9,7,,,1/1,,303,,,460249.99,96231.07,2019,61
408402,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,1337/5,7,,,1/1,,77,,,460246.94,96226.47,2019,61
408403,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,1333/6,7,,,1/1,,3082,,,460131.84,96347.32,2019,61
408403,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,1333/5,7,,,1/1,,1178,,,460062.29,96451.1,2019,61
408403,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,1337/11,7,,,1/1,,2554,,,460150.54,96351.53,2019,61
408456,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,1337/12,7,,,1/1,,4101,,,460100.19,96450.09,2019,61
408484,1755,GLINCE,LJUBLJANA,1512/10,5,,,1/1,,19,,,457776.96,104533.38,2019,61
408491,1759,PODGORICA,LJUBLJANA,796/4,6,,,1/16,,92,,,468199.21,106516.4,2019,61
408491,1759,PODGORICA,LJUBLJANA,796/13,6,,,1/16,,30,,,468195.76,106513.31,2019,61
408501,2636,BEŽIGRAD,LJUBLJANA,775/17,5,,,1/1,,130,,,461465.87,103632.54,2019,61
408501,2636,BEŽIGRAD,LJUBLJANA,775/14,5,,,1/1,,489,,,461475.43,103641.24,2019,61
408501,2636,BEŽIGRAD,LJUBLJANA,775/20,5,,,1/1,,86,,,461441.56,103540.31,2019,61
408501,2636,BEŽIGRAD,LJUBLJANA,775/5,6,,,11/100,,227,,,461449.12,103535.41,2019,61
408512,2679,GRADIŠČE II,LJUBLJANA,154/41,5,,,1/1,,15,,,460851.87,100749.91,2019,61
408532,1738,DRAVLJE,LJUBLJANA,1112/11,10,,,1/1,,60,,,459207.84,104623.13,2019,61
408538,1723,VIČ,LJUBLJANA,2099/22,6,,,1/16,,572,,,458275.71,99118.85,2019,61
408558,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,199/93,5,,,1/1,,16,,,463236.27,99364.04,2019,61
408558,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,199/143,6,,,1/64,,977,,,463261.9,99350.96,2019,61
408562,1728,LJUBLJANA MESTO,LJUBLJANA,*36,5,,,1/1,,202,,,461851.6,100909.75,2019,61
408562,1728,LJUBLJANA MESTO,LJUBLJANA,41,5,,,1/1,,144,,,461876.63,100931.51,2019,61
408594,1772,SLAPE,LJUBLJANA,1313/2,1,,,1/1,,45,,,467670.82,101214.12,2019,61
408594,1772,SLAPE,LJUBLJANA,1304/14,1,,,1/1,,41,,,467669.83,101220.31,2019,61
408594,1772,SLAPE,LJUBLJANA,1304/3,1,,,1/1,,14,,,467663.92,101211.61,2019,61
408594,1772,SLAPE,LJUBLJANA,1304/5,1,,,1/1,,21,,,467666.14,101215.84,2019,61
408630,1770,KAŠELJ,LJUBLJANA,1420/22,5,,,1/1,,135,,,468935.03,101859.54,2019,61
408642,1726,ŠENTPETER,LJUBLJANA,377,5,,,1892/20000,,704,,,463268.92,101609.04,2019,61
408714,1771,ZADOBROVA,LJUBLJANA,473,7,,,1/1,,3122,,,467906.97,103274.37,2019,61
408718,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,1342/15,7,,,1/1,,566,,,460101.08,96480.68,2019,61
408718,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,1342/16,6,,,1/1,,2162,,,460109.89,96499.42,2019,61
408726,1739,ZGORNJA ŠIŠKA,LJUBLJANA,505/66,5,,,1/1,,21,,,460083.54,103836.6,2019,61
408735,1752,STANEŽIČE,LJUBLJANA,1140/2,5,,,1/1,,415,,,456440.15,109597.45,2019,61
408735,1752,STANEŽIČE,LJUBLJANA,1140/11,5,,,1/1,,264,,,456441.99,109615.66,2019,61
408736,1739,ZGORNJA ŠIŠKA,LJUBLJANA,1065/462,5,,,1/1,,23,,,459146.74,103269.56,2019,61
408736,1739,ZGORNJA ŠIŠKA,LJUBLJANA,1065/461,5,,,1/1,,107,,,459138.7,103272.8,2019,61
408736,1739,ZGORNJA ŠIŠKA,LJUBLJANA,1065/460,5,,,1/1,,70,,,459127.75,103277.2,2019,61
408758,1737,TABOR,LJUBLJANA,2201,5,,,364/1000000,,467,,,461977.39,102046.47,2019,61
408771,1773,DOBRUNJE,LJUBLJANA,427/1,1,,,1/3,,183,,,468553.06,100242.89,2019,61
408774,1755,GLINCE,LJUBLJANA,808/4,5,,,1/1,,554,,,457614.19,103650.45,2019,61
408841,1739,ZGORNJA ŠIŠKA,LJUBLJANA,2092/5,6,,,1/1,,13,,,460550.46,103680.76,2019,61
408876,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,243/279,6,,,1/3,,86,,,463555.49,98738.2,2019,61
408877,1739,ZGORNJA ŠIŠKA,LJUBLJANA,604/4,1,,,1/1,,116,,,460092.91,103405.17,2019,61
408904,1756,ČRNUČE,LJUBLJANA,216/9,5,,,1/1,,964,,,463036.82,107434.98,2019,61
408936,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,83/145,5,,,1/1,,91,,,461965.45,100238.86,2019,61
408991,1738,DRAVLJE,LJUBLJANA,1732/29,5,,,1/8,,19,,,458526.96,103604.32,2019,61
409011,1739,ZGORNJA ŠIŠKA,LJUBLJANA,367/1,1,,,1/1,,774,,,459044.59,103371.95,2019,61
409011,1739,ZGORNJA ŠIŠKA,LJUBLJANA,368/7,1,,,1/1,,53,,,459036.79,103378.91,2019,61
409011,1739,ZGORNJA ŠIŠKA,LJUBLJANA,367/2,5,,,1/1,,212,,,459060.05,103365.44,2019,61
409011,1739,ZGORNJA ŠIŠKA,LJUBLJANA,368/2,5,,,1/1,,621,,,459065.38,103378.76,2019,61
409013,1736,BRINJE I,LJUBLJANA,213,5,,,1/1,,663,,,462299.5,104654.37,2019,61
409044,1735,STOŽICE,LJUBLJANA,1127/2,5,,,9/20,,478,,,463621.41,104816.1,2019,61
409049,1754,ŠENTVID NAD LJUBLJANO,LJUBLJANA,1006/5,6,,,1/1,,43,,,459154.72,105504.87,2019,61
409086,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,243/544,5,,,1/1,,126,,,463714.77,98761.22,2019,61
409086,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,243/13,6,,,1/1,,362,,,463730.94,98757.04,2019,61
409111,1739,ZGORNJA ŠIŠKA,LJUBLJANA,713/1,5,,,2/3,,211,,,460782.37,103596.65,2019,61
409116,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,1000/73,3,,,1/1,,410,,,461807.59,98235.38,2019,61
409121,1778,VOLAVLJE,LJUBLJANA,2091,9,,,1/12,,71487,,,478673.31,101886.49,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1858,9,,,1/12,,3503,,,479870.38,100204.64,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1868/1,9,,,1/12,,15937,,,479768.59,100488.62,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1891/3,9,,,1/12,,42,,,479800.49,100859.36,2019,61
409121,1778,VOLAVLJE,LJUBLJANA,2060,9,,,1/12,,874,,,479308.13,101874.57,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1789,7,,,1/12,,856,,,480281.67,100472.92,2019,61
409121,1778,VOLAVLJE,LJUBLJANA,1852,9,,,1/12,,543,,,479961.25,100000.31,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1872/1,9,,,1/6,,19723,,,480055.15,100603.7,2019,61
409121,1778,VOLAVLJE,LJUBLJANA,1851,9,,,1/12,,223,,,479999.11,99992.05,2019,61
409121,1778,VOLAVLJE,LJUBLJANA,2017,9,,,1/12,,2489,,,479501.68,102231.91,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1896/3,9,,,1/6,,6249,,,479871.86,100842.55,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1891/2,9,,,1/12,,45,,,479789.29,100875.4,2019,61
409121,1778,VOLAVLJE,LJUBLJANA,2026,9,,,1/12,,3913,,,479420.59,102572.15,2019,61
409121,1778,VOLAVLJE,LJUBLJANA,2065,9,,,1/12,,1755,,,479432.74,101863.73,2019,61
409121,1778,VOLAVLJE,LJUBLJANA,2021,9,,,1/12,,1500,,,479547.34,102433.04,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1964,9,,,1/12,,51270,,,480331.49,101573.28,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1899/2,9,,,1/12,,160,,,480100.23,100995.98,2019,61
409121,1778,VOLAVLJE,LJUBLJANA,2061,9,,,1/12,,30498,,,479377,101984.41,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1845,7,,,1/12,,7891,,,480102.41,100538.32,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1856/2,9,,,1/6,,6069,,,479653.07,100406.28,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1857,9,,,1/12,,11276,,,479756.69,100193.25,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1867,9,,,1/12,,11563,,,479761.68,100399.63,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1894/1,9,,,1/12,,2739,,,479702.78,100960.04,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1904,9,,,1/12,,9966,,,479974.49,101092.31,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1907/2,9,,,1/12,,351,,,479746.48,100950.26,2019,61
409121,1778,VOLAVLJE,LJUBLJANA,2024,9,,,1/12,,1863,,,479366.6,102443.25,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1880,9,,,1/12,,2104,,,479876.37,100626.58,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1890/1,9,,,1/12,,9003,,,479602.04,100825.03,2019,61
409121,1778,VOLAVLJE,LJUBLJANA,2063,9,,,1/12,,58974,,,479507.81,101914.64,2019,61
409121,1778,VOLAVLJE,LJUBLJANA,2088/3,9,,,1/12,,77,,,478783.42,101555.65,2019,61
409121,1778,VOLAVLJE,LJUBLJANA,2059,9,,,1/12,,6297,,,479307.98,101851.2,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1859,9,,,1/12,,17410,,,479870.63,100306.17,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1869,9,,,1/12,,2984,,,479853.7,100511.15,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1901,9,,,1/12,,1910,,,479871.9,100976.35,2019,61
409121,1778,VOLAVLJE,LJUBLJANA,2075/1,9,,,1/12,,41083,,,479088.36,101683.71,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1788,7,,,1/12,,1859,,,480147.76,100374.03,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1896/5,9,,,1/6,,181,,,479844.15,100831.71,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1873/1,9,,,1/6,,210,,,480140.53,100654.52,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1894/2,9,,,1/12,,64,,,479712.58,100968.51,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1906,9,,,1/12,,14358,,,479967.09,101213.16,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1847,7,,,1/12,,73073,,,480007.4,100266.28,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1865,9,,,1/12,,2679,,,479694.95,100404.81,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1885,9,,,1/12,,6481,,,479563.88,100511.99,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1891/1,7,,,1/12,,418,,,479778.65,100866.28,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1871,9,,,1/12,,10657,,,479994.98,100592.05,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1886/2,9,,,1/12,,534,,,479670.73,100507.17,2019,61
409121,1778,VOLAVLJE,LJUBLJANA,2018,9,,,1/12,,2284,,,479466.38,102333.65,2019,61
409121,1778,VOLAVLJE,LJUBLJANA,2089,7,,,1/12,,1734,,,478804.88,101611.28,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1881/1,9,,,1/6,,7155,,,479903.15,100647.5,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1881/3,9,,,1/6,,9842,,,479826.77,100753.04,2019,61
409121,1778,VOLAVLJE,LJUBLJANA,2031,9,,,1/12,,11218,,,479488.46,102731.34,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1908/2,9,,,1/12,,4,,,479617.75,101038.41,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1849,7,,,1/12,,27712,,,479830.44,100113.81,2019,61
409121,1778,VOLAVLJE,LJUBLJANA,544,9,,,1/12,,49255,,,479904.88,99900.69,2019,61
409121,1778,VOLAVLJE,LJUBLJANA,2019,9,,,1/12,,6100,,,479569.6,102350.31,2019,61
409121,1778,VOLAVLJE,LJUBLJANA,1960/2,9,,,1/12,,20501,,,479828.21,101936.67,2019,61
409121,1778,VOLAVLJE,LJUBLJANA,2088/2,9,,,1/12,,3,,,478686.22,101505.31,2019,61
409121,1779,TREBELJEVO,LJUBLJANA,3,9,,,1/12,,22666,,,480525.84,99145.74,2019,61
409121,1778,VOLAVLJE,LJUBLJANA,2090,7,,,1/12,,2435,,,478817.08,101621.71,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1850,7,,,1/12,,1490,,,480007.87,100008.2,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1908/1,9,,,1/12,,8617,,,479660.77,101027.59,2019,61
409121,1778,VOLAVLJE,LJUBLJANA,2075/6,9,,,1/12,,17145,,,479024.05,101556.98,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1891/4,9,,,1/12,,311,,,479811.27,100855.6,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1893/1,9,,,1/12,,11170,,,479635.11,101000.14,2019,61
409121,1778,VOLAVLJE,LJUBLJANA,2029,9,,,1/12,,56834,,,479249.26,102420.33,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1899/1,9,,,1/12,,9885,,,480088.72,101017.06,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1907/1,9,,,1/12,,33339,,,479753.85,100960.04,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1963,9,,,1/12,,191579,,,480096.67,101665.01,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1856/1,9,,,1/6,,17989,,,479627.4,100343.32,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1866,9,,,1/12,,1575,,,479688.54,100453.19,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1893/2,9,,,1/12,,234,,,479645.31,101013.24,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1903,9,,,1/12,,2248,,,479939.97,101047.36,2019,61
409121,1778,VOLAVLJE,LJUBLJANA,2025,9,,,1/12,,2482,,,479370.82,102535.58,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1874,9,,,1/12,,1925,,,480059.69,100730.2,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1887,9,,,1/12,,7859,,,479591.65,100758.21,2019,61
409121,1778,VOLAVLJE,LJUBLJANA,2064,9,,,1/12,,40700,,,479534.55,101773.46,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1905,9,,,1/12,,13473,,,480057.76,101171.12,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1848,7,,,1/12,,2773,,,479946.12,100342.37,2019,61
409121,1778,VOLAVLJE,LJUBLJANA,2023,9,,,1/12,,21692,,,479439.87,102465.88,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1863,9,,,1/12,,5960,,,479715.51,100270.85,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1883,9,,,1/12,,687,,,479729.18,100582.4,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1890/2,7,,,1/12,,140,,,479767.91,100847.98,2019,61
409121,1778,VOLAVLJE,LJUBLJANA,2062,9,,,1/12,,1255,,,479514.45,102089.47,2019,61
409121,1778,VOLAVLJE,LJUBLJANA,2027,9,,,1/12,,6524,,,479344.6,102600.08,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1861,9,,,1/12,,7747,,,479801.44,100276.27,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1870,9,,,1/12,,14610,,,479902.81,100523.13,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1886/1,9,,,1/12,,24709,,,479609.24,100520.4,2019,61
409121,1778,VOLAVLJE,LJUBLJANA,2066,9,,,1/12,,1356,,,479343.37,101724.28,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1787,7,,,1/12,,11135,,,480223.27,100418.26,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1879/1,9,,,1/6,,3742,,,479845.65,100716.74,2019,61
409121,1778,VOLAVLJE,LJUBLJANA,2020,9,,,1/12,,2435,,,479562.42,102399.51,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1881/2,9,,,1/6,,221,,,479822.2,100824.25,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1846,7,,,1/12,,6434,,,480100.48,100445.11,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1896/6,9,,,1/6,,47,,,479926.52,100833.15,2019,61
409121,1778,VOLAVLJE,LJUBLJANA,1959,9,,,1/12,,17883,,,479725.95,101871.72,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1900,9,,,1/12,,7643,,,479929.49,100985.36,2019,61
409121,1778,VOLAVLJE,LJUBLJANA,2030,9,,,1/12,,101688,,,479286.42,102713.35,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1896/4,9,,,1/6,,733,,,479869.19,100833.41,2019,61
409121,2655,RAČICA,ŠMARTNO PRI LITIJI,1902,9,,,1/12,,3075,,,480065.35,101232.84,2019,61
409121,1778,VOLAVLJE,LJUBLJANA,2088/1,9,,,1/12,,11789,,,478728.36,101584.87,2019,61
409132,1756,ČRNUČE,LJUBLJANA,827/29,5,,,46/50,,357,,,464756.54,107075.13,2019,61
409132,1756,ČRNUČE,LJUBLJANA,827/27,5,,,82/200,,133,,,464754.13,107081.64,2019,61
409132,1756,ČRNUČE,LJUBLJANA,827/5,5,,,1/1,,150,,,464765.82,107070.77,2019,61
409132,1710,GRADIŠČE,ŠKOFLJICA,596/23,5,,,1/1,,601,,,468021.25,87700.4,2019,61
409153,1772,SLAPE,LJUBLJANA,1532/21,5,,,1/1,,61,,,467204.32,101341.91,2019,61
409156,1771,ZADOBROVA,LJUBLJANA,440/15,5,,,1/1,,15,,,467656.57,102825.01,2019,61
409192,1773,DOBRUNJE,LJUBLJANA,646/8,5,,,1/1,,78,,,468402.82,100301.72,2019,61
409192,1773,DOBRUNJE,LJUBLJANA,646/12,5,,,1/2,,26,,,468393.02,100325.36,2019,61
409229,1770,KAŠELJ,LJUBLJANA,757/10,5,,,2/6,,31,,,470581.23,102479.46,2019,61
409243,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,543/6,5,,,1/1,,481,,,462145.92,98119.9,2019,61
409243,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,543/1,7,,,1/1,,1256,,,462151.61,98138.11,2019,61
409278,1739,ZGORNJA ŠIŠKA,LJUBLJANA,950,5,,,1/1,,412,,,459652.21,103387.44,2019,61
409279,1739,ZGORNJA ŠIŠKA,LJUBLJANA,140/134,6,,,1/1,,28,,,460425.59,103798.14,2019,61
409285,1752,STANEŽIČE,LJUBLJANA,1539/17,5,,,1/1,,34,,,456463.87,107977.75,2019,61
409297,1770,KAŠELJ,LJUBLJANA,647,2,,,1/1,,2637,,,469740.3,102520.3,2019,61
409324,1773,DOBRUNJE,LJUBLJANA,1393/6,5,,,1/1,,611,,,467520.84,99859.25,2019,61
409324,1773,DOBRUNJE,LJUBLJANA,1393/1,5,,,1/1,,82,,,467522.68,99850.73,2019,61
409339,1734,JEŽICA,LJUBLJANA,1035/3,5,,,1/6,,458,,,462267.92,106168.81,2019,61
409387,1753,VIŽMARJE,LJUBLJANA,147/11,5,,,1/1,,15,,,458435.78,108657.21,2019,61
409395,1739,ZGORNJA ŠIŠKA,LJUBLJANA,1130/8,5,,,1/1,,87,,,458938.51,103322.24,2019,61
409424,1739,ZGORNJA ŠIŠKA,LJUBLJANA,1130/7,5,,,1/1,,117,,,458916.71,103337.46,2019,61
409438,1773,DOBRUNJE,LJUBLJANA,361/14,1,,,1/1,,465,,,468701.76,100116.28,2019,61
409443,1738,DRAVLJE,LJUBLJANA,267/17,10,,,1/1,,62,,,459548.32,104909.12,2019,61
409443,1738,DRAVLJE,LJUBLJANA,267/19,10,,,1/1,,11,,,459542.51,104912.25,2019,61
