ID_POSLA,SIFRA_KO,IME_KO,OBCINA,STEVILKA_STAVBE,STEVILKA_DELA_STAVBE,PARCELNA_STEVILKA_ZA_GEOLOKACIJO,INTERNA_OZNAKA_DELA_STAVBE,EVIDENTIRANOST_DELA_STAVBE,NASELJE,ULICA,HISNA_STEVILKA,DODATEK_HS,STEVILKA_STANOVANJA_ALI_POSLOVNEGA_PROSTORA,VRSTA_DELA_STAVBE,LETO_IZGRADNJE_DELA_STAVBE,STAVBA_JE_DOKONCANA,GRADBENA_FAZA,NOVOGRADNJA,PRODANA_POVRSINA,PRODANI_DELEZ_DELA_STAVBE,PRODANA_POVRSINA_DELA_STAVBE,PRODANA_UPORABNA_POVRSINA_DELA_STAVBE,NADSTROPJE_DELA_STAVBE,STEVILO_ZUNANJIH_PARKIRNIH_MEST,ATRIJ,POVRSINA_ATRIJA,OPOMBE_O_NEPREMICNINI,DEJANSKA_RABA_DELA_STAVBE,LEGA_DELA_STAVBE_V_STAVBI,STEVILO_SOB,POVRSINA_DELA_STAVBE,UPORABNA_POVRSINA,PROSTORI_DELA_STAVBE,POGODBENA_CENA_DELA_STAVBE,STOPNJA_DDV_DELA_STAVBE,E_CENTROID,N_CENTROID,LETO,RPE_OBCINE_SIFRA
27089,1734,JEŽICA,LJUBLJANA,460,1,,,1,Ljubljana,Savlje,89,,1,5,1980,1,,0,0,1/15,,,2,,,,,1220301 - Poslovni prostori,nadstropje,,82,82,-,,,461361.52,106281.44,2014,61
27089,1734,JEŽICA,LJUBLJANA,460,2,,,1,Ljubljana,Savlje,89,,,6,1980,1,,0,0,1/15,,,,,,,,1230104 - Prodajalna,pritličje,,1140,1140,-,,,461361.52,106281.44,2014,61
27089,1734,JEŽICA,LJUBLJANA,460,3,,,1,Ljubljana,Savlje,89,,,11,1980,1,,0,183.11,1/15,,,,,,,,1251001 - Industrijski del stavbe,pritličje,,1140,1140,-,,,461361.52,106281.44,2014,61
30581,2682,BRDO,LJUBLJANA,693,150,,,1,,,,,,3,2008,1,,,12.5,1/1,,,,,,,,1242002 - Garaža,klet,,12.5,12.5,-,,,458274.55,101088.81,2014,61
30581,2682,BRDO,LJUBLJANA,692,4,,,1,Ljubljana,Pot za Brdom,104,,,14,2008,1,,,38.5,1/1,,,,,,,,1252002 - Skladišča,klet,,38.5,38.5,-,,,458276.97,101016.35,2014,61
30581,2682,BRDO,LJUBLJANA,692,16,,,1,Ljubljana,Pot za Brdom,104,,1,14,2008,1,,,17.2,1/1,,,1,,,,,1220301 - Poslovni prostori,nadstropje,,17.2,17.2,-,,,458276.97,101016.35,2014,61
30581,2682,BRDO,LJUBLJANA,692,19,,,1,Ljubljana,Pot za Brdom,104,,4,5,2008,1,,,18.5,1/1,,,2,,,,,1220301 - Poslovni prostori,nadstropje,,18.5,18.5,-,,,458276.97,101016.35,2014,61
30581,2682,BRDO,LJUBLJANA,692,20,,,1,Ljubljana,Pot za Brdom,104,,5,5,2008,1,,,24.5,1/1,,,2,,,,,1220301 - Poslovni prostori,nadstropje,,24.5,24.5,-,,,458276.97,101016.35,2014,61
30581,2682,BRDO,LJUBLJANA,692,22,,,1,Ljubljana,Pot za Brdom,104,,7,5,2008,1,,,26.8,1/1,,,2,,,,,1220301 - Poslovni prostori,nadstropje,,26.8,26.8,-,,,458276.97,101016.35,2014,61
30581,2682,BRDO,LJUBLJANA,692,23,,,1,Ljubljana,Pot za Brdom,104,,8,5,2008,1,,,26.3,1/1,,,2,,,,,1220301 - Poslovni prostori,nadstropje,,26.3,26.3,-,,,458276.97,101016.35,2014,61
30581,2682,BRDO,LJUBLJANA,692,26,,,1,Ljubljana,Pot za Brdom,104,,11,5,2008,1,,,18.3,1/1,,,2,,,,,1220301 - Poslovni prostori,nadstropje,,18.3,18.3,-,,,458276.97,101016.35,2014,61
30581,2682,BRDO,LJUBLJANA,692,29,,,1,Ljubljana,Pot za Brdom,104,,14,5,2008,1,,,18.3,1/1,,,2,,,,,1220301 - Poslovni prostori,nadstropje,,18.3,18.3,-,,,458276.97,101016.35,2014,61
30581,2682,BRDO,LJUBLJANA,692,30,,,1,Ljubljana,Pot za Brdom,104,,15,5,2008,1,,,18.2,1/1,,,2,,,,,1220301 - Poslovni prostori,nadstropje,,18.2,18.2,-,,,458276.97,101016.35,2014,61
29583,2682,BRDO,LJUBLJANA,691,15,,,1,Ljubljana,Pot za Brdom,102,,12,5,2007,1,,,50.8,1/1,,,2,,,,,1220301 - Poslovni prostori,nadstropje,,50.8,50.8,-,,,458285.07,101046.1,2014,61
29583,2682,BRDO,LJUBLJANA,693,164,,,1,,,,,,3,2007,1,,,12,1/1,,,,,,,,1242002 - Garaža,klet,,10.4,10.4,-,,,458274.55,101088.81,2014,61
27089,1734,JEŽICA,LJUBLJANA,460,4,,,1,Ljubljana,Savlje,89,,4,6,1980,1,,0,0,1/10,,,2,,,,,1220301 - Poslovni prostori,pritličje,,100,100,-,,,461361.52,106281.44,2014,61
27134,2682,BRDO,LJUBLJANA,690,30,,,1,Ljubljana,Pot za Brdom,100,,30,5,2008,1,,,63.7,1/1,,,3,,,,PREDČANI ODKUP FINANČNEGA LEASINGA,1220301 - Poslovni prostori,nadstropje,,63.7,63.7,-,,,458273.05,101096.36,2014,61
27134,2682,BRDO,LJUBLJANA,690,29,,,1,Ljubljana,Pot za Brdom,100,,29,5,2008,1,,,51.24,1/1,,,3,,,,,1220301 - Poslovni prostori,nadstropje,,51.2,51.2,-,,,458273.05,101096.36,2014,61
27134,2682,BRDO,LJUBLJANA,693,33,,,1,,,,,,3,2008,1,,,12.5,1/1,,,,,,,,1242002 - Garaža,klet,,12.5,12.5,-,,,458274.55,101088.81,2014,61
29090,2682,BRDO,LJUBLJANA,672,4,,,1,Ljubljana,Tehnološki park,21,,4,5,2007,1,,,29.96,1/1,,,1,,,,,1220301 - Poslovni prostori,nadstropje,,30,30,-,,,458220.66,101197.23,2014,61
30581,2682,BRDO,LJUBLJANA,692,32,,,1,Ljubljana,Pot za Brdom,104,,17,5,2008,1,,,17.6,1/1,,,3,,,,,1220301 - Poslovni prostori,nadstropje,,17.6,17.6,-,,,458276.97,101016.35,2014,61
30581,2682,BRDO,LJUBLJANA,692,35,,,1,Ljubljana,Pot za Brdom,104,,20,5,2008,1,,,17.5,1/1,,,3,,,,,1220301 - Poslovni prostori,nadstropje,,17.5,17.5,-,,,458276.97,101016.35,2014,61
