ID_POSLA,VRSTA_KUPOPRODAJNEGA_POSLA,DATUM_UVELJAVITVE,DATUM_SKLENITVE_POGODBE,POGODBENA_CENA_ODSKODNINA,VKLJUCENOST_DDV,STOPNJA_DDV,DATUM_IZTEKA_LIZINGA,DATUM_PRENEHANJA_LIZINGA,OPOMBE_O_PRAVNEM_POSLU,POSREDOVANJE_NEPREMICNINSKE_AGENCIJE,DATUM_ZADNJE_SPREMEMBE_POSLA,DATUM_ZADNJE_UVELJAVITVE_POSLA,VRSTA_AKTA,TRZNOST_POSLA,LETO,RPE_OBCINE_SIFRA
29583,5,21.02.2014,22.08.2007,178823.88,0,,22.08.2017,30.01.2015,,,23.07.2015,21.02.2014,1,4,2014,61
95775,5,25.02.2014,23.09.2002,60000,0,,15.10.2012,15.10.2012,"LEASING SE JE ŽE IZTEKEL, VENDAR ŠE NI PRENOSA LASTNINSKE PRAVICE!",0,23.07.2015,25.02.2014,1,4,2014,61
137806,1,24.04.2014,14.03.2014,95000,0,,,,,1,23.07.2015,24.04.2014,1,4,2014,61
29615,5,10.03.2014,03.08.2007,221168.52,0,,03.08.2017,03.08.2017,,,03.08.2017,10.03.2014,1,4,2014,61
137790,1,24.04.2014,14.03.2014,1510,0,,,,,0,23.07.2015,24.04.2014,1,4,2014,61
29090,5,10.03.2014,19.12.2007,49687.92,0,,19.12.2017,19.12.2017,,,20.12.2017,10.03.2014,1,4,2014,61
137845,1,24.04.2014,11.03.2014,261300,0,,,,,0,23.07.2015,24.04.2014,1,4,2014,61
137846,1,24.04.2014,24.03.2014,90000,0,,,,,1,23.07.2015,24.04.2014,1,4,2014,61
30524,5,21.02.2014,22.05.2008,295107.6,0,,22.05.2018,22.05.2018,,,23.05.2018,21.02.2014,1,4,2014,61
29846,5,21.02.2014,03.08.2007,122053.08,0,,03.08.2017,03.08.2017,,,03.08.2017,21.02.2014,1,4,2014,61
95761,5,25.02.2014,23.05.2002,75406.65,0,,24.05.2017,24.05.2017,,0,02.06.2023,25.02.2014,1,4,2014,61
137796,1,24.04.2014,24.03.2014,40000,0,,,,,1,23.07.2015,24.04.2014,1,4,2014,61
137861,1,24.04.2014,18.03.2014,41950,0,,,,,0,23.07.2015,24.04.2014,1,4,2014,61
137851,1,24.04.2014,05.03.2014,125000,0,,,,,0,23.07.2015,24.04.2014,1,4,2014,61
27134,5,21.02.2014,13.02.2008,171090,0,,30.11.2013,30.11.2013,,,23.07.2015,21.02.2014,1,4,2014,61
95876,3,25.02.2014,10.01.2014,15982,1,4,,,,,23.07.2015,25.02.2014,1,4,2014,61
30581,5,10.03.2014,01.02.2008,4355955.84,0,,01.02.2018,25.10.2016,Razlog predčasnega zaključka : dogovor o predčasnem zaključku pogodbe o finančnem najemu 48/2008,,27.10.2016,10.03.2014,1,4,2014,61
91055,1,20.02.2014,15.01.2014,70000,0,,,,,1,23.07.2015,20.02.2014,1,4,2014,61
137810,4,24.04.2014,21.03.2014,108473.4,0,,,,,0,23.07.2015,24.04.2014,1,4,2014,61
137727,1,24.04.2014,07.04.2014,125000,0,,,,,1,02.06.2023,24.04.2014,1,4,2014,61
137931,1,24.04.2014,24.03.2014,52000,0,,,,,0,23.07.2015,24.04.2014,1,4,2014,61
137942,1,24.04.2014,21.03.2014,125000,0,,,,,0,23.07.2015,24.04.2014,1,4,2014,61
137943,1,24.04.2014,24.03.2014,104000,0,,,,,1,23.07.2015,24.04.2014,1,4,2014,61
30406,5,21.02.2014,22.05.2008,903445.32,0,,22.05.2018,22.05.2018,,,23.05.2018,21.02.2014,1,4,2014,61
32099,5,10.03.2014,02.11.2009,97126.7,0,,10.12.2013,10.12.2013,,,23.07.2015,10.03.2014,1,4,2014,61
34205,5,18.03.2014,15.01.2008,230000,0,,20.09.2013,20.09.2013,PREDČASNO POPLAČILO LIZINGA,0,23.07.2015,18.03.2014,1,4,2014,61
34275,5,18.03.2014,10.06.2005,108096,0,,15.06.2020,,,0,23.07.2015,18.03.2014,1,4,2014,61
137950,1,24.04.2014,13.03.2014,70000,0,,,,,0,23.07.2015,24.04.2014,1,4,2014,61
137929,1,24.04.2014,18.02.2014,57000,0,,,,,0,23.07.2015,24.04.2014,1,4,2014,61
137923,1,24.04.2014,24.03.2014,115000,0,,,,,0,23.07.2015,24.04.2014,1,4,2014,61
137926,1,24.04.2014,13.03.2014,92000,0,,,,,0,23.07.2015,24.04.2014,1,4,2014,61
137954,1,24.04.2014,20.03.2014,140000,0,,,,,0,23.07.2015,24.04.2014,1,4,2014,61
