ID_POSLA,SIFRA_KO,IME_KO,OBCINA,PARCELNA_STEVILKA,VRSTA_ZEMLJISCA,VRSTA_TRAJNEGA_NASADA,STAROST_TRAJNEGA_NASADA,PRODANI_DELEZ_PARCELE,OPOMBE_O_NEPREMICNINI,POVRSINA_PARCELE,POGODBENA_CENA_PARCELE,STOPNJA_DDV_PARCELE,E_CENTROID,N_CENTROID,LETO,RPE_OBCINE_SIFRA
-673386,1723,VIČ,LJUBLJANA,1884/2,5,,,1/1,,94,,,459185.99,99647.34,2014,61
-673386,1723,VIČ,LJUBLJANA,1884/10,5,,,1/1,,49,,,459184.53,99640.92,2014,61
-673337,1729,ŠMARTNO OB SAVI,LJUBLJANA,78/4,5,,,1/1,,571,,,466052.27,104035.81,2014,61
-673309,1754,ŠENTVID NAD LJUBLJANO,LJUBLJANA,923/24,10,,,1/1,,41,,,459147.23,105990.6,2014,61
-673302,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,243/1009,6,,,1/1,,12,,,463494.6,98826.25,2014,61
-673165,1728,LJUBLJANA MESTO,LJUBLJANA,*263,5,,,124/1000,,692,,,461759.67,101176.21,2014,61
-673160,1740,SPODNJA ŠIŠKA,LJUBLJANA,1271,5,,,1/10,,308,,,461308.5,102487.36,2014,61
-673081,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,979/13,5,,,1/1,,330,,,461426.13,98629.68,2014,61
-672710,1753,VIŽMARJE,LJUBLJANA,592/10,5,,,1/1,,214,,,458565.32,108003.21,2014,61
-672636,1696,RUDNIK,LJUBLJANA,1858/44,5,,,1/1,,138,,,465614.77,95952.3,2014,61
-672557,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,83/16,3,,,1/1,,170,,,461906.53,100210.65,2014,61
-672517,1723,VIČ,LJUBLJANA,112,5,,,1/1,,744,,,460228.19,101404.53,2014,61
-672499,1733,BIZOVIK,LJUBLJANA,626/70,10,,,1/1,,20,,,466279.95,99557.97,2014,61
-672499,1733,BIZOVIK,LJUBLJANA,626/72,10,,,1/1,,227,,,466284.94,99547.29,2014,61
-672499,1733,BIZOVIK,LJUBLJANA,626/72,5,,,1/1,,227,,,466284.94,99547.29,2014,61
-672484,1756,ČRNUČE,LJUBLJANA,948/12,3,,,1/1,,1593,,,463555.2,106804.79,2014,61
-672440,1770,KAŠELJ,LJUBLJANA,2129/2,3,,,1/1,,278,,,468971.77,101078.08,2014,61
-672437,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,525/2,5,,,1/2,,1548,,,462267.93,98445,2014,61
-672390,1723,VIČ,LJUBLJANA,1149/76,5,,,1/1,,16,,,459241.11,100876.79,2014,61
-672375,1727,POLJANSKO PREDMESTJE,LJUBLJANA,388/2,5,,,84/312,,442,,,462715.27,100862.49,2014,61
-672351,1770,KAŠELJ,LJUBLJANA,1792/2,10,,,1/1,,54,,,469157.74,101429.02,2014,61
-672351,1770,KAŠELJ,LJUBLJANA,1792/4,10,,,1/1,,9,,,469161.14,101437.24,2014,61
-672351,1770,KAŠELJ,LJUBLJANA,1792/3,5,,,1/3,,177,,,469166.17,101432.15,2014,61
-672350,1738,DRAVLJE,LJUBLJANA,146/1,5,,,1/1,,442,,,459021.02,104847.34,2014,61
-672332,1770,KAŠELJ,LJUBLJANA,2618,5,,,1/1,,48,,,470009.15,103671.5,2014,61
-672297,1981,GOLO BRDO,MEDVODE,1154,9,,,1/1,,12110,,,453212.66,105805.09,2014,61
-672297,1752,STANEŽIČE,LJUBLJANA,801,9,,,1/1,,10556,,,455631.57,106757.84,2014,61
-672295,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,189/12,10,,,1/4,,136,,,463204.29,99555.63,2014,61
-672289,1739,ZGORNJA ŠIŠKA,LJUBLJANA,1000/2,10,,,1/2,,368,,,459672.01,103102.06,2014,61
-672289,1739,ZGORNJA ŠIŠKA,LJUBLJANA,1000/1,10,,,1/2,,268,,,459664.75,103105.88,2014,61
-672289,1739,ZGORNJA ŠIŠKA,LJUBLJANA,1000/3,5,,,1/2,,96,,,459677.38,103106.34,2014,61
-672238,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,223/9,2,,,3/10,,68,,,463509.49,99238.79,2014,61
-672238,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,223/10,2,,,1/12,,72,,,463524.68,99253.2,2014,61
-672228,2636,BEŽIGRAD,LJUBLJANA,1391/10,10,,,1/1,,14,,,463112.02,103004.32,2014,61
-672223,2682,BRDO,LJUBLJANA,1597/3,3,,,1/1,,53,,,457490.33,101071.49,2014,61
-672223,1982,ŠUJICA,LJUBLJANA,312/6,5,,,1/1,,534,,,457492.1,101057.34,2014,61
-672218,1723,VIČ,LJUBLJANA,678/7,5,,,1/3,,125,,,459854.15,100605.78,2014,61
-672218,1723,VIČ,LJUBLJANA,678/6,5,,,1/6,,137,,,459864.46,100600.4,2014,61
-672147,1735,STOŽICE,LJUBLJANA,849/8,10,,,1/1,,103,,,462097.09,105226.34,2014,61
-672147,1735,STOŽICE,LJUBLJANA,849/5,10,,,1/1,,5,,,462096.01,105216.51,2014,61
-672143,2677,PRULE,LJUBLJANA,31/4,9,,,1/1,,1427,,,462353.23,100507.11,2014,61
-672143,2677,PRULE,LJUBLJANA,31/1,9,,,1/1,,5332,,,462290.83,100565.22,2014,61
-672112,1735,STOŽICE,LJUBLJANA,849/9,10,,,1/1,,36,,,462104.97,105225.9,2014,61
-672112,1735,STOŽICE,LJUBLJANA,849/11,10,,,1/1,,70,,,462112.44,105205.83,2014,61
-672061,1770,KAŠELJ,LJUBLJANA,1587/2,5,,,1/6,,267,,,468097.99,101206.3,2014,61
-672031,1740,SPODNJA ŠIŠKA,LJUBLJANA,471/57,10,,,560/1000,,271,,,460868.13,103327.01,2014,61
-671990,1771,ZADOBROVA,LJUBLJANA,789/9,5,,,1/4,,596,,,466902.6,104179.52,2014,61
-671981,1754,ŠENTVID NAD LJUBLJANO,LJUBLJANA,64/4,5,,,1/5,,232,,,459580.94,106874.54,2014,61
-671980,1754,ŠENTVID NAD LJUBLJANO,LJUBLJANA,64/3,5,,,1/5,,232,,,459586.83,106884.81,2014,61
-671976,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,1759,10,,,1/1,,5010,,,461198.47,98622.09,2014,61
-671976,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,1757,10,,,1/1,,663,,,461304.19,98548.13,2014,61
4251,1738,DRAVLJE,LJUBLJANA,1024/18,5,,,1/1,,4,,,,,2014,61
4251,1738,DRAVLJE,LJUBLJANA,1024/19,5,,,1/1,,50,,,,,2014,61
27089,1734,JEŽICA,LJUBLJANA,841/1,1,,,72/1000,,1643,,,461331.93,106312.38,2014,61
27089,1734,JEŽICA,LJUBLJANA,841/4,2,,,100/1000,,460,,,461316.12,106292.23,2014,61
29090,2682,BRDO,LJUBLJANA,1715/54,5,,,71/10000,,1237,,,458216.13,101206.89,2014,61
29090,2682,BRDO,LJUBLJANA,1715/49,5,,,7/5000,,409,,,458231.69,101217.71,2014,61
49673,1723,VIČ,LJUBLJANA,1205/20,5,,,257/10000,,222,,,458972.79,100885.71,2014,61
49673,1723,VIČ,LJUBLJANA,1200/163,5,,,257/10000,,353,,,459042.98,100884.8,2014,61
49673,1723,VIČ,LJUBLJANA,1204/19,5,,,257/10000,,3,,,458957.41,100872.62,2014,61
49673,1723,VIČ,LJUBLJANA,1205/25,5,,,257/10000,,4,,,458924.16,100875.69,2014,61
49673,1723,VIČ,LJUBLJANA,1205/23,5,,,257/10000,,4,,,458933.84,100863.04,2014,61
49673,1723,VIČ,LJUBLJANA,1205/30,5,,,257/10000,,40,,,458935.52,100898.5,2014,61
49673,1723,VIČ,LJUBLJANA,1200/165,5,,,257/10000,,49,,,459018.32,100874.67,2014,61
49673,1723,VIČ,LJUBLJANA,1204/20,5,,,257/10000,,4,,,458952.6,100861.53,2014,61
49673,1723,VIČ,LJUBLJANA,1205/27,5,,,257/10000,,4,,,458926.03,100882.92,2014,61
49673,1723,VIČ,LJUBLJANA,1205/17,5,,,257/10000,,86,,,458960.99,100892.19,2014,61
49673,1723,VIČ,LJUBLJANA,1200/166,5,,,257/10000,,425,,,459020.63,100870.35,2014,61
52669,2636,BEŽIGRAD,LJUBLJANA,2009/4,5,,,285/10000,,856,,,461509.89,102946.28,2014,61
52691,2636,BEŽIGRAD,LJUBLJANA,2009/4,5,,,530/10000,,856,,,461509.89,102946.28,2014,61
53203,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,243/1188,5,,,1/2,,31,,,463422.85,98724.6,2014,61
53203,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,243/1206,6,,,1/2,,13,,,463424.6,98746.59,2014,61
53203,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,243/1173,6,,,1/2,,12,,,463406.09,98706.28,2014,61
53304,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,243/1206,6,,,1/2,,13,,,463424.6,98746.59,2014,61
53304,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,243/1188,5,,,1/2,,31,,,463422.85,98724.6,2014,61
53304,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,243/1173,6,,,1/2,,12,,,463406.09,98706.28,2014,61
53521,1738,DRAVLJE,LJUBLJANA,1713/177,5,,,1/1,,49,,,460192.51,104999.64,2014,61
55062,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,385/451,5,,,1/1,,766,,,462936.65,99006.68,2014,61
59006,1730,MOSTE,LJUBLJANA,806/1,2,,,1/1,,181,,,464698.28,101942.39,2014,61
59569,2636,BEŽIGRAD,LJUBLJANA,1796/28,1,,,1/1,,350,,,462482.62,102793.99,2014,61
59569,2636,BEŽIGRAD,LJUBLJANA,1796/121,1,,,1/1,,147,,,462489.14,102806.04,2014,61
59569,2636,BEŽIGRAD,LJUBLJANA,1796/128,1,,,1/1,,32,,,462479.59,102783.4,2014,61
60620,2682,BRDO,LJUBLJANA,1715/54,5,,,355/10000,,1237,,,458216.13,101206.89,2014,61
60620,2682,BRDO,LJUBLJANA,1715/49,5,,,7/5000,,409,,,458231.69,101217.71,2014,61
60620,2682,BRDO,LJUBLJANA,1715/49,5,,,7/5000,,409,,,458231.69,101217.71,2014,61
60620,2682,BRDO,LJUBLJANA,1715/49,5,,,7/5000,,409,,,458231.69,101217.71,2014,61
60692,2682,BRDO,LJUBLJANA,1715/14,5,,,165/10000,,1264,,,458236.62,101290.09,2014,61
60692,2682,BRDO,LJUBLJANA,1715/14,5,,,133/10000,,1264,,,458236.62,101290.09,2014,61
60692,2682,BRDO,LJUBLJANA,1715/14,5,,,166/10000,,1264,,,458236.62,101290.09,2014,61
60692,2682,BRDO,LJUBLJANA,1715/49,5,,,7/5000,,409,,,458231.69,101217.71,2014,61
60692,2682,BRDO,LJUBLJANA,1715/49,5,,,7/5000,,409,,,458231.69,101217.71,2014,61
60703,2682,BRDO,LJUBLJANA,1715/54,5,,,149/10000,,1237,,,458216.13,101206.89,2014,61
66892,1723,VIČ,LJUBLJANA,1998/1,3,,,67/425,,451,,,457925.98,99582.9,2014,61
66900,1771,ZADOBROVA,LJUBLJANA,1427/1,7,,,1/1,,985,,,466924.63,104676.12,2014,61
66964,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,611/235,5,,,1/1,,707,,,463253.8,95462.38,2014,61
67000,1753,VIŽMARJE,LJUBLJANA,1383/1,1,,,1/4,,400,,,458704.77,107264.03,2014,61
67011,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,250/20,6,,,1/1,,22,,,462105.81,100020.93,2014,61
67025,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,385/329,1,,,1/14,,215,,,463258.77,99058.17,2014,61
67027,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,385/460,2,,,1/14,,18,,,463161.09,98964.13,2014,61
67027,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,385/461,2,,,1/14,,199,,,463176.79,98952.79,2014,61
67077,2636,BEŽIGRAD,LJUBLJANA,640/2,5,,,1/1,,246,,,461512.44,103144.7,2014,61
67090,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,480/6,1,,,368/452,,452,,,459807.8,99366.18,2014,61
67090,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,480/18,1,,,194/427,,427,,,459818.65,99377.58,2014,61
67090,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,492/47,1,,,119/159,,159,,,459774.16,99377.72,2014,61
67090,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,484/5,1,,,145/422,,422,,,459830.24,99351.56,2014,61
67090,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,480/35,1,,,167/308,,308,,,459814.09,99369.43,2014,61
67090,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,428/27,1,,,719/1548,,1548,,,459825.2,99393.81,2014,61
67094,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,393/64,2,,,26/3105,,255,,,460397.7,99216.95,2014,61
67094,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,393/76,2,,,26/3105,,226,,,460444.89,99174.57,2014,61
67094,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,393/83,2,,,26/3105,,11,,,460450.52,99205.44,2014,61
67094,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,393/74,2,,,26/3105,,302,,,460420.12,99170.11,2014,61
67094,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,393/90,2,,,26/3105,,622,,,460408.73,99229.85,2014,61
67094,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,393/89,2,,,26/3105,,1,,,460452.22,99189.08,2014,61
67094,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,393/72,2,,,26/3105,,453,,,460441.42,99201.04,2014,61
67094,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,393/70,2,,,26/3105,,313,,,460415.13,99195.88,2014,61
67094,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,393/82,2,,,26/3105,,12,,,460450.34,99208.38,2014,61
67094,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,393/75,2,,,26/3105,,247,,,460433.97,99171.76,2014,61
67094,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,393/88,2,,,26/3105,,2,,,460451.93,99191.48,2014,61
67094,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,393/86,2,,,26/3105,,6,,,460451.4,99196.99,2014,61
67094,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,393/81,2,,,26/3105,,14,,,460450.17,99211.25,2014,61
67094,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,393/77,2,,,26/3105,,300,,,460438.2,99149.57,2014,61
67094,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,393/68,2,,,26/3105,,232,,,460447.29,99226.98,2014,61
67094,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,393/65,2,,,26/3105,,241,,,460410.32,99219.12,2014,61
67094,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,393/73,2,,,26/3105,,320,,,460407.56,99167.41,2014,61
67094,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,393/66,2,,,26/3105,,241,,,460423.35,99222.05,2014,61
67094,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,393/67,2,,,26/3105,,222,,,460435.55,99224.52,2014,61
67094,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,393/71,2,,,26/3105,,368,,,460428.16,99198.58,2014,61
67094,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,393/80,2,,,26/3105,,16,,,460449.82,99214.01,2014,61
67094,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,393/87,2,,,26/3105,,4,,,460451.63,99194.06,2014,61
67094,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,393/69,2,,,26/3105,,332,,,460402.8,99193.53,2014,61
67094,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,393/84,2,,,26/3105,,9,,,460450.81,99202.69,2014,61
67094,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,393/78,2,,,26/3105,,187,,,460447.59,99152.04,2014,61
67094,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,393/79,2,,,26/3105,,25,,,460451.11,99179.39,2014,61
67094,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,393/85,2,,,26/3105,,7,,,460451.05,99199.87,2014,61
67144,1740,SPODNJA ŠIŠKA,LJUBLJANA,364/10,1,,,1/1,,61,,,460993.15,103563.66,2014,61
67144,1740,SPODNJA ŠIŠKA,LJUBLJANA,365/6,5,,,1/1,,71,,,460993.46,103571.95,2014,61
67147,1779,TREBELJEVO,LJUBLJANA,49/4,7,,,1/1,,74,,,479854.38,97946.3,2014,61
67158,1720,KRAKOVSKO PREDMESTJE,LJUBLJANA,73/41,1,,,1/1,,56,,,461380.81,100618.12,2014,61
67158,1720,KRAKOVSKO PREDMESTJE,LJUBLJANA,73/42,1,,,1/1,,20,,,461395.68,100634.54,2014,61
67180,1754,ŠENTVID NAD LJUBLJANO,LJUBLJANA,1132/7,1,,,1/1,,700,,,457947.24,105023.99,2014,61
67210,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,385/460,2,,,1/14,,18,,,463161.09,98964.13,2014,61
67210,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,385/461,1,,,1/14,,199,,,463176.79,98952.79,2014,61
67229,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,385/329,1,,,1/14,,215,,,463258.77,99058.17,2014,61
67273,1772,SLAPE,LJUBLJANA,702/2,5,,,1/1,,520,,,467871.49,102126.1,2014,61
67294,1753,VIŽMARJE,LJUBLJANA,631/111,5,,,1/4,,273,,,458821.74,108155.41,2014,61
67298,1749,GAMELJNE,LJUBLJANA,465/9,5,,,1/1,,21,,,461193.12,110008.34,2014,61
67323,2679,GRADIŠČE II,LJUBLJANA,144/47,5,,,1/2,,118,,,460886.09,100498.59,2014,61
67323,2679,GRADIŠČE II,LJUBLJANA,144/44,1,,,1/2,,35,,,460878.87,100515.22,2014,61
67329,1752,STANEŽIČE,LJUBLJANA,319/7,1,,,1/3,,210,,,457883.89,107153.49,2014,61
67335,1771,ZADOBROVA,LJUBLJANA,273,7,,,1/1,,1128,,,467984.31,103390.61,2014,61
67416,1752,STANEŽIČE,LJUBLJANA,394/4,1,,,1/2,,724,,,457631.24,107090.64,2014,61
67416,1752,STANEŽIČE,LJUBLJANA,394/6,1,,,1/2,,9,,,457608.58,107089.06,2014,61
67416,1752,STANEŽIČE,LJUBLJANA,393/10,1,,,2/3,,8,,,457648.12,107103.5,2014,61
67419,1738,DRAVLJE,LJUBLJANA,740/7,3,,,1/1,,61,,,460327.45,104692.4,2014,61
67419,1738,DRAVLJE,LJUBLJANA,740/5,3,,,1/1,,180,,,460404.37,104583.63,2014,61
67430,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,99/11,3,,,1/1,,67,,,463044.98,99834.84,2014,61
67458,1732,ŠTEPANJA VAS,LJUBLJANA,383/4,5,,,1/1,,39,,,464594.85,101175.57,2014,61
67486,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,243/690,5,,,1/1,,10,,,463899.88,98519.03,2014,61
67486,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,243/529,5,,,1/1,,30,,,463897.98,98539.5,2014,61
67522,1775,SOSTRO,LJUBLJANA,532/4,1,,,1/1,,178,,,469453.97,99419.95,2014,61
67534,1779,TREBELJEVO,LJUBLJANA,241/4,1,,,1/1,,70,,,479801.31,97342.96,2014,61
67534,1779,TREBELJEVO,LJUBLJANA,238/3,5,,,1/1,,271,,,479823.71,97350.99,2014,61
67645,2636,BEŽIGRAD,LJUBLJANA,2196/22,3,,,1/1,,234,,,461610.9,102463.36,2014,61
67645,2636,BEŽIGRAD,LJUBLJANA,2196/24,3,,,1/1,,11,,,461601.31,102462.31,2014,61
67778,1750,ŠMARTNO POD ŠMARNO GORO,LJUBLJANA,334/3,7,,,1/10,,7666,,,459714.92,110463.13,2014,61
67778,1750,ŠMARTNO POD ŠMARNO GORO,LJUBLJANA,334/7,7,,,1/10,,1618,,,459692.19,110384.23,2014,61
67875,1776,LIPOGLAV,LJUBLJANA,1267/12,1,,,1/1,,323,,,472816.5,94878.31,2014,61
67975,1735,STOŽICE,LJUBLJANA,330/19,1,,,1/1,,124,,,462147.98,105452.21,2014,61
67976,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,913/2,1,,,1/1,,103,,,461583.43,99080.14,2014,61
68094,1775,SOSTRO,LJUBLJANA,1019/39,9,,,1/1,,5568,,,471166.94,96228.15,2014,61
68094,1775,SOSTRO,LJUBLJANA,1019/55,9,,,1/1,,3805,,,470948.49,96207.48,2014,61
68108,1994,DOBROVA,LJUBLJANA,2707/8,3,,,170/197,,394,,,456329.7,98741.47,2014,61
68108,1994,DOBROVA,LJUBLJANA,2707/5,3,,,1/1,,28,,,456297.46,98834.98,2014,61
68108,1994,DOBROVA,LJUBLJANA,2707/9,3,,,379/659,,659,,,456344.73,98733.7,2014,61
68108,1994,DOBROVA,LJUBLJANA,2707/7,3,,,1/1,,659,,,456327.81,98770.08,2014,61
68117,1696,RUDNIK,LJUBLJANA,2434/5,5,,,1/1,,21,,,464410.65,98388.11,2014,61
68194,1730,MOSTE,LJUBLJANA,1601/1,1,,,1/1,,644,,,465613.14,101623.93,2014,61
68253,1735,STOŽICE,LJUBLJANA,1248/1,5,,,1/2,,464,,,463877.58,104659.22,2014,61
68255,1738,DRAVLJE,LJUBLJANA,333/1,10,,,1/1,,226,,,459646.54,104861.53,2014,61
68264,1771,ZADOBROVA,LJUBLJANA,1048/4,1,,,1/1,,1120,,,470008.57,103788.77,2014,61
68292,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,1000/58,1,,,1/1,,450,,,461544.58,98208.53,2014,61
68313,1739,ZGORNJA ŠIŠKA,LJUBLJANA,1973/7,5,,,1/1,,16,,,460436.78,104016.89,2014,61
68325,1756,ČRNUČE,LJUBLJANA,634/52,1,,,1/2,,1,,,464671.35,107434.93,2014,61
68325,1756,ČRNUČE,LJUBLJANA,634/3,1,,,1/2,,427,,,464689.28,107442.84,2014,61
68325,1756,ČRNUČE,LJUBLJANA,634/57,1,,,1/2,,125,,,464673.83,107436.2,2014,61
68346,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,350/781,7,,,1/3,,365,,,462970.31,98615.8,2014,61
