ID_POSLA,SIFRA_KO,IME_KO,OBCINA,PARCELNA_STEVILKA,VRSTA_ZEMLJISCA,VRSTA_TRAJNEGA_NASADA,STAROST_TRAJNEGA_NASADA,PRODANI_DELEZ_PARCELE,OPOMBE_O_NEPREMICNINI,POVRSINA_PARCELE,POGODBENA_CENA_PARCELE,STOPNJA_DDV_PARCELE,E_CENTROID,N_CENTROID,LETO,RPE_OBCINE_SIFRA
242199,1736,BRINJE I,LJUBLJANA,202/6,5,,,624/5739,,697,,,462311.2,104784.23,2016,61
242199,1736,BRINJE I,LJUBLJANA,202/4,6,,,624/5739,,62,,,462329.23,104792.96,2016,61
242303,1740,SPODNJA ŠIŠKA,LJUBLJANA,847/3,5,,,1/1,,178,,,460929.41,103093.03,2016,61
242315,1749,GAMELJNE,LJUBLJANA,538/1,6,,,236/1000,,488,,,461451.2,109831.6,2016,61
242343,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,906/47,5,,,1/1,,140,,,461667.34,99204.54,2016,61
242343,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,906/48,5,,,1/1,,48,,,461657.82,99215.16,2016,61
242363,1771,ZADOBROVA,LJUBLJANA,518/4,9,,,1/1,,2989,,,468022.04,102804.89,2016,61
242433,2682,BRDO,LJUBLJANA,1614/9,6,,,5/100,,13,,,457492.52,101182.94,2016,61
242433,2682,BRDO,LJUBLJANA,1613/5,6,,,1/12,,58,,,457565.09,101238.12,2016,61
242469,2636,BEŽIGRAD,LJUBLJANA,53/67,5,,,1/1,,13,,,461741.89,104101.02,2016,61
242504,1738,DRAVLJE,LJUBLJANA,1084/15,5,,,1/1,,182,,,458803.24,104536.86,2016,61
242504,1738,DRAVLJE,LJUBLJANA,1084/2,5,,,1/1,,90,,,458798.06,104524.8,2016,61
242504,1738,DRAVLJE,LJUBLJANA,1084/4,5,,,1/1,,91,,,458814.56,104517.87,2016,61
242533,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,250/1088,5,,,1/2,,213,,,462024.02,99948.37,2016,61
242535,2679,GRADIŠČE II,LJUBLJANA,143/121,5,,,1/10,,228,,,460767.02,100557.01,2016,61
242536,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,250/1091,5,,,1/1,,36,,,462005.57,99943.11,2016,61
242536,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,250/1089,5,,,1/1,,15,,,462013.21,99951.48,2016,61
242536,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,250/1086,5,,,1/2,,65,,,462025.67,99965.4,2016,61
242536,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,250/1087,5,,,1/2,,7,,,462016.62,99955.33,2016,61
242537,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,385/140,6,,,1/4,,248,,,463150.3,98852.52,2016,61
242541,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,250/1086,5,,,1/2,,65,,,462025.67,99965.4,2016,61
242547,1725,AJDOVŠČINA,LJUBLJANA,3181/3,5,,,1/1,,20,,,461580.41,101381.41,2016,61
242547,1725,AJDOVŠČINA,LJUBLJANA,3180,5,,,1/1,,74,,,461624.35,101381.85,2016,61
242547,1725,AJDOVŠČINA,LJUBLJANA,3178/2,5,,,1/1,,23,,,461586.74,101379.5,2016,61
242547,1725,AJDOVŠČINA,LJUBLJANA,3178/1,5,,,1/1,,946,,,461606.07,101380.6,2016,61
242547,1725,AJDOVŠČINA,LJUBLJANA,3179,5,,,1/1,,16,,,461614.93,101388.95,2016,61
242547,1725,AJDOVŠČINA,LJUBLJANA,3181/4,5,,,1/1,,120,,,461583.81,101392.17,2016,61
242547,1725,AJDOVŠČINA,LJUBLJANA,3181/1,5,,,1/1,,593,,,461596.99,101366.19,2016,61
242547,1725,AJDOVŠČINA,LJUBLJANA,3178/3,5,,,1/1,,64,,,461588.36,101390.93,2016,61
242552,1739,ZGORNJA ŠIŠKA,LJUBLJANA,553/39,1,,,1/1,,19,,,459987.15,103448.67,2016,61
242569,1770,KAŠELJ,LJUBLJANA,641/2,5,,,1/1,,46,,,469668.09,102586.48,2016,61
242578,1753,VIŽMARJE,LJUBLJANA,297/115,5,,,1/1,,369,,,459145.73,108432.27,2016,61
242584,1736,BRINJE I,LJUBLJANA,981,5,,,1/1,,2,,,461881.71,104595.35,2016,61
242584,1736,BRINJE I,LJUBLJANA,1027/7,5,,,1/1,,83,,,461879.32,104600.14,2016,61
242618,2679,GRADIŠČE II,LJUBLJANA,99/12,5,,,1550/10000,,1619,,,460733.88,101281.5,2016,61
242652,1772,SLAPE,LJUBLJANA,272/4,1,,,1/1,,72,,,467431.64,102485.31,2016,61
242657,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,472/23,5,,,1/1,,101,,,461964.3,99168,2016,61
242660,1730,MOSTE,LJUBLJANA,588/10,3,,,1/1,,9,,,465845.25,101945.8,2016,61
242660,1730,MOSTE,LJUBLJANA,590/4,3,,,1/1,,120,,,465867.15,101931.48,2016,61
242701,1723,VIČ,LJUBLJANA,1255/8,2,,,1/1,,70,,,459007.99,100649.13,2016,61
242701,1723,VIČ,LJUBLJANA,1255/6,2,,,1/1,,79,,,458989.73,100640.92,2016,61
242704,1723,VIČ,LJUBLJANA,1887/2,5,,,1/1,,493,,,459190.13,99832.51,2016,61
242712,1771,ZADOBROVA,LJUBLJANA,803/6,5,,,1/1,,42,,,466998.36,104194.53,2016,61
242735,2682,BRDO,LJUBLJANA,1262/4,7,,,7/84,,10826,,,458354.98,101941.56,2016,61
242735,2682,BRDO,LJUBLJANA,1262/4,9,,,25/252,,10826,,,458354.98,101941.56,2016,61
242736,1738,DRAVLJE,LJUBLJANA,1636/13,7,,,2/3,,26,,,457957.74,102648.91,2016,61
242736,1738,DRAVLJE,LJUBLJANA,1636/5,5,,,2/3,,575,,,457962.42,102636.84,2016,61
242741,2636,BEŽIGRAD,LJUBLJANA,436/3,5,,,1/4,,69,,,462021.24,103774.94,2016,61
242745,1755,GLINCE,LJUBLJANA,234/2,9,,,1/1,,401,,,455682.97,105303.79,2016,61
242745,1755,GLINCE,LJUBLJANA,234/1,9,,,1/1,,933,,,455696.42,105339.34,2016,61
242769,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,919/4,5,,,1/1,,1842,,,461734.4,99023.53,2016,61
242779,2679,GRADIŠČE II,LJUBLJANA,235/3,5,,,432/1000,,1383,,,460828.51,100488.36,2016,61
242795,1729,ŠMARTNO OB SAVI,LJUBLJANA,1234/4,5,,,1/1,,125,,,466433.01,104283.58,2016,61
242824,1723,VIČ,LJUBLJANA,1149/117,5,,,1/1,,17,,,459210.19,100798.1,2016,61
242824,1723,VIČ,LJUBLJANA,1149/110,5,,,1/1,,168,,,459186.04,100812.19,2016,61
242824,1723,VIČ,LJUBLJANA,1149/236,5,,,1/30,,81,,,459239.53,100807.31,2016,61
242824,1723,VIČ,LJUBLJANA,1149/235,5,,,1/30,,80,,,459235.89,100779.82,2016,61
242912,1734,JEŽICA,LJUBLJANA,842/20,6,,,1/1,,24,,,461459.36,106309.55,2016,61
242952,1696,RUDNIK,LJUBLJANA,2424/11,1,,,1/1,,459,,,464337.12,98452.9,2016,61
242961,1723,VIČ,LJUBLJANA,357/5,6,,,1/1,,212,,,459828.13,101183.92,2016,61
242994,1754,ŠENTVID NAD LJUBLJANO,LJUBLJANA,1060/11,5,,,1/1,,16,,,458636.99,105387.65,2016,61
243008,1754,ŠENTVID NAD LJUBLJANO,LJUBLJANA,892/3,5,,,1/1,,80,,,459212.18,105688.46,2016,61
243030,1731,UDMAT,LJUBLJANA,415/3,5,,,1/1,,44,,,463462.59,102251.41,2016,61
243030,1731,UDMAT,LJUBLJANA,415/4,5,,,1/1,,18,,,463458.32,102249.09,2016,61
243030,1731,UDMAT,LJUBLJANA,415/1,5,,,1/2,,257,,,463466.79,102244.54,2016,61
243033,1756,ČRNUČE,LJUBLJANA,974/164,5,,,1/1,,18,,,463280.96,106667.3,2016,61
243039,1738,DRAVLJE,LJUBLJANA,428,5,,,219/100000,,1919,,,459580.21,105172.65,2016,61
243051,1757,NADGORICA,LJUBLJANA,311/300,9,,,1/1,,58,,,466333.56,107183.39,2016,61
243051,1757,NADGORICA,LJUBLJANA,311/302,9,,,1/1,,395,,,466333.86,107125.5,2016,61
243051,1757,NADGORICA,LJUBLJANA,311/301,9,,,1/1,,1732,,,466352.94,107170.76,2016,61
243056,1729,ŠMARTNO OB SAVI,LJUBLJANA,34/9,7,,,1/1,,3904,,,465683.99,104488.92,2016,61
243056,1729,ŠMARTNO OB SAVI,LJUBLJANA,34/11,3,,,1/1,,230,,,465647.57,104424.1,2016,61
243056,1729,ŠMARTNO OB SAVI,LJUBLJANA,34/7,6,,,1/1,,130,,,465654.36,104392.67,2016,61
243056,1729,ŠMARTNO OB SAVI,LJUBLJANA,34/10,3,,,1/1,,727,,,465669.47,104438.6,2016,61
243057,1739,ZGORNJA ŠIŠKA,LJUBLJANA,553/46,10,,,1/1,,31,,,459966.7,103414.37,2016,61
243058,1725,AJDOVŠČINA,LJUBLJANA,2738,5,,,1/1,,275,,,461588.08,101680.57,2016,61
243058,1725,AJDOVŠČINA,LJUBLJANA,2739,5,,,1/1,,51,,,461598.39,101684.37,2016,61
243076,1738,DRAVLJE,LJUBLJANA,428,5,,,241/100000,,1919,,,459580.21,105172.65,2016,61
243085,1775,SOSTRO,LJUBLJANA,1603/17,7,,,1/1,,130,,,469728.29,98681.91,2016,61
243112,2636,BEŽIGRAD,LJUBLJANA,9/19,5,,,1/1,,5,,,461955.81,104157.5,2016,61
243112,2636,BEŽIGRAD,LJUBLJANA,9/17,5,,,1/1,,126,,,461927.54,104117.62,2016,61
243118,2636,BEŽIGRAD,LJUBLJANA,9/17,5,,,1/1,,126,,,461927.54,104117.62,2016,61
243126,1723,VIČ,LJUBLJANA,486/5,5,,,1/1,,563,,,459708.75,101007.69,2016,61
243137,1738,DRAVLJE,LJUBLJANA,1638/2,7,,,1/3,,478,,,457972.79,102588.47,2016,61
243240,1778,VOLAVLJE,LJUBLJANA,2887/1,5,,,1/1,,1712,,,476310.88,100536.07,2016,61
243246,1752,STANEŽIČE,LJUBLJANA,1259/2,5,,,1/1,,189,,,456582.06,109262.5,2016,61
243246,1752,STANEŽIČE,LJUBLJANA,1259/1,5,,,1/1,,416,,,456585.69,109271.92,2016,61
243248,1739,ZGORNJA ŠIŠKA,LJUBLJANA,1902/16,7,,,1/1,,90,,,458965.84,102803.07,2016,61
243248,1739,ZGORNJA ŠIŠKA,LJUBLJANA,1902/15,7,,,1/1,,380,,,458956.49,102825.97,2016,61
243248,1739,ZGORNJA ŠIŠKA,LJUBLJANA,1902/14,7,,,1/1,,433,,,458958.58,102856.57,2016,61
243252,1752,STANEŽIČE,LJUBLJANA,1259/1,5,,,1/1,,416,,,456585.69,109271.92,2016,61
243252,1752,STANEŽIČE,LJUBLJANA,1259/2,5,,,1/1,,189,,,456582.06,109262.5,2016,61
243267,1755,GLINCE,LJUBLJANA,1122/9,5,,,1/1,,158,,,456270.97,103923.37,2016,61
243277,2682,BRDO,LJUBLJANA,1262/4,9,,,13/84,,10826,,,458354.98,101941.56,2016,61
243285,1778,VOLAVLJE,LJUBLJANA,3733/2,9,,,1/1,,8919,,,476628.3,103017.69,2016,61
243285,1778,VOLAVLJE,LJUBLJANA,3710/1,9,,,1/1,,20821,,,476581.44,102904.52,2016,61
243287,1755,GLINCE,LJUBLJANA,1527/10,5,,,1/1,,16,,,457876.02,104339.24,2016,61
243320,1730,MOSTE,LJUBLJANA,903/4,5,,,1/1,,13,,,464063.63,102180.92,2016,61
243328,1777,JAVOR,LJUBLJANA,1035/3,3,,,1/1,,466,,,473809.69,98574.98,2016,61
243333,1727,POLJANSKO PREDMESTJE,LJUBLJANA,14,5,,,1/1,,1343,,,463415.85,101531.58,2016,61
243338,2636,BEŽIGRAD,LJUBLJANA,1046/11,5,,,1/1,,15,,,462568.42,103484.58,2016,61
243346,2636,BEŽIGRAD,LJUBLJANA,462/7,1,,,1/1,,100,,,461723.02,103861.38,2016,61
243410,1733,BIZOVIK,LJUBLJANA,501/4,5,,,1/2,,262,,,466671.53,99688.53,2016,61
243410,1733,BIZOVIK,LJUBLJANA,501/2,5,,,1/2,,4,,,466669.6,99675.07,2016,61
243411,1777,JAVOR,LJUBLJANA,1034/13,1,,,1/1,,549,,,473800.34,98537.94,2016,61
243412,1733,BIZOVIK,LJUBLJANA,1339/103,4,,,1/1,,301,,,465696,101213.18,2016,61
243421,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,142/73,5,,,1/1,,137,,,461396.53,100064.07,2016,61
243421,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,142/72,5,,,1/1,,48,,,461393.48,100059.36,2016,61
243427,1753,VIŽMARJE,LJUBLJANA,123/33,5,,,1/1,,24,,,458342.22,108497.14,2016,61
243441,1739,ZGORNJA ŠIŠKA,LJUBLJANA,553/40,10,,,1/1,,17,,,459983.74,103443.37,2016,61
243446,2636,BEŽIGRAD,LJUBLJANA,53/71,5,,,1/1,,13,,,461740.39,104090.59,2016,61
243452,1737,TABOR,LJUBLJANA,3433/3,5,,,1/1,,12,,,462162.56,101600.52,2016,61
243536,1730,MOSTE,LJUBLJANA,127/172,3,,,17280/1471968,,15333,,,466084.23,102765.18,2016,61
243545,2636,BEŽIGRAD,LJUBLJANA,172,5,,,1/1,,534,,,462048.2,103843.65,2016,61
243556,1735,STOŽICE,LJUBLJANA,1133/28,1,,,1/1,,11,,,463707.52,104732.88,2016,61
243567,2636,BEŽIGRAD,LJUBLJANA,2183/4,5,,,1/1,,19,,,461650.51,102389.19,2016,61
243612,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,916/15,3,,,1/1,,166,,,461239.54,99335.96,2016,61
243616,1733,BIZOVIK,LJUBLJANA,515/49,6,,,2444/10000,,4,,,466776.06,99635.08,2016,61
243616,1733,BIZOVIK,LJUBLJANA,515/33,5,,,1/1,,327,,,466733.2,99642.68,2016,61
243616,1733,BIZOVIK,LJUBLJANA,515/44,6,,,2444/10000,,47,,,466751.27,99638.77,2016,61
243616,1733,BIZOVIK,LJUBLJANA,515/41,5,,,1/1,,39,,,466715.72,99621.81,2016,61
243616,1733,BIZOVIK,LJUBLJANA,515/43,6,,,2444/10000,,52,,,466757.41,99637.17,2016,61
243616,1733,BIZOVIK,LJUBLJANA,515/49,6,,,2444/10000,,4,,,466776.06,99635.08,2016,61
243616,1733,BIZOVIK,LJUBLJANA,515/45,6,,,2444/10000,,57,,,466743.15,99641.49,2016,61
243624,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,906/46,5,,,1/1,,62,,,461797.65,99229.04,2016,61
243625,1733,BIZOVIK,LJUBLJANA,501/3,5,,,1/2,,262,,,466682.53,99698.94,2016,61
243652,1759,PODGORICA,LJUBLJANA,1124/15,7,,,1/1,,199,,,466427.32,105569.62,2016,61
243652,1759,PODGORICA,LJUBLJANA,1124/16,7,,,1/1,,1948,,,466408.37,105518.6,2016,61
243652,1759,PODGORICA,LJUBLJANA,1124/14,7,,,1/1,,1568,,,466454.04,105647.86,2016,61
243669,2636,BEŽIGRAD,LJUBLJANA,1273/1,5,,,1/1,,140,,,462786.61,103475.49,2016,61
243672,1730,MOSTE,LJUBLJANA,474/23,6,,,21/1000,,67,,,464288.52,102425.12,2016,61
243672,1730,MOSTE,LJUBLJANA,474/24,6,,,21/1000,,78,,,464295.14,102424.19,2016,61
243672,1730,MOSTE,LJUBLJANA,476/7,6,,,21/1000,,1241,,,464290.6,102557.39,2016,61
243672,1730,MOSTE,LJUBLJANA,476/4,6,,,79/1000,,292,,,464234.43,102600.65,2016,61
243672,1730,MOSTE,LJUBLJANA,476/5,6,,,21/1000,,200,,,464277.25,102587.57,2016,61
243672,1730,MOSTE,LJUBLJANA,474/20,6,,,21/1000,,337,,,464259.74,102416.47,2016,61
243672,1730,MOSTE,LJUBLJANA,474/21,6,,,21/1000,,185,,,464274.8,102414.35,2016,61
243672,1730,MOSTE,LJUBLJANA,476/17,5,,,1/1,,350,,,464212.73,102571.14,2016,61
243672,1730,MOSTE,LJUBLJANA,476/23,6,,,191/1000,,209,,,464228.52,102539.57,2016,61
243673,1755,GLINCE,LJUBLJANA,744/31,5,,,1/1,,3,,,457400.32,103777.42,2016,61
243673,1755,GLINCE,LJUBLJANA,744/29,5,,,1/1,,7,,,457406.05,103765.4,2016,61
243673,1755,GLINCE,LJUBLJANA,742/4,5,,,1/1,,88,,,457383,103773.38,2016,61
243673,1755,GLINCE,LJUBLJANA,742/2,3,,,1/1,,465,,,457399.34,103762.26,2016,61
243677,2679,GRADIŠČE II,LJUBLJANA,96/7,5,,,1/1,,836,,,460429.07,101136.67,2016,61
243746,2636,BEŽIGRAD,LJUBLJANA,272/12,6,,,1/1,,9,,,462283.41,103564.16,2016,61
243813,1752,STANEŽIČE,LJUBLJANA,1154/7,6,,,1/1,,79,,,456336.92,109459.32,2016,61
243826,1772,SLAPE,LJUBLJANA,762/1,5,,,1/2,,209,,,467660.62,102006.47,2016,61
243840,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,916/16,1,,,1/1,,178,,,461801.99,99089.42,2016,61
243842,1754,ŠENTVID NAD LJUBLJANO,LJUBLJANA,479/18,5,,,1/1,,12,,,459172.44,106161.47,2016,61
243857,1732,ŠTEPANJA VAS,LJUBLJANA,456/8,5,,,1/1,,296,,,464893.03,100847.88,2016,61
243867,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,916/12,4,,,1/1,,151,,,461239.54,99335.96,2016,61
243878,1740,SPODNJA ŠIŠKA,LJUBLJANA,640/17,4,,,1/1,,169,,,461240.98,102973.47,2016,61
243878,1740,SPODNJA ŠIŠKA,LJUBLJANA,640/20,4,,,1/1,,231,,,461251.83,102970.61,2016,61
243887,1739,ZGORNJA ŠIŠKA,LJUBLJANA,560/14,5,,,1/1,,242,,,460093.05,103484.53,2016,61
243923,1733,BIZOVIK,LJUBLJANA,901/9,5,,,9/50,,1033,,,466452.68,101128.47,2016,61
243957,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,313/411,5,,,1/6,,427,,,461210.55,99503.33,2016,61
243958,1723,VIČ,LJUBLJANA,947/5,1,,,1/1,,291,,,459459.07,101018.92,2016,61
243958,1723,VIČ,LJUBLJANA,947/6,5,,,1/1,,119,,,459468.04,101025.67,2016,61
243959,2636,BEŽIGRAD,LJUBLJANA,69/8,5,,,1/2,,284,,,461868.83,103911.17,2016,61
243966,1739,ZGORNJA ŠIŠKA,LJUBLJANA,361/27,5,,,1/2,,456,,,458936.6,103529,2016,61
243972,2683,GRIČ,LJUBLJANA,910/8,5,,,1/1,,78,,,457269.42,102304.86,2016,61
244007,1752,STANEŽIČE,LJUBLJANA,1319/10,5,,,1/2,,32,,,456492.36,109344.55,2016,61
244011,1752,STANEŽIČE,LJUBLJANA,1319/7,5,,,1/2,,43,,,456488.04,109349.19,2016,61
244058,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,184/106,2,,,1/1,,198,,,462824.89,99549.27,2016,61
244059,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,243/364,6,,,1/1,,12,,,463496.71,98676.9,2016,61
244059,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,243/369,6,,,1/12,,307,,,463486.51,98677.66,2016,61
244066,1751,TACEN,LJUBLJANA,126/2,6,,,1/8,,260,,,458649.64,108949.11,2016,61
244066,1751,TACEN,LJUBLJANA,126/5,5,,,1/1,,530,,,458691.85,108915.99,2016,61
244072,1739,ZGORNJA ŠIŠKA,LJUBLJANA,1965/2,5,,,1/1,,15,,,460694.77,103897.27,2016,61
244209,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,916/14,5,,,1/1,,249,,,461239.54,99335.96,2016,61
244225,1731,UDMAT,LJUBLJANA,218,5,,,1/144,,156,,,463629.93,101896.89,2016,61
244251,2636,BEŽIGRAD,LJUBLJANA,2011/1,5,,,170/100000,,7185,,,461540.06,102775.01,2016,61
244277,1756,ČRNUČE,LJUBLJANA,90/10,5,,,25/112,,224,,,463572.26,107098.6,2016,61
244329,1740,SPODNJA ŠIŠKA,LJUBLJANA,847/3,5,,,1/1,,178,,,460929.41,103093.03,2016,61
244335,1752,STANEŽIČE,LJUBLJANA,27/6,1,,,1/1,,440,,,456223.41,108110.49,2016,61
244337,1702,TOMIŠELJ,LJUBLJANA,1138/22,7,,,1/1,,8644,,,462193.83,96040.15,2016,61
244359,1995,PODSMREKA,LJUBLJANA,201/170,6,,,3/20,,345,,,456825.78,99417.59,2016,61
244359,1995,PODSMREKA,LJUBLJANA,201/241,6,,,1/5,,60,,,456785.75,99410.84,2016,61
244359,1995,PODSMREKA,LJUBLJANA,201/169,5,,,1/1,,565,,,456790.21,99418.8,2016,61
244404,1734,JEŽICA,LJUBLJANA,877/1,3,,,1/16,,477,,,461483.81,106082.31,2016,61
244404,1734,JEŽICA,LJUBLJANA,874/2,5,,,1/1,,223,,,461509.23,106126.31,2016,61
244410,1739,ZGORNJA ŠIŠKA,LJUBLJANA,1078/4,1,,,1/2,,598,,,459410.13,103288.23,2016,61
244420,1759,PODGORICA,LJUBLJANA,1124/10,7,,,1/1,,3835,,,466345.97,105421.33,2016,61
244452,1732,ŠTEPANJA VAS,LJUBLJANA,129/1,5,,,1/1,,365,,,464231.71,101565.1,2016,61
244452,1732,ŠTEPANJA VAS,LJUBLJANA,129/2,5,,,1/1,,28,,,464224.27,101551.92,2016,61
244455,2636,BEŽIGRAD,LJUBLJANA,2239/6,5,,,865/10000,,9,,,461619.4,102361.1,2016,61
244455,2636,BEŽIGRAD,LJUBLJANA,2208/6,5,,,865/10000,,160,,,461724.47,102269.29,2016,61
244455,2636,BEŽIGRAD,LJUBLJANA,2208/3,5,,,865/10000,,547,,,461643.23,102286.46,2016,61
244455,2636,BEŽIGRAD,LJUBLJANA,2239/7,5,,,865/10000,,74,,,461625.71,102308.99,2016,61
244455,2636,BEŽIGRAD,LJUBLJANA,2239/8,5,,,865/10000,,12,,,461698.92,102283.09,2016,61
244455,2636,BEŽIGRAD,LJUBLJANA,2208/10,5,,,865/10000,,44,,,461733.59,102267.33,2016,61
244506,2706,ZELENA JAMA,LJUBLJANA,1554/9,5,,,1/1,,15,,,463760.76,102767.96,2016,61
244509,1778,VOLAVLJE,LJUBLJANA,1511/2,5,,,1/1,,406,,,479018.74,98195.61,2016,61
244511,1733,BIZOVIK,LJUBLJANA,899/9,5,,,6/56,,133,,,466360.19,101081.07,2016,61
244529,1739,ZGORNJA ŠIŠKA,LJUBLJANA,745,5,,,1/1,,705,,,460778.5,103515.32,2016,61
244577,1696,RUDNIK,LJUBLJANA,2452/10,5,,,1/1,,369,,,464640.58,98479.35,2016,61
244581,1757,NADGORICA,LJUBLJANA,205/2,6,,,1/1,,187,,,465298.31,106958.53,2016,61
244597,1739,ZGORNJA ŠIŠKA,LJUBLJANA,1991/276,1,,,1/1,,64,,,460703.56,104297.81,2016,61
244597,1739,ZGORNJA ŠIŠKA,LJUBLJANA,1991/273,1,,,1/1,,1550,,,460775.14,104278.51,2016,61
244597,1739,ZGORNJA ŠIŠKA,LJUBLJANA,2012/3,1,,,1/1,,418,,,460733.72,104291.35,2016,61
244603,1770,KAŠELJ,LJUBLJANA,2110/3,5,,,2681/15000,,53,,,469068.05,101044.19,2016,61
244605,1759,PODGORICA,LJUBLJANA,1124/159,7,,,1/1,,2479,,,466913.71,105612.51,2016,61
244605,1759,PODGORICA,LJUBLJANA,1124/162,7,,,1/1,,361,,,466897.77,105557.8,2016,61
244605,1759,PODGORICA,LJUBLJANA,1124/161,7,,,1/1,,72,,,466868.58,105562.07,2016,61
244650,1756,ČRNUČE,LJUBLJANA,887/19,5,,,1/1,,64,,,464514.08,106595.66,2016,61
244650,1756,ČRNUČE,LJUBLJANA,887/17,5,,,1/1,,32,,,464522.45,106616.92,2016,61
