ID_POSLA,SIFRA_KO,IME_KO,OBCINA,STEVILKA_STAVBE,STEVILKA_DELA_STAVBE,PARCELNA_STEVILKA_ZA_GEOLOKACIJO,INTERNA_OZNAKA_DELA_STAVBE,EVIDENTIRANOST_DELA_STAVBE,NASELJE,ULICA,HISNA_STEVILKA,DODATEK_HS,STEVILKA_STANOVANJA_ALI_POSLOVNEGA_PROSTORA,VRSTA_DELA_STAVBE,LETO_IZGRADNJE_DELA_STAVBE,STAVBA_JE_DOKONCANA,GRADBENA_FAZA,NOVOGRADNJA,PRODANA_POVRSINA,PRODANI_DELEZ_DELA_STAVBE,PRODANA_POVRSINA_DELA_STAVBE,PRODANA_UPORABNA_POVRSINA_DELA_STAVBE,NADSTROPJE_DELA_STAVBE,STEVILO_ZUNANJIH_PARKIRNIH_MEST,ATRIJ,POVRSINA_ATRIJA,OPOMBE_O_NEPREMICNINI,DEJANSKA_RABA_DELA_STAVBE,LEGA_DELA_STAVBE_V_STAVBI,STEVILO_SOB,POVRSINA_DELA_STAVBE,UPORABNA_POVRSINA,PROSTORI_DELA_STAVBE,POGODBENA_CENA_DELA_STAVBE,STOPNJA_DDV_DELA_STAVBE,E_CENTROID,N_CENTROID,LETO,RPE_OBCINE_SIFRA
253809,1770,KAŠELJ,LJUBLJANA,5190,1,,,1,,,,,,4,1967,1,,,19,1/1,,,,,,,,1242001 - garaža,pritličje,,19,19,-,,,468504.98,101299.89,2016,61
253811,1770,KAŠELJ,LJUBLJANA,2947,8,,,1,LJUBLJANA,PAPIRNIŠKI TRG,17,,11,2,1943,1,,,27,1/1,,,1,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,1,26.9,26.9,-,,,468514.41,101192.33,2016,61
253814,2677,PRULE,LJUBLJANA,235,211,,,1,LJUBLJANA,JANEŽIČEVA CESTA,25,,11,2,1962,1,,,38,1/1,,,2,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,1,37.5,36," Drvarnica | Klet, shramba | Odprt balkon",,,462118.8,100339.14,2016,61
253819,1740,SPODNJA ŠIŠKA,LJUBLJANA,942,112,,,1,,,,,112,4,1967,1,,,13,1/1,,,,,,,,1242002 - garaža v garažni hiši,drugo,,12.8,12.8,-,,,461172.09,103059.5,2016,61
253821,2636,BEŽIGRAD,LJUBLJANA,7810,17,,,1,LJUBLJANA,ŠTIHOVA ULICA,5,,17,2,1990,1,,,49,1/1,,,5,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,1,48.8,40.6," Klet, shramba | Zaprt balkon",,,462473.54,102473.15,2016,61
253821,2636,BEŽIGRAD,LJUBLJANA,7962,387,,,1,,,,,,3,1995,1,,,13,1/1,,,,,,,,1242002 - garaža v garažni hiši,klet,,12.5,12.5,-,,,462553.96,102478.51,2016,61
252920,1736,BRINJE I,LJUBLJANA,3392,55,,,1,LJUBLJANA,DUNAJSKA CESTA,144,A,55,2,2014,1,,1,40.62,1,,,1,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,1,40.6,34.5," Klet, shramba | Zaprta loža",,,462363.59,104619.89,2016,61
253982,1739,ZGORNJA ŠIŠKA,LJUBLJANA,3204,16,,,1,LJUBLJANA,ŠIŠENSKA CESTA,39,,5,2,1958,1,,,64,1/1,,,2,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,3,63.9,63.9,-,,,459850.65,103618.62,2016,61
253982,1739,ZGORNJA ŠIŠKA,LJUBLJANA,3204,18,,,1,LJUBLJANA,ŠIŠENSKA CESTA,39,,5,14,1958,1,,,2,1/1,,,2,,,,,1274003 - Klet,klet,,1.8,1.8,-,,,459850.65,103618.62,2016,61
253982,1739,ZGORNJA ŠIŠKA,LJUBLJANA,3204,17,,,1,LJUBLJANA,ŠIŠENSKA CESTA,39,,5,14,1958,1,,,6,1/1,,,2,,,,,1274003 - Klet,klet,,5.5,5.5,-,,,459850.65,103618.62,2016,61
253999,1773,DOBRUNJE,LJUBLJANA,1317,1,,,1,LJUBLJANA,LITIJSKA CESTA,255,,1,2,2005,1,,,133,1/1,,,2,2,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,pritličje,3,132.6,85," Klet, shramba | Odprta terasa | Stopnišče",,,468416.22,100297.9,2016,61
254006,2636,BEŽIGRAD,LJUBLJANA,3208,153,,,1,,,,,,4,1972,1,,,12,1/1,,,1,,,,,1242002 - garaža v garažni hiši,nadstropje,,11.8,11.8,-,,,462941.75,102550.87,2016,61
254009,1723,VIČ,LJUBLJANA,1306,1,,,1,LJUBLJANA,"ROŽNA DOLINA, CESTA XIII",5,,,2,1930,1,,,73,1/1,,,1,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,3,72.9,62," Klet, shramba | Odprta terasa | Stopnišče",,,459790.16,101078.83,2016,61
254010,1735,STOŽICE,LJUBLJANA,3691,1,,,1,LJUBLJANA,KRATKA POT,6,,,1,2001,0,6,,400,1/1,,,,1,,,,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,pritličje,6,400,250,-,,,462688.18,106283.5,2016,61
254011,1738,DRAVLJE,LJUBLJANA,1291,8,,,1,LJUBLJANA,STEGNE,27,,8,6,1964,1,,,75,1/1,,,1,,,,,1220301 - Poslovni prostori,nadstropje,,75.2,66.3,-,,,459929.06,105501.08,2016,61
254028,1739,ZGORNJA ŠIŠKA,LJUBLJANA,1107,115,,,1,LJUBLJANA,ULICA BRATOV UČAKAR,42,,15,2,1975,1,,,77,1/1,,,3,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,3,76.6,70.1," Klet, shramba | Odprta terasa",,,459307.11,103724.56,2016,61
254034,1736,BRINJE I,LJUBLJANA,835,24,,,1,LJUBLJANA,TREBINJSKA ULICA,14,,24,2,1977,1,,,44,1/1,,,4,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,1,43.9,41.2," Klet, shramba | Odprta loža",,,462631.24,104476.77,2016,61
254179,1737,TABOR,LJUBLJANA,419,1,,,1,,,,,,4,1970,1,,,14,1/1,,,,,,,,1242001 - garaža,pritličje,,14,14,-,,,462192.08,101798.56,2016,61
253503,1732,ŠTEPANJA VAS,LJUBLJANA,327,4,,,1,LJUBLJANA,MOŠKRIČEVA ULICA,36,,5,2,1963,1,,,39,1/1,,,1,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,1,38.5,32.5," Klet, shramba | Odprt balkon",,,464304.25,101644.5,2016,61
253505,1739,ZGORNJA ŠIŠKA,LJUBLJANA,792,20,,,1,LJUBLJANA,VODNIKOVA CESTA,160,,120,4,1971,1,,,13,1/1,,,,,,,,1242002 - garaža v garažni hiši,klet,,13.3,13.3,-,,,459546.99,103887.03,2016,61
254190,1756,ČRNUČE,LJUBLJANA,984,21,,,1,LJUBLJANA,CESTA 24. JUNIJA,42,,8,14,1950,1,,,7,1/1,,,,,,,,1274003 - Klet,klet,,7,7,-,,,463262.32,106693.18,2016,61
254190,1756,ČRNUČE,LJUBLJANA,984,20,,,1,LJUBLJANA,CESTA 24. JUNIJA,42,,8,2,1950,1,,,70,1/1,,,,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,mansarda,2,70.4,46.8," Klet, shramba",,,463262.32,106693.18,2016,61
254195,1756,ČRNUČE,LJUBLJANA,2623,12,,,1,LJUBLJANA,CESTA 24. JUNIJA,33,,12,2,2000,1,,,27,1/1,,,,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,drugo,1,26.5,21.2,-,,,463446.99,106283.63,2016,61
254040,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,3546,1,,,1,,,,,,13,1985,1,,,24,1/1,,,,,,,,1271401 - Drug kmetijski del stavbe,pritličje,,24,24,-,,,462883.08,97971.94,2016,61
254198,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,4416,16,,,1,LJUBLJANA,TRNOVSKI PRISTAN,12,,7,2,1985,1,,,31,1/1,,,1,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,1,30.9,27.1, Odprt balkon,,,461838.03,100375.44,2016,61
254198,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,4416,17,,,1,LJUBLJANA,TRNOVSKI PRISTAN,12,,7,14,1985,1,,,2,1/1,,,2,,,,,1274003 - Klet,pritličje,,1.5,1.5,-,,,461838.03,100375.44,2016,61
254199,1740,SPODNJA ŠIŠKA,LJUBLJANA,1351,45,,,1,LJUBLJANA,VODNIKOVA CESTA,4,,45,2,1984,1,,,46,1/1,,,,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,pritličje,2,45.6,45.6,-,,,460841,102770.23,2016,61
254200,2680,NOVE JARŠE,LJUBLJANA,275,71,,,1,LJUBLJANA,BEBLERJEV TRG,1,,71,2,1982,1,,,62,1/1,,,8,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,2,61.5,53.6," Klet, shramba | Odprt balkon",,,464984.31,103549.3,2016,61
254201,1740,SPODNJA ŠIŠKA,LJUBLJANA,1929,14,,,1,LJUBLJANA,ULICA MILANA MAJCNA,49,,2,2,2001,1,,,76,1/1,,,2,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,pritličje,2,76,40.6," Klet, shramba | Odprta terasa",,,461304.87,102946.39,2016,61
254204,1752,STANEŽIČE,LJUBLJANA,467,1,,,1,STANEŽIČE,STANEŽIČE,47,B,,1,1987,1,,,153,1/4,,,1,,,,,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,nadstropje,3,153,76," Garaža | Klet, shramba | Kurilnica | Odprt balkon | Podstrešje | Stopnišče | Sušilnica, pralnica | Zaprta terasa",,,456388.06,108018.34,2016,61
254205,1727,POLJANSKO PREDMESTJE,LJUBLJANA,365,5,,,1,LJUBLJANA,STRELIŠKA ULICA,3,,5,2,1962,1,,,52,1/1,,,1,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,2,52.4,49.9," Drvarnica | Klet, shramba",,,462220.01,101194.48,2016,61
254207,1723,VIČ,LJUBLJANA,9372,215,,,1,,,,,,3,2002,1,,,12,1/1,,,,,,,,1242003 - Pokrito parkirišče,drugo,,11.7,11.7,-,,,458908.94,100769.56,2016,61
254207,1723,VIČ,LJUBLJANA,9372,161,,,1,,,,,,4,2002,1,,,19,1/1,,,,,,,,1242002 - garaža v garažni hiši,drugo,,19,19,-,,,458908.94,100769.56,2016,61
254207,1723,VIČ,LJUBLJANA,9368,214,,,1,LJUBLJANA,CESTA NA BRDO,55,,214,2,2002,1,,,147,1/1,,,1,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,4,147.3,126.6," Garaža | Klet, shramba | Odprt balkon",,,458926.6,100688.58,2016,61
254215,1752,STANEŽIČE,LJUBLJANA,1473,8,,,1,STANEŽIČE,STANEŽIČE,122,,104,2,2002,1,,,66,1/1,,,2,2,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,pritličje,3,65.8,57.4," Klet, shramba | Stopnišče",,,456392.19,107905.32,2016,61
254217,1738,DRAVLJE,LJUBLJANA,2190,112,,,1,LJUBLJANA,KUNAVERJEVA ULICA,3,,112,2,1977,1,,,79,1/1,,,2,1,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,3,79.1,71.1, Kurilnica | Odprta loža,,,459738.81,104519.72,2016,61
254045,1740,SPODNJA ŠIŠKA,LJUBLJANA,1427,11,,,1,LJUBLJANA,GUBČEVA ULICA,16,,4,15,1961,1,,,2,1/1,,,,,,,,1274003 - Klet,klet,,1.5,1.5,-,,,461079.04,102730.54,2016,61
254045,1740,SPODNJA ŠIŠKA,LJUBLJANA,1427,10,,,1,LJUBLJANA,GUBČEVA ULICA,16,,4,2,1961,1,,,60,1/1,,,1,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,3,60.1,60.1,-,,,461079.04,102730.54,2016,61
254050,2636,BEŽIGRAD,LJUBLJANA,7800,10,,,1,LJUBLJANA,ŠTIHOVA ULICA,1,,10,2,1990,1,,,66,1/1,,,4,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,3,65.9,59.9," Klet, shramba",,,462472.3,102434.42,2016,61
254050,2636,BEŽIGRAD,LJUBLJANA,7962,377,,,1,,,,,,4,1995,1,,,13,1/1,,,,,,,,1242002 - garaža v garažni hiši,klet,,12.5,12.5,-,,,462553.96,102478.51,2016,61
254062,1723,VIČ,LJUBLJANA,5200,203,,,1,LJUBLJANA,REŠKA ULICA,17,,203,2,1976,1,,,34,1/1,,,1,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,1,34,31.1," Klet, shramba | Odprt balkon",,,459155.53,99992.24,2016,61
254044,1739,ZGORNJA ŠIŠKA,LJUBLJANA,14,40,,,1,LJUBLJANA,ULICA BRATOV UČAKAR,94,,16,4,1978,1,,,15,1/1,,,,,,,,1242002 - garaža v garažni hiši,klet,,15.2,15,-,,,459127.18,103765.04,2016,61
254045,1740,SPODNJA ŠIŠKA,LJUBLJANA,1427,12,,,1,LJUBLJANA,GUBČEVA ULICA,16,,4,14,1961,1,,,5,1/1,,,,,,,,1274018 - Drvarnica,klet,,4.5,0,-,,,461079.04,102730.54,2016,61
254086,1737,TABOR,LJUBLJANA,713,331,,,1,LJUBLJANA,ILIRSKA ULICA,4,,31,2,1965,1,,,55,1/1,,,8,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,2,55.1,48.6," Klet, shramba | Odprta loža",,,462425.51,101534.12,2016,61
254088,1738,DRAVLJE,LJUBLJANA,1443,49,,,1,LJUBLJANA,CELOVŠKA CESTA,287,,49,2,1974,1,,,28,1/1,,,5,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,1,28,28," Klet, shramba",,,459429.16,105175.89,2016,61
254089,1721,GRADIŠČE I,LJUBLJANA,339,4,,,1,LJUBLJANA,VEGOVA ULICA,8,,6,2,1750,1,,,24,1/1,,,1,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,1,23.5,23.5,-,,,461523.92,101024.62,2016,61
254089,1721,GRADIŠČE I,LJUBLJANA,339,15,,,1,LJUBLJANA,VEGOVA ULICA,8,,,14,1750,1,,,2,1/2,,,1,,,,,1274014 - Sanitarije,nadstropje,,2,0,-,,,461523.92,101024.62,2016,61
254091,1754,ŠENTVID NAD LJUBLJANO,LJUBLJANA,999,1,,,1,,,,,,4,1964,1,,,13,1/1,,,,,,,,1242001 - garaža,pritličje,,13,13,-,,,458625.63,105350.09,2016,61
254098,1725,AJDOVŠČINA,LJUBLJANA,69,19,,,1,LJUBLJANA,ŠUBIČEVA ULICA,3,,,14,1895,1,,,14,1/1,,,,,,,,1274003 - Klet,klet,,13.6,13.6,-,,,461259.63,101414.59,2016,61
254098,1725,AJDOVŠČINA,LJUBLJANA,69,8,,,1,LJUBLJANA,ŠUBIČEVA ULICA,3,,9,2,1895,1,,,39,1/1,,,2,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,1,38.7,37.2, Podstrešje | Zaprt balkon,,,461259.63,101414.59,2016,61
254103,1740,SPODNJA ŠIŠKA,LJUBLJANA,796,18,,,1,LJUBLJANA,VEROVŠKOVA ULICA,41,,16,2,1964,1,,,77,1/1,,,4,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,3,76.7,64.6," Garaža | Klet, shramba | Odprt balkon",,,461058.04,103160.56,2016,61
254109,1739,ZGORNJA ŠIŠKA,LJUBLJANA,603,101,,,1,LJUBLJANA,LJUBELJSKA ULICA,12,,9,2,1954,1,,,81,1/1,,,2,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,pritličje,3,80.7,63.6," Klet, shramba | Zaprt balkon",,,460463.44,103997.11,2016,61
254095,1721,GRADIŠČE I,LJUBLJANA,145,113,,,1,LJUBLJANA,GRADIŠČE,8,,118,2,1908,1,,,37,1/1,,,2,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,mansarda,1,36.6,36.6,-,,,461379.13,101086.83,2016,61
254125,1736,BRINJE I,LJUBLJANA,1402,16,,,1,,,,,,14,1994,1,,,12,1/1,,,,,,,,1252002 - Skladišča,klet,,12.3,12.3,-,,,462337.72,104341.21,2016,61
254125,1736,BRINJE I,LJUBLJANA,1402,14,,,1,,,,,,14,1994,1,,,10,1/1,,,,,,,,1252002 - Skladišča,klet,,9.8,9.8,-,,,462337.72,104341.21,2016,61
254125,1736,BRINJE I,LJUBLJANA,1402,4,,,1,LJUBLJANA,BARAGOVA ULICA,5,,2,5,1994,1,,,564,1/1,,,1,,,,,1220301 - Poslovni prostori,nadstropje,,564.2,564.2,-,,,462337.72,104341.21,2016,61
254125,1736,BRINJE I,LJUBLJANA,1402,23,,,1,,,,,,14,1994,1,,,16,1/1,,,,,,,,1252002 - Skladišča,klet,,16.3,16.3,-,,,462337.72,104341.21,2016,61
254125,1736,BRINJE I,LJUBLJANA,1402,11,,,1,,,,,,4,1994,1,,,68,1/1,,,,,,,,1274012 - Kurilnica,klet,,67.6,67.6,-,,,462337.72,104341.21,2016,61
254125,1736,BRINJE I,LJUBLJANA,1402,22,,,1,,,,,,14,1994,1,,,17,1/1,,,,,,,,1274014 - Sanitarije,klet,,17.3,17.3,-,,,462337.72,104341.21,2016,61
253522,1772,SLAPE,LJUBLJANA,2638,25,,,1,LJUBLJANA,"POLJE, CESTA VI",4,,7,14,1975,1,,,4,1/1,,,,,,,,1274003 - Klet,klet,,3.6,,-,,,467159.52,101954.34,2016,61
253522,1772,SLAPE,LJUBLJANA,2638,7,,,1,LJUBLJANA,"POLJE, CESTA VI",4,,7,2,1975,1,,,63,1/1,,,1,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,2,62.8,58.6, Zaprt balkon,,,467159.52,101954.34,2016,61
253524,1723,VIČ,LJUBLJANA,5531,23,,,1,LJUBLJANA,CESTA V GORICE,20,A,23,2,2006,1,,,40,1/1,,,1,1,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,1,39.5,34.7, Odprt balkon,,,458607.42,98786.73,2016,61
253526,1738,DRAVLJE,LJUBLJANA,3199,126,,,1,LJUBLJANA,KUNAVERJEVA ULICA,14,,126,2,1979,1,,,41,1/1,,,3,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,2,41,,-,,,459410.9,104577.96,2016,61
253536,1730,MOSTE,LJUBLJANA,1721,68,,,1,LJUBLJANA,GAŠPERŠIČEVA ULICA,8,,51,2,1984,1,,,25,1/1,,,2,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,1,25.2,23," Klet, shramba",,,465571.68,101516.37,2016,61
254125,1736,BRINJE I,LJUBLJANA,1402,10,,,1,,,,,,14,1994,1,,,20,1/1,,,,,,,,1252002 - Skladišča,klet,,19.7,19.7,-,,,462337.72,104341.21,2016,61
254125,1736,BRINJE I,LJUBLJANA,1402,20,,,1,,,,,,14,1994,1,,,36,1/1,,,,,,,,1252002 - Skladišča,klet,,36.1,36.1,-,,,462337.72,104341.21,2016,61
254125,1736,BRINJE I,LJUBLJANA,1402,8,,,1,,,,,,14,1994,1,,,281,1/1,,,5,,,,,"1274020 - Stopnišče, hodnik",mansarda,,281,281,-,,,462337.72,104341.21,2016,61
254125,1736,BRINJE I,LJUBLJANA,1402,9,,,1,,,,,,14,1994,1,,,571,1/1,,,,,,,,1242003 - Pokrito parkirišče,klet,,570.8,570.8,-,,,462337.72,104341.21,2016,61
254125,1736,BRINJE I,LJUBLJANA,1402,6,,,1,LJUBLJANA,BARAGOVA ULICA,5,,4,5,1994,1,,,566,1/1,,,3,,,,,1220301 - Poslovni prostori,nadstropje,,565.5,565.5,-,,,462337.72,104341.21,2016,61
254125,1736,BRINJE I,LJUBLJANA,1402,18,,,1,,,,,,14,1994,1,,,12,1/1,,,,,,,,"1274020 - Stopnišče, hodnik",klet,,12.3,12.3,-,,,462337.72,104341.21,2016,61
254125,1736,BRINJE I,LJUBLJANA,1402,13,,,1,,,,,,14,1994,1,,,12,1/1,,,,,,,,"1274020 - Stopnišče, hodnik",klet,,12.2,12.2,-,,,462337.72,104341.21,2016,61
254125,1736,BRINJE I,LJUBLJANA,1402,3,,,1,,,,,,14,1994,1,,,381,1/1,,,,,,,,"1274020 - Stopnišče, hodnik",klet,,380.5,380.5,-,,,462337.72,104341.21,2016,61
254125,1736,BRINJE I,LJUBLJANA,1402,15,,,1,,,,,,14,1994,1,,,5,1/1,,,,,,,,"1274020 - Stopnišče, hodnik",klet,,4.9,4.9,-,,,462337.72,104341.21,2016,61
254125,1736,BRINJE I,LJUBLJANA,1402,12,,,1,,,,,,14,1994,1,,,16,1/1,,,,,,,,1274015 - Shramba,klet,,16.3,16.3,-,,,462337.72,104341.21,2016,61
254125,1736,BRINJE I,LJUBLJANA,1402,21,,,1,,,,,,4,1994,1,,,309,1/1,,,,,,,,1242003 - Pokrito parkirišče,klet,,308.6,308.6,-,,,462337.72,104341.21,2016,61
254125,1736,BRINJE I,LJUBLJANA,1402,1,,,1,LJUBLJANA,BARAGOVA ULICA,5,,1,6,1994,1,,,586,1/1,,,,,,,,1220301 - Poslovni prostori,pritličje,,585.8,585.8,-,,,462337.72,104341.21,2016,61
254125,1736,BRINJE I,LJUBLJANA,1402,19,,,1,,,,,,14,1994,1,,,41,1/1,,,,,,,,1252002 - Skladišča,klet,,40.6,40.6,-,,,462337.72,104341.21,2016,61
254125,1736,BRINJE I,LJUBLJANA,1402,5,,,1,LJUBLJANA,BARAGOVA ULICA,5,,3,5,1994,1,,,570,1/1,,,2,,,,,1220301 - Poslovni prostori,nadstropje,,569.9,569.9,-,,,462337.72,104341.21,2016,61
254125,1736,BRINJE I,LJUBLJANA,1402,17,,,1,,,,,,14,1994,1,,,13,1/1,,,,,,,,1252002 - Skladišča,klet,,13.3,13.3,-,,,462337.72,104341.21,2016,61
254126,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,4358,72,,,1,LJUBLJANA,EIPPROVA ULICA,19,,10,14,1860,1,,,5,1/1,,,,,,,,1274003 - Klet,pritličje,,5.3,,-,,,461567.12,100429.62,2016,61
