ID_POSLA,VRSTA_KUPOPRODAJNEGA_POSLA,DATUM_UVELJAVITVE,DATUM_SKLENITVE_POGODBE,POGODBENA_CENA_ODSKODNINA,VKLJUCENOST_DDV,STOPNJA_DDV,DATUM_IZTEKA_LIZINGA,DATUM_PRENEHANJA_LIZINGA,OPOMBE_O_PRAVNEM_POSLU,POSREDOVANJE_NEPREMICNINSKE_AGENCIJE,DATUM_ZADNJE_SPREMEMBE_POSLA,DATUM_ZADNJE_UVELJAVITVE_POSLA,VRSTA_AKTA,TRZNOST_POSLA,LETO,RPE_OBCINE_SIFRA
272553,1,14.07.2016,10.06.2016,38000,0,,,,dpn 5544,1,15.04.2025,14.07.2016,1,1,2016,61
273146,1,14.07.2016,19.05.2016,93000,0,,,,5070/16,0,15.04.2025,14.07.2016,1,1,2016,61
273147,1,14.07.2016,18.05.2016,270000,0,,,,DPN 5198,0,15.04.2025,14.07.2016,1,2,2016,61
273159,1,14.07.2016,30.05.2016,159900,0,,,,PV 5179/2016,0,15.04.2025,14.07.2016,1,1,2016,61
273169,1,14.07.2016,30.05.2016,113000,0,,,,N 5161/2016,1,15.04.2025,14.07.2016,1,1,2016,61
272092,1,14.07.2016,13.06.2016,80000,0,,,,N 5689/2016,0,15.04.2025,14.07.2016,1,1,2016,61
272112,1,14.07.2016,15.06.2016,140000,0,,,,5668,0,15.04.2025,14.07.2016,1,2,2016,61
272113,1,14.07.2016,13.06.2016,130000,0,,,,n 5694/16,1,15.04.2025,14.07.2016,1,1,2016,61
272557,1,14.07.2016,08.06.2016,7000,0,,,,PV 5459/2016,0,15.04.2025,14.07.2016,1,1,2016,61
272569,1,14.07.2016,03.06.2016,6500,0,,,,N 5438/2016,0,15.04.2025,14.07.2016,1,1,2016,61
273818,1,14.07.2016,16.05.2016,8000,0,,,,PV 4798/2016,0,15.04.2025,14.07.2016,1,4,2016,61
273834,1,14.07.2016,26.05.2016,125000,0,,,,pv 4947/16,0,15.04.2025,14.07.2016,1,2,2016,61
273838,1,14.07.2016,19.05.2016,132000,0,,,,4804/2016,1,15.04.2025,14.07.2016,1,1,2016,61
273849,1,14.07.2016,25.05.2016,600000,0,,,,N 4908/2016,0,15.04.2025,14.07.2016,1,2,2016,61
273181,1,14.07.2016,02.06.2016,85000,0,,,,DPN 5207,0,15.04.2025,14.07.2016,1,1,2016,61
273188,1,14.07.2016,30.05.2016,32000,0,,,,5102/16,0,15.04.2025,14.07.2016,1,4,2016,61
273189,1,14.07.2016,01.06.2016,63000,0,,,,5112/2016,1,15.04.2025,14.07.2016,1,1,2016,61
273190,1,14.07.2016,02.06.2016,290000,0,,,,5160/16,1,15.04.2025,14.07.2016,1,2,2016,61
273877,1,14.07.2016,23.05.2016,135000,0,,,,PV 4782/2016,0,15.04.2025,14.07.2016,1,1,2016,61
273881,1,14.07.2016,09.02.2016,124335,0,,,,PV/2453/2016,0,15.04.2025,14.07.2016,1,1,2016,61
272582,1,14.07.2016,16.03.2016,15400,0,,,,sodba 5474/16,0,15.04.2025,14.07.2016,1,3,2016,61
272586,1,14.07.2016,27.05.2016,100000,0,,,,5293,1,15.04.2025,14.07.2016,1,2,2016,61
272587,1,14.07.2016,07.06.2016,110000,0,,,,PV 5497/2016,1,15.04.2025,14.07.2016,1,1,2016,61
272593,1,14.07.2016,02.06.2016,142000,0,,,,5283,1,15.04.2025,14.07.2016,1,1,2016,61
272599,1,14.07.2016,06.06.2016,250000,0,,,,5316,1,15.04.2025,14.07.2016,1,1,2016,61
272607,1,14.07.2016,06.06.2016,10000,0,,,,št. prejemnega vpisnika: 4236-5320/2016.,0,15.04.2025,14.07.2016,1,3,2016,61
273204,1,14.07.2016,26.05.2016,87000,0,,,,DPN 5215,1,15.04.2025,14.07.2016,1,2,2016,61
273208,1,14.07.2016,31.05.2016,95000,0,,,,PV 5203/2016,1,15.04.2025,14.07.2016,1,1,2016,61
273214,1,14.07.2016,02.06.2016,128000,0,,,,PV 5153/16,0,15.04.2025,14.07.2016,1,1,2016,61
273216,1,14.07.2016,01.06.2016,215000,0,,,,pv/5095/2016,0,15.04.2025,14.07.2016,1,1,2016,61
273859,1,14.07.2016,24.05.2016,50000,0,,,,N 4857/2016,1,15.04.2025,14.07.2016,1,1,2016,61
273899,1,14.07.2016,23.05.2016,6500,0,,,,pv/4750/2016,0,15.04.2025,14.07.2016,1,3,2016,61
288264,1,17.10.2016,05.10.2016,330000,1,3,,,,0,15.04.2025,17.10.2016,1,1,2016,61
289672,1,17.10.2016,14.09.2016,52000,0,,,,8698/16,0,15.04.2025,17.10.2016,1,3,2016,61
289674,1,17.10.2016,21.09.2016,45000,0,,,,N 8718/2016,0,15.04.2025,17.10.2016,1,1,2016,61
289678,1,17.10.2016,12.09.2016,150000,0,,,,PV 8670/2016,0,15.04.2025,17.10.2016,1,1,2016,61
289697,1,17.10.2016,15.09.2016,110000,0,,,,8716,0,15.04.2025,17.10.2016,1,1,2016,61
289989,1,17.10.2016,16.09.2016,62000,0,,,,N 8612/2016,0,15.04.2025,17.10.2016,1,1,2016,61
289684,1,17.10.2016,20.09.2016,161000,0,,,,8637/16,0,15.04.2025,17.10.2016,1,1,2016,61
289687,1,17.10.2016,18.09.2016,265000,0,,,,PV 8662/2016,0,15.04.2025,17.10.2016,1,1,2016,61
289764,1,17.10.2016,12.09.2016,210000,0,,,,PV 8613/2016,0,15.04.2025,17.10.2016,1,3,2016,61
289772,1,17.10.2016,19.09.2016,8000,0,,,,8659/16,1,15.04.2025,17.10.2016,1,1,2016,61
289776,1,17.10.2016,20.09.2016,108100,0,,,,8675/16,1,15.04.2025,17.10.2016,1,1,2016,61
289777,1,17.10.2016,19.09.2016,55000,0,,,,DPN 8658,1,15.04.2025,17.10.2016,1,1,2016,61
289786,1,17.10.2016,15.09.2016,156000,0,,,,PV 8633/2016,1,15.04.2025,17.10.2016,1,1,2016,61
289994,1,17.10.2016,18.08.2016,83000,0,,,,N 8586/2016,1,15.04.2025,17.10.2016,1,3,2016,61
289997,1,17.10.2016,14.09.2016,90000,0,,,,N 8620/2016,0,15.04.2025,17.10.2016,1,2,2016,61
290000,1,17.10.2016,16.09.2016,121000,0,,,,n 8619/16,1,15.04.2025,17.10.2016,1,2,2016,61
290004,1,17.10.2016,10.09.2016,24000,0,,,,8516/16,0,15.04.2025,17.10.2016,1,3,2016,61
290006,1,17.10.2016,07.09.2016,78000,0,,,,PV 8587/2016,1,15.04.2025,17.10.2016,1,1,2016,61
290007,1,17.10.2016,14.09.2016,55000,0,,,,n 8611/16,1,15.04.2025,17.10.2016,1,2,2016,61
290011,1,17.10.2016,07.09.2016,92000,0,,,,DPN 8596,1,15.04.2025,17.10.2016,1,1,2016,61
290025,1,17.10.2016,28.08.2016,389000,0,,,,PV 8466/2016,1,15.04.2025,17.10.2016,1,1,2016,61
290031,1,17.10.2016,15.09.2016,131000,0,,,,PV 8538/2016,1,15.04.2025,17.10.2016,1,2,2016,61
290041,1,17.10.2016,15.09.2016,115000,0,,,,N 8578/2016,1,15.04.2025,17.10.2016,1,1,2016,61
289793,1,17.10.2016,02.09.2016,8000,0,,,,8294,0,15.04.2025,17.10.2016,1,1,2016,61
289804,1,17.10.2016,06.09.2016,180000,0,,,,DPN 8674,0,15.04.2025,17.10.2016,1,1,2016,61
289140,1,17.10.2016,28.09.2016,4500,0,,,,n 8956/16,0,15.04.2025,17.10.2016,1,1,2016,61
289156,1,17.10.2016,15.09.2016,65000,0,,,,PV 8885/2016,0,15.04.2025,17.10.2016,1,4,2016,61
289161,1,17.10.2016,14.09.2016,5500,0,,,,8874/16,0,15.04.2025,17.10.2016,1,2,2016,61
290068,1,17.10.2016,15.09.2016,137000,0,,,,N 8546,0,15.04.2025,17.10.2016,1,4,2016,61
290082,1,17.10.2016,15.08.2016,10100,0,,,,PV 8490/16,0,15.04.2025,17.10.2016,1,1,2016,61
290084,1,17.10.2016,15.09.2016,7850,0,,,,n 8589/16,0,15.04.2025,17.10.2016,1,1,2016,61
290085,1,17.10.2016,15.09.2016,305000,0,,,,8582/16,1,15.04.2025,17.10.2016,1,2,2016,61
290089,1,17.10.2016,14.09.2016,125000,0,,,,DPN 8548,1,15.04.2025,17.10.2016,1,1,2016,61
289198,1,17.10.2016,22.09.2016,137500,0,,,,8808/16,1,15.04.2025,17.10.2016,1,1,2016,61
289202,1,17.10.2016,20.09.2016,83000,0,,,,N 8906/2016,0,15.04.2025,17.10.2016,1,1,2016,61
289180,1,17.10.2016,26.09.2016,261881.66,0,,,,N 8877/2016,1,15.04.2025,17.10.2016,1,2,2016,61
289188,1,17.10.2016,22.09.2016,141000,0,,,,8883/16,1,15.04.2025,17.10.2016,1,1,2016,61
289190,1,17.10.2016,23.09.2016,130000,0,,,,DPN 8925,0,15.04.2025,17.10.2016,1,2,2016,61
277766,1,16.08.2016,16.05.2016,6500,0,,,,PV 5304/2016,0,15.04.2025,16.08.2016,1,1,2016,61
277768,1,16.08.2016,30.06.2016,5000,0,,,,dpn 6327,0,15.04.2025,16.08.2016,1,1,2016,61
277771,1,16.08.2016,30.06.2016,100,0,,,,N 6358/2016,0,15.04.2025,16.08.2016,1,3,2016,61
277775,1,16.08.2016,27.06.2016,20000,0,,,,pv/6189/2016,0,15.04.2025,16.08.2016,1,3,2016,61
277784,1,16.08.2016,30.06.2016,125000,0,,,,N 6367/2016,1,15.04.2025,16.08.2016,1,1,2016,61
277786,3,16.08.2016,04.04.2016,80500,0,,,,DPN 6378- DOMIK,0,15.04.2025,16.08.2016,1,3,2016,61
289212,1,17.10.2016,27.06.2016,648735.3,0,,,,pv/8880/2016,0,15.04.2025,17.10.2016,1,4,2016,61
289214,1,17.10.2016,15.09.2016,110000,0,,,,DPN 8759,1,15.04.2025,17.10.2016,1,1,2016,61
289216,1,17.10.2016,09.09.2016,2782.58,0,,,,n 8892/16,0,15.04.2025,17.10.2016,1,1,2016,61
289226,1,17.10.2016,21.09.2016,122000,0,,,,DPN 8766,1,15.04.2025,17.10.2016,1,1,2016,61
289227,1,17.10.2016,26.09.2016,55000,0,,,,n 8882/16,1,15.04.2025,17.10.2016,1,3,2016,61
289230,1,17.10.2016,26.09.2016,35000,0,,,,N 8861/2016,0,15.04.2025,17.10.2016,1,2,2016,61
289236,3,17.10.2016,07.07.2016,35000,0,,,,n 8916/16,0,15.04.2025,17.10.2016,1,3,2016,61
289237,1,17.10.2016,22.09.2016,480000,0,,,,DPN 8881,0,15.04.2025,17.10.2016,1,2,2016,61
289238,1,17.10.2016,27.09.2016,211000,0,,,,pv/8914/2016,0,15.04.2025,17.10.2016,1,1,2016,61
289240,1,17.10.2016,21.09.2016,105000,0,,,,8748/16,1,15.04.2025,17.10.2016,1,2,2016,61
289243,1,17.10.2016,02.03.2016,71000,0,,,,PV 8820/2016,0,15.04.2025,17.10.2016,1,3,2016,61
289247,1,17.10.2016,21.09.2016,196400,0,,,,dpn 8915,1,15.04.2025,17.10.2016,1,1,2016,61
289248,1,17.10.2016,09.09.2016,11666,0,,,,8866/16,0,15.04.2025,17.10.2016,1,3,2016,61
277815,1,16.08.2016,24.06.2016,95000,0,,,,PV/6129/2016,0,15.04.2025,16.08.2016,1,1,2016,61
289631,2,17.10.2016,17.09.2016,31000,0,,,,n 8746/16,0,15.04.2025,17.10.2016,1,3,2016,61
277790,1,16.08.2016,01.07.2016,70000,0,,,,6355/16,0,15.04.2025,16.08.2016,1,3,2016,61
277797,1,16.08.2016,27.06.2016,130000,0,,,,PV 6279/2016,0,15.04.2025,16.08.2016,1,1,2016,61
277798,1,16.08.2016,30.06.2016,115000,0,,,,N 25004/2016,1,15.04.2025,16.08.2016,1,1,2016,61
277800,3,16.08.2016,24.06.2016,32000,0,,,,N 6278/2016,0,15.04.2025,16.08.2016,1,3,2016,61
277801,1,16.08.2016,21.06.2016,6935703.32,0,,,,pv 5982/2016,0,15.04.2025,16.08.2016,1,2,2016,61
277805,1,16.08.2016,30.06.2016,122500,0,,,,N 6285/2016,1,15.04.2025,16.08.2016,1,2,2016,61
277813,1,16.08.2016,24.06.2016,10000,0,,,,pv/6288/2016,1,15.04.2025,16.08.2016,1,1,2016,61
278529,1,16.08.2016,31.05.2016,162000,0,,,,5458/16,1,15.04.2025,16.08.2016,1,1,2016,61
278537,1,16.08.2016,10.06.2016,175000,0,,,,PV 5516/2016,0,15.04.2025,16.08.2016,1,1,2016,61
278549,1,16.08.2016,06.06.2016,7100,0,,,,5238/16,0,15.04.2025,16.08.2016,1,2,2016,61
277821,1,16.08.2016,22.06.2016,210000,0,,,,6046/16,1,15.04.2025,16.08.2016,1,2,2016,61
277823,1,16.08.2016,17.06.2016,90000,0,,,,6071/16,0,15.04.2025,16.08.2016,1,2,2016,61
277826,1,16.08.2016,30.06.2016,44000,0,,,,PV 6356/2016,0,15.04.2025,16.08.2016,1,3,2016,61
277835,1,16.08.2016,29.06.2016,115000,0,,,,PV 6366/2016,1,15.04.2025,16.08.2016,1,1,2016,61
277841,1,16.08.2016,01.07.2016,102000,0,,,,N 6362/16,1,15.04.2025,16.08.2016,1,2,2016,61
277849,1,16.08.2016,23.06.2016,7800,0,,,,6170,0,15.04.2025,16.08.2016,1,1,2016,61
289650,1,17.10.2016,05.09.2016,140000,0,,,,PV 8673/2016,1,15.04.2025,17.10.2016,1,1,2016,61
289652,1,17.10.2016,13.09.2016,2310,0,,,,8639,0,15.04.2025,17.10.2016,1,2,2016,61
289654,1,17.10.2016,20.09.2016,185000,0,,,,8679,0,15.04.2025,17.10.2016,1,2,2016,61
289655,1,17.10.2016,14.05.2016,210000,0,,,,8693/16,0,15.04.2025,17.10.2016,1,3,2016,61
289656,1,17.10.2016,20.09.2016,163000,0,,,,,0,15.04.2025,17.10.2016,1,1,2016,61
289657,1,17.10.2016,20.09.2016,90000,0,,,,8743/16,0,15.04.2025,17.10.2016,1,1,2016,61
289659,1,17.10.2016,13.09.2016,140000,0,,,,8721/16,0,15.04.2025,17.10.2016,1,1,2016,61
289665,1,17.10.2016,08.09.2016,16500,0,,,,8630/16,0,15.04.2025,17.10.2016,1,2,2016,61
243892,1,15.01.2016,30.11.2015,75000,0,,,,PV 8395,1,15.04.2025,15.01.2016,1,1,2016,61
243893,1,15.01.2016,10.11.2015,16100,0,,,,PV 7687/2015,0,15.04.2025,15.01.2016,1,3,2016,61
243894,1,15.01.2016,02.12.2015,285000,0,,,,n 8486/15,1,15.04.2025,15.01.2016,1,1,2016,61
243895,1,15.01.2016,24.11.2015,9000,0,,,,N 8208/2015,0,15.04.2025,15.01.2016,1,1,2016,61
243905,1,15.01.2016,01.12.2015,78000,0,,,,PV 8467/2015,0,15.04.2025,15.01.2016,1,3,2016,61
243906,1,15.01.2016,26.11.2015,90000,0,,,,N 8247/2015,0,15.04.2025,15.01.2016,1,1,2016,61
243916,1,15.01.2016,01.12.2015,198000,0,,,,DPN 8457,0,15.04.2025,15.01.2016,1,1,2016,61
278565,1,16.08.2016,13.05.2016,83500,0,,,,N 5359/2016,0,15.04.2025,16.08.2016,1,3,2016,61
278566,1,16.08.2016,31.05.2016,1000,0,,,,št. prejemnega vpisnika: 4236-5182/2016.,0,15.04.2025,16.08.2016,1,3,2016,61
289666,1,17.10.2016,19.09.2016,63000,0,,,,PV 8646/2016,0,15.04.2025,17.10.2016,1,1,2016,61
278606,1,16.08.2016,16.05.2016,235000,0,,,,PV 4520/2016,0,15.04.2025,16.08.2016,1,2,2016,61
278613,1,16.08.2016,09.05.2016,72000,0,,,,PV 4949/2016,0,15.04.2025,16.08.2016,1,1,2016,61
278616,1,16.08.2016,31.05.2016,75000,0,,,,PV 5042/2016,0,15.04.2025,16.08.2016,1,4,2016,61
278619,1,16.08.2016,26.05.2016,57000,0,,,,DPN 5096,1,15.04.2025,16.08.2016,1,1,2016,61
278624,1,16.08.2016,19.05.2016,115000,0,,,,"N 5088/2016 V odmero davka na promet nepremičnin je bila prvotno predložena predpogodba, sklenjena dne 19.05.2016. Kupci so bili v postopku pridobivanja bančnega kredita. Kupoprodajna pogodba predložena naknadno.",0,15.04.2025,16.08.2016,1,1,2016,61
278632,1,16.08.2016,31.05.2016,70000,0,,,,N 5221/2016,0,15.04.2025,16.08.2016,1,1,2016,61
243923,1,15.01.2016,02.12.2015,46000,0,,,,DPN 8463,1,15.04.2025,15.01.2016,1,2,2016,61
243929,1,15.01.2016,03.12.2015,6900,0,,,,DPN 8475,0,15.04.2025,15.01.2016,1,2,2016,61
242952,1,15.01.2016,01.12.2015,103500,0,,,,n 8510/15,0,15.04.2025,15.01.2016,1,2,2016,61
242961,1,15.01.2016,01.12.2015,34350,0,,,,PV 8712/2015,0,15.04.2025,15.01.2016,1,2,2016,61
291354,1,02.11.2016,18.10.2016,9000,1,4,,,,0,15.04.2025,02.11.2016,1,1,2016,61
243957,1,15.01.2016,24.11.2015,35000,0,,,,n 83335/15,0,15.04.2025,15.01.2016,1,3,2016,61
243958,1,15.01.2016,02.12.2015,330000,0,,,,n 8476,1,15.04.2025,15.01.2016,1,2,2016,61
243959,1,15.01.2016,02.12.2015,120000,0,,,,n 8470/15,0,15.04.2025,15.01.2016,1,4,2016,61
243961,1,15.01.2016,03.11.2015,116000,0,,,,DPN 8469,1,15.04.2025,15.01.2016,1,1,2016,61
291011,1,25.10.2016,21.10.2016,130813.68,1,3,,,,0,15.04.2025,25.10.2016,1,1,2016,61
244186,1,15.01.2016,02.12.2015,173500,0,,,,DPN 8454,0,15.04.2025,15.01.2016,1,1,2016,61
243966,1,15.01.2016,20.11.2015,117000,0,,,,4236-8383/2015,1,15.04.2025,15.01.2016,1,3,2016,61
243967,1,15.01.2016,27.11.2015,7400,0,,,,4236-8394/2015,0,15.04.2025,15.01.2016,1,2,2016,61
243968,1,15.01.2016,26.11.2015,120000,0,,,,4236-8411/2015,0,15.04.2025,15.01.2016,1,2,2016,61
243970,1,15.01.2016,19.11.2015,108000,0,,,,4236-8436/2015,0,15.04.2025,15.01.2016,1,3,2016,61
243972,1,15.01.2016,02.12.2015,8775,0,,,,4236-8404/2015,0,15.04.2025,15.01.2016,1,2,2016,61
243976,1,15.01.2016,30.11.2015,10000,0,,,,4236-8477/2015,0,15.04.2025,15.01.2016,1,1,2016,61
243977,1,15.01.2016,13.11.2015,65000,0,,,,4236-8494/2015,0,15.04.2025,15.01.2016,1,2,2016,61
243983,1,15.01.2016,05.11.2015,24000,0,,,,PV 7579/2015,0,15.04.2025,15.01.2016,1,2,2016,61
243989,1,15.01.2016,27.10.2015,2500,0,,,,PV 7649/2015,0,15.04.2025,15.01.2016,1,3,2016,61
244007,4,15.01.2016,27.11.2015,312,0,,,,PV 8288/2015,0,15.01.2016,15.01.2016,1,4,2016,61
244011,4,15.01.2016,27.11.2015,419.5,0,,,,PV 8488/2015,0,15.01.2016,15.01.2016,1,4,2016,61
244020,1,15.01.2016,02.12.2015,50283.2,0,,,,DPN 8402,0,15.04.2025,15.01.2016,1,1,2016,61
244025,2,15.01.2016,20.10.2015,83000,0,,,,PV 7452/2015,0,15.04.2025,15.01.2016,1,1,2016,61
244026,1,15.01.2016,01.12.2015,119500,0,,,,DPN 8408,0,15.04.2025,15.01.2016,1,1,2016,61
244037,1,15.01.2016,17.11.2015,108000,0,,,,n 8248,1,15.04.2025,15.01.2016,1,1,2016,61
244043,1,15.01.2016,25.11.2015,7167.14,0,,,,DPN 8421,0,15.04.2025,15.01.2016,1,1,2016,61
244047,2,15.01.2016,12.11.2015,5000,0,,,,n 8231/15stečaj,0,15.04.2025,15.01.2016,1,3,2016,61
263103,1,17.05.2016,13.04.2016,95000,0,,,,PV 3401/2016,0,15.04.2025,17.05.2016,1,1,2016,61
275812,1,11.08.2016,01.08.2016,170000,0,,,,,0,15.04.2025,11.08.2016,1,2,2016,61
244057,1,15.01.2016,30.11.2015,76500,0,,,,PV 8380/15,1,15.04.2025,15.01.2016,1,1,2016,61
244058,1,15.01.2016,02.12.2015,42000,0,,,,PV 8484/15,1,15.04.2025,15.01.2016,1,2,2016,61
244059,1,15.01.2016,25.11.2015,280000,0,,,,ŠT. PREJ. VP. 4236-8939/2015,0,15.04.2025,15.01.2016,1,4,2016,61
263126,1,17.05.2016,16.03.2016,14314.38,0,,,,pv/3208/2016,0,15.04.2025,17.05.2016,1,3,2016,61
263127,1,17.05.2016,13.04.2016,119000,0,,,,n 3480/16,0,15.04.2025,17.05.2016,1,2,2016,61
263158,1,17.05.2016,01.04.2016,15900,0,,,,PV2988/2016,0,15.04.2025,17.05.2016,1,2,2016,61
264018,1,17.05.2016,18.03.2016,34866,0,,,,DPN 2933,0,15.04.2025,17.05.2016,1,3,2016,61
264024,1,17.05.2016,30.03.2016,24700,0,,,,ŠT. PREJ. VP. 4236-2968/2016,0,15.04.2025,17.05.2016,1,1,2016,61
264029,1,17.05.2016,30.03.2016,66000,0,,,,PV2956/2016,1,15.04.2025,17.05.2016,1,1,2016,61
264044,1,17.05.2016,01.04.2016,114000,0,,,,DPN 2981,1,15.04.2025,17.05.2016,1,1,2016,61
264046,1,17.05.2016,29.03.2016,82000,0,,,,PV2916/2016,1,15.04.2025,17.05.2016,1,1,2016,61
264051,1,17.05.2016,01.04.2016,130000,0,,,,PV 2963/2016,1,15.04.2025,17.05.2016,1,1,2016,61
263161,1,17.05.2016,12.04.2016,72800,0,,,,n 3340/16,0,15.04.2025,17.05.2016,1,2,2016,61
263165,1,17.05.2016,12.04.2016,18000,0,,,,PV 3364/2016,0,15.04.2025,17.05.2016,1,2,2016,61
263172,1,17.05.2016,08.04.2016,40000,0,,,,PV 3374/2016,0,15.04.2025,17.05.2016,1,3,2016,61
263179,1,17.05.2016,08.04.2016,279000,0,,,,PV 3367/2016,1,15.04.2025,17.05.2016,1,2,2016,61
263184,1,17.05.2016,13.04.2016,127000,0,,,,N 3376/2016,1,15.04.2025,17.05.2016,1,1,2016,61
263187,1,17.05.2016,13.04.2016,120500,0,,,,n 3380/16,0,15.04.2025,17.05.2016,1,1,2016,61
263188,1,17.05.2016,11.04.2016,75000,0,,,,3408/16,0,15.04.2025,17.05.2016,1,1,2016,61
263190,1,17.05.2016,13.04.2016,120000,0,,,,3390/16,0,15.04.2025,17.05.2016,1,1,2016,61
263198,1,17.05.2016,13.04.2016,87000,0,,,,N 3385/2016,1,15.04.2025,17.05.2016,1,1,2016,61
263203,1,17.05.2016,12.04.2016,11000,0,,,,n3275/16,0,15.04.2025,17.05.2016,1,3,2016,61
263209,1,17.05.2016,05.04.2016,232000,0,,,,PV 2368/2016,1,15.04.2025,17.05.2016,1,1,2016,61
263216,1,17.05.2016,13.04.2016,147000,0,,,,N 3336/2016,1,15.04.2025,17.05.2016,1,1,2016,61
263226,1,17.05.2016,08.04.2016,11915.22,0,,,,pv/3338/16,0,15.04.2025,17.05.2016,1,3,2016,61
263232,1,17.05.2016,11.04.2016,142500,0,,,,3333/16,0,15.04.2025,17.05.2016,1,1,2016,61
263239,1,17.05.2016,08.04.2016,135000,0,,,,PV 3354/2016,0,15.04.2025,17.05.2016,1,1,2016,61
263244,1,17.05.2016,10.04.2016,44000,0,,,,n3253/16,0,15.04.2025,17.05.2016,1,1,2016,61
271965,1,14.07.2016,30.05.2016,6500,0,,,,5477/16,0,15.04.2025,14.07.2016,1,1,2016,61
271967,1,14.07.2016,01.06.2016,135000,0,,,,n 5556/16,0,15.04.2025,14.07.2016,1,4,2016,61
271969,1,14.07.2016,08.06.2016,160000,0,,,,PV 5515/2016,0,15.04.2025,14.07.2016,1,1,2016,61
271975,1,14.07.2016,10.06.2016,210000,0,,,,PV 5548/2016,1,15.04.2025,14.07.2016,1,1,2016,61
