ID_POSLA,SIFRA_KO,IME_KO,OBCINA,STEVILKA_STAVBE,STEVILKA_DELA_STAVBE,PARCELNA_STEVILKA_ZA_GEOLOKACIJO,INTERNA_OZNAKA_DELA_STAVBE,EVIDENTIRANOST_DELA_STAVBE,NASELJE,ULICA,HISNA_STEVILKA,DODATEK_HS,STEVILKA_STANOVANJA_ALI_POSLOVNEGA_PROSTORA,VRSTA_DELA_STAVBE,LETO_IZGRADNJE_DELA_STAVBE,STAVBA_JE_DOKONCANA,GRADBENA_FAZA,NOVOGRADNJA,PRODANA_POVRSINA,PRODANI_DELEZ_DELA_STAVBE,PRODANA_POVRSINA_DELA_STAVBE,PRODANA_UPORABNA_POVRSINA_DELA_STAVBE,NADSTROPJE_DELA_STAVBE,STEVILO_ZUNANJIH_PARKIRNIH_MEST,ATRIJ,POVRSINA_ATRIJA,OPOMBE_O_NEPREMICNINI,DEJANSKA_RABA_DELA_STAVBE,LEGA_DELA_STAVBE_V_STAVBI,STEVILO_SOB,POVRSINA_DELA_STAVBE,UPORABNA_POVRSINA,PROSTORI_DELA_STAVBE,POGODBENA_CENA_DELA_STAVBE,STOPNJA_DDV_DELA_STAVBE,E_CENTROID,N_CENTROID,LETO,RPE_OBCINE_SIFRA
741962,1737,TABOR,LJUBLJANA,1007,276,,,1,,,,,276,3,2004,1,,,12,1/1,,,,,0,,,15 - garaža,,,12.4,12.4, garaža,,,462333.1,102020.14,2023,61
738811,1730,MOSTE,LJUBLJANA,1044,38,,,1,LJUBLJANA,KAJUHOVA ULICA,34,A,21,2,1973,1,,,49,1/1,,,,,0,,,2 - stanovanje,nadstropje,,49.2,44.9, bivalni prostor | klet,,,464404.46,102127.09,2023,61
679327,2636,BEŽIGRAD,LJUBLJANA,292,61,,,1,LJUBLJANA,DUNAJSKA CESTA,105,,,5,1986,1,,,73,1/1,,,,,,,,9 - Poslovni del stavbe,drugo,,73.2,73.2, poslovni prostor,,,462148.17,103914.5,2023,61
791906,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,4639,14,,,1,LJUBLJANA,DOLENJSKA CESTA,156,B,14,2,2002,1,,,52.7,1/1,,,,,0,,,2 - stanovanje,nadstropje,,52.7,43.4," bivalni prostor | klet | odprta terasa, balkon, loža",,,463522.61,99206.17,2023,61
757233,1739,ZGORNJA ŠIŠKA,LJUBLJANA,6556,1,,,1,,,,,,4,1970,1,,,13,1/20,,,,,0,,,15 - garaža,pritličje,,13,13, garaža,,,460447.44,103769.19,2023,61
790264,1723,VIČ,LJUBLJANA,3091,3,,,1,LJUBLJANA,VIŠKA CESTA,60,,3,2,1825,1,,,26.2,1/1,,,,,0,,,2 - stanovanje,pritličje,,26.2,26.2, bivalni prostor | klet,,,458821.6,100285.98,2023,61
745595,1756,ČRNUČE,LJUBLJANA,2613,52,,,1,LJUBLJANA,BRNČIČEVA ULICA,13,,52,5,1992,1,,,88,1/1,,,,,0,,,9 - poslovni del stavbe,nadstropje,,88,88, poslovni prostor,,,464525.15,106699.67,2023,61
757503,1731,UDMAT,LJUBLJANA,805,1,,,1,,,,,,4,1961,1,,,18,1/1,,,,,0,,,15 - garaža,pritličje,,18,18, garaža,,,463803.13,102028.48,2023,61
690856,1737,TABOR,LJUBLJANA,854,2,,,1,LJUBLJANA,TRUBARJEVA CESTA,56,,2,2,1825,1,,,45,13/24,,,,,0,,,10 - trgovski del stavbe,pritličje,,45.1,45.1," lokal, prodajalna",,,462305.26,101490.85,2023,61
746894,1720,KRAKOVSKO PREDMESTJE,LJUBLJANA,156,38,,,1,LJUBLJANA,EMONSKA CESTA,12,,5,6,1814,1,,,26,1/1,,,,,0,,,2 - stanovanje,pritličje,,26.3,26.3, bivalni prostor,,,461489.03,100753.58,2023,61
685843,2706,ZELENA JAMA,LJUBLJANA,58,,1587,1,2,,,,,,6,1960,1,,0,,1/1,46,,,,,,,,,,,,-,,,463373.45,102574.52,2023,61
735271,1730,MOSTE,LJUBLJANA,487,2,,,1,LJUBLJANA,KAVČIČEVA ULICA,58,,2,1,1950,1,,,67,1/1,,,,,0,,,9 - poslovni del stavbe,,,67.3,67.3, poslovni prostor,,,463679.56,102633.29,2023,61
737296,1723,VIČ,LJUBLJANA,4513,2,,,1,LJUBLJANA,TRŽAŠKA CESTA,75,,2,2,1928,1,,,96,1/1,,,,,0,,,2 - stanovanje,nadstropje,,96,86.8, bivalni prostor | klet,,,459726.9,100438.17,2023,61
688196,1751,TACEN,LJUBLJANA,984,2,,,1,LJUBLJANA,THUMOVA ULICA,26,G,2,2,2021,1,,1,109.9,1/1,,,,,0,,,2 - stanovanje,pritličje,,183,109.9," bivalni prostor | garažni parkirni prostor | klet | odprta terasa, balkon, loža",,,458522.9,109036.9,2023,61
750748,1737,TABOR,LJUBLJANA,134,1,,,1,LJUBLJANA,ŠMARTINSKA CESTA,9,,,1,1880,1,,,186,1/1,,,,,0,,,1 - stanovanje v enostanovanjski stavbi,pritličje,,185.6,69.5, bivalni prostor | garaža | klet,,,462849.26,102021.45,2023,61
758583,1730,MOSTE,LJUBLJANA,1197,105,,,1,,,,,105,4,1968,1,,,12.4,1/1,,,,,0,,,15 - garaža,pritličje,,12.4,12.4, garaža,,,464514.57,102045.78,2023,61
754895,1737,TABOR,LJUBLJANA,988,5,,,1,LJUBLJANA,KOTNIKOVA ULICA,30,,,3,2001,1,,,15,1/1,,,,,0,,,16 - garažno parkirno mesto,klet,,14.8,14.8, garažni parkirni prostor,,,462435.61,102015.11,2023,61
748668,1723,VIČ,LJUBLJANA,9373,80,,,1,LJUBLJANA,TRŽAŠKA CESTA,87,,49,4,2004,1,,,12,1/1,,,,,0,,,16 - garažno parkirno mesto,pritličje,,11.7,11.7, garažni parkirni prostor,,,459571.33,100329.07,2023,61
783050,1737,TABOR,LJUBLJANA,988,105,,,1,LJUBLJANA,KOTNIKOVA ULICA,30,,,3,2001,1,,0,14.16,1/1,,,,,0,,,16 - garažno parkirno mesto,klet,,14.2,14.2, garažni parkirni prostor,,,462435.61,102015.11,2023,61
740187,1737,TABOR,LJUBLJANA,530,12,,,1,LJUBLJANA,VRHOVČEVA ULICA,3,,8,2,1900,1,,,20,1/1,,,,,0,,,2 - stanovanje,klet,,19.9,19.9, bivalni prostor,,,462660.88,101688.52,2023,61
681016,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,2295,1,,,1,LJUBLJANA,ULICA MARKA ŠLAJMERJA,32,,,1,1984,1,,,98,1/1,,,,,,,,1 - Stanovanje v enostanovanjski stavbi,pritličje,,97.5,78, bivalni prostor,,,462801.54,99150.21,2023,61
690739,1728,LJUBLJANA MESTO,LJUBLJANA,332,10,,,1,LJUBLJANA,LEVSTIKOV TRG,4,A,10,2,1896,1,,,103,1/1,,,,,0,,,2 - stanovanje,nadstropje,,102.5,80.8, bivalni prostor | klet,,,461781.96,100811.49,2023,61
679853,1739,ZGORNJA ŠIŠKA,LJUBLJANA,6765,227,,,1,LJUBLJANA,PODUTIŠKA CESTA,76,,,14,2019,1,,,9,1/1,,,,,,,,37 - Skupni komunikacijski prostor,mansarda,,9,9, skupni komunikacijski prostor,,,458905.85,103720.47,2023,61
757762,2636,BEŽIGRAD,LJUBLJANA,8369,60,,,1,LJUBLJANA,NEUBERGERJEVA ULICA,15,,60,2,2018,1,,,131.9,1/1,,,,,0,,,2 - stanovanje,nadstropje,,131.9,89.7," bivalni prostor | garažni parkirni prostor | klet | odprta terasa, balkon, loža",,,462551.72,102599.56,2023,61
737809,1723,VIČ,LJUBLJANA,2842,22,,,1,LJUBLJANA,ULICA IGA GRUDNA,9,,22,2,1969,1,,,23,1/1,,,,,0,,,2 - stanovanje,nadstropje,,23.1,20, bivalni prostor | klet,,,459412.43,100496.78,2023,61
796480,1740,SPODNJA ŠIŠKA,LJUBLJANA,3653,236,,,1,LJUBLJANA,FRANKOPANSKA ULICA,3,,53,2,2022,1,,1,147.8,100/100,,,,,0,,,2 - stanovanje,nadstropje,,147.8,109.7," bivalni prostor | odprta terasa, balkon, loža",,,461111.04,102575.39,2023,61
680181,2636,BEŽIGRAD,LJUBLJANA,3233,157,,,1,,,,,,4,1971,1,,,12,1/1,,,,,,,,15 - Garaža,nadstropje,,11.8,11.8, garaža,,,462937.48,102534.85,2023,61
746275,1728,LJUBLJANA MESTO,LJUBLJANA,19,36,,,1,LJUBLJANA,ŠTUDENTOVSKA ULICA,3,,20,14,1560,1,,,8,1/2,,,,,0,,,2 - stanovanje,nadstropje,,8.2,0, nedokončan prostor,,,462066.42,101319.7,2023,61
681198,2680,NOVE JARŠE,LJUBLJANA,245,9,,,1,LJUBLJANA,KVEDROVA CESTA,11,,9,2,1972,1,,,44,1/1,,,,,,,,2 - Stanovanje,nadstropje,,44.2,39.5," bivalni prostor | klet | odprta terasa, balkon, loža",,,464680.39,103566.35,2023,61
791217,1756,ČRNUČE,LJUBLJANA,413,205,,,1,LJUBLJANA,POLANŠKOVA ULICA,5,,205,2,1988,1,,,79,1/1,,,,,0,,,2 - stanovanje,nadstropje,,79,69.8," bivalni prostor | klet | odprta terasa, balkon, loža",,,463365.1,107584.33,2023,61
753627,1738,DRAVLJE,LJUBLJANA,3514,2,,,1,LJUBLJANA,PLEŠIČEVA ULICA,9,D,2,2,2023,1,,1,179.8,1/1,,,,,0,,,2 - stanovanje,pritličje,,179.8,118.3," bivalni prostor | garaža | odprta terasa, balkon, loža | zaprta terasa, balkon, loža",,,458881.21,104618.93,2023,61
735860,1729,ŠMARTNO OB SAVI,LJUBLJANA,82,1,,,1,LJUBLJANA,ZABRETOVA ULICA,15,I,,1,1974,1,,,218,1/10,,,,,0,,,1 - stanovanje v enostanovanjski stavbi,pritličje,,218,86.1, bivalni prostor | klet,,,465832.21,104383.42,2023,61
751203,1739,ZGORNJA ŠIŠKA,LJUBLJANA,6198,1,,,1,,,,,,3,1962,1,,,14,1/1,,,,,0,,,15 - garaža,pritličje,,14.3,14.3, garaža,,,460637.74,103401.36,2023,61
736916,1739,ZGORNJA ŠIŠKA,LJUBLJANA,6767,911,,,1,,,,,,14,2009,1,,,5,1/1,,,,,0,,,33 - klet,klet,,4.9,4.9, klet,,,460210.52,104304.37,2023,61
746853,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,4392,73,,,1,LJUBLJANA,VOGELNA ULICA,6,,21,2,1983,1,,,78,1/1,,,,,0,,,2 - stanovanje,nadstropje,,77.6,77.6, bivalni prostor,,,461641.58,100432.86,2023,61
745308,1754,ŠENTVID NAD LJUBLJANO,LJUBLJANA,1774,43,,,1,LJUBLJANA,PRUŠNIKOVA ULICA,29,,43,2,1972,1,,,57,1/1,,,,,0,,,2 - stanovanje,nadstropje,,57.4,50.4," bivalni prostor | klet | odprta terasa, balkon, loža",,,459049.28,106063.54,2023,61
757408,1739,ZGORNJA ŠIŠKA,LJUBLJANA,3363,718,,,1,,,,,,4,2006,1,,,12.3,1/1,,,,,0,,,16 - garažno parkirno mesto,nadstropje,,12.3,12.3, garažni parkirni prostor,,,460510.18,103136.43,2023,61
743911,1726,ŠENTPETER,LJUBLJANA,49,51,,,1,,,,,,14,1930,1,,,3,1/1,,,,,0,,,"34 - shramba, sušilnica, pralnica",klet,,2.7,2.7," shramba, sušilnica, pralnica",,,462925.88,102103.76,2023,61
744117,2680,NOVE JARŠE,LJUBLJANA,174,12,,,1,LJUBLJANA,BEBLERJEV TRG,11,,12,2,1978,1,,,61,1/8,,,,,0,,,2 - stanovanje,nadstropje,,61.4,54," bivalni prostor | klet | odprta terasa, balkon, loža",,,465007.33,103591.32,2023,61
754688,1739,ZGORNJA ŠIŠKA,LJUBLJANA,1156,29,,,1,,,,,,14,1964,1,,,2,1/1,,,,,0,,,33 - klet,klet,,2.4,2.4, klet,,,460019.79,103718.72,2023,61
759424,1723,VIČ,LJUBLJANA,5201,51,,,1,,,,,51,4,1973,1,,,11.6,1/3,,,,,0,,,15 - garaža,pritličje,,11.6,11.6, garaža,,,459354.7,99976.12,2023,61
736951,1752,STANEŽIČE,LJUBLJANA,924,1,,,1,DVOR,DVOR,6,A,,1,1980,1,,,99,1/1,,,,,0,,,1 - stanovanje v enostanovanjski stavbi,nadstropje,,98.6,87," bivalni prostor | garaža | klet | odprta terasa, balkon, loža | shramba, sušilnica, pralnica",,,456889.26,107325.97,2023,61
688788,1736,BRINJE I,LJUBLJANA,1020,27,,,1,LJUBLJANA,ŠARHOVA ULICA,34,,27,2,1967,1,,,56,1/1,,,,,0,,,2 - stanovanje,nadstropje,,55.7,50.2," bivalni prostor | klet | odprta terasa, balkon, loža",,,462219.13,104358.38,2023,61
745593,1757,NADGORICA,LJUBLJANA,27,1,,,1,LJUBLJANA,ZASAVSKA CESTA,28,,,1,1990,1,,,214,1/1,,,,,0,,,1 - stanovanje v enostanovanjski stavbi,,,213.6,170.9, bivalni prostor,,,464989.51,107128.97,2023,61
737296,1723,VIČ,LJUBLJANA,4513,1,,,1,LJUBLJANA,TRŽAŠKA CESTA,75,,1,2,1928,1,,,132,1/1,,,,,0,,,2 - stanovanje,nadstropje,,131.6,106.6, bivalni prostor,,,459726.9,100438.17,2023,61
748718,1753,VIŽMARJE,LJUBLJANA,3258,3,,,1,,,,,3,4,2004,1,,,13,1/1,,,,,0,,,15 - garaža,pritličje,,13.3,13.3, garaža,,,458336.83,108507.54,2023,61
740974,1982,ŠUJICA,LJUBLJANA,864,1,,,1,LJUBLJANA,"VRHOVCI, CESTA XIII",7,,,1,1963,1,,,327,1/5,,,,,0,,,1 - stanovanje v enostanovanjski stavbi,pritličje,,327.3,166.3," bivalni prostor | garaža | klet | odprta terasa, balkon, loža",,,457873.04,100452.87,2023,61
744349,1723,VIČ,LJUBLJANA,10227,37,,,1,LJUBLJANA,POT RDEČEGA KRIŽA,24,,37,8,2021,1,,1,32.1,1/1,,,,,0,,,12 - del stavbe za opravljanje storitev,pritličje,,32.1,32.1," lokal, prodajalna",,,458450,100553.71,2023,61
759347,1740,SPODNJA ŠIŠKA,LJUBLJANA,1711,14,,,1,LJUBLJANA,RUSKA ULICA,2,,14,2,1963,1,,,34.5,1/1,,,,,0,,,2 - stanovanje,nadstropje,,34.5,29.1, bivalni prostor | klet,,,461295.71,102402.43,2023,61
754513,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,8952,14,,,1,LJUBLJANA,BARJANSKA CESTA,80,,14,2,2022,1,,1,93.2,1/1,,,,,0,,,2 - stanovanje,nadstropje,,93.2,61.9," bivalni prostor | garažni parkirni prostor | klet | odprta terasa, balkon, loža",,,461287.97,99505.75,2023,61
759226,1772,SLAPE,LJUBLJANA,1562,1,,,1,LJUBLJANA,"POLJE, CESTA XXII",27,A,,1,1966,1,,,146.6,1/1,,,,,0,,,1 - stanovanje v enostanovanjski stavbi,pritličje,,146.6,95.6," bivalni prostor | garaža | klet | odprta terasa, balkon, loža | shramba, sušilnica, pralnica",,,467476.87,101739.33,2023,61
733515,1756,ČRNUČE,LJUBLJANA,1979,50,,,1,,,,,,4,1983,1,,,15,1/1,,,,,0,,,15 - garaža,nadstropje,,15,15, garaža,,,463661.44,107519.74,2023,61
735443,1740,SPODNJA ŠIŠKA,LJUBLJANA,1941,133,,,1,,,,,133,3,2005,1,,,13,1/1,,,,,0,,,15 - garaža,pritličje,,12.5,12.5, garaža,,,461121.35,102767.52,2023,61
755502,2636,BEŽIGRAD,LJUBLJANA,2693,48,,,1,LJUBLJANA,LINHARTOVA CESTA,60,,48,2,1963,1,,,83,1/1,,,,,0,,,2 - stanovanje,nadstropje,,83.4,73.6," bivalni prostor | klet | zaprta terasa, balkon, loža",,,462852.22,102913.18,2023,61
681107,1772,SLAPE,LJUBLJANA,1744,31,,,1,LJUBLJANA,PREGLOV TRG,6,,31,2,1985,1,,,59,1/1,,,,,,,,2 - Stanovanje,nadstropje,,58.8,50," bivalni prostor | klet | odprta terasa, balkon, loža",,,465967.69,101584.83,2023,61
733701,1772,SLAPE,LJUBLJANA,550,1,,,1,,,,,,14,1954,1,,,30,26/48,,,,,0,,,33 - klet,,,29.7,29.7, klet,,,467605.45,102181.23,2023,61
746111,1738,DRAVLJE,LJUBLJANA,248,8,,,1,LJUBLJANA,ČEBELARSKA ULICA,1,,8,2,1968,1,,,25,1/1,,,,,0,,,2 - stanovanje,nadstropje,,25.1,23.3, bivalni prostor,,,458941.4,104543.69,2023,61
755454,1771,ZADOBROVA,LJUBLJANA,982,2,,,1,LJUBLJANA,ULICA ZA TRAVNIKI,20,,2,2,1965,1,,,74,1/1,,,,,0,,,2 - stanovanje,pritličje,,74,74, bivalni prostor,,,468393.72,103975.73,2023,61
740593,1737,TABOR,LJUBLJANA,1005,136,,,1,,,,,136,3,1992,1,,,13,1/1,,,,,0,,,16 - garažno parkirno mesto,pritličje,,12.5,12.5, garažni parkirni prostor,,,462423.39,101890.48,2023,61
688994,1739,ZGORNJA ŠIŠKA,LJUBLJANA,858,56,,,1,,,,,356,4,1973,1,,,13,1/1,,,,,0,,,15 - garaža,nadstropje,,13.3,13.3, garaža,,,459566.95,103844.21,2023,61
742243,2636,BEŽIGRAD,LJUBLJANA,3823,34,,,1,LJUBLJANA,KRŽIČEVA ULICA,6,,17,14,1931,1,,,8,1/1,,,,,0,,,33 - klet,klet,,8,8, klet,,,462080.22,102913.34,2023,61
753895,1727,POLJANSKO PREDMESTJE,LJUBLJANA,469,6,,,1,LJUBLJANA,POLJANSKA CESTA,41,,6,14,1830,1,,,44,41/576,,,,,0,,,21 - skladišče,pritličje,,44.1,44.1, proizvodni in skladiščni prostor,,,462715.2,101158.32,2023,61
794505,1740,SPODNJA ŠIŠKA,LJUBLJANA,3653,232,,,1,LJUBLJANA,FRANKOPANSKA ULICA,3,,49,2,2022,1,,1,147.8,100/100,,,,,0,,,2 - stanovanje,nadstropje,,147.8,109.7," bivalni prostor | odprta terasa, balkon, loža",,,461111.04,102575.39,2023,61
791897,1725,AJDOVŠČINA,LJUBLJANA,447,14,,,1,,,,,,14,1975,1,,,58.5,655/1000000,,,,,0,,,33 - klet,klet,,58.5,58.5, klet,,,461681.93,101491.16,2023,61
683508,1723,VIČ,LJUBLJANA,4812,71,,,1,LJUBLJANA,MERČNIKOVA ULICA,1,,4,2,1965,1,,,39,1/1,,,,,,,,2 - Stanovanje,pritličje,,39.3,32.2," bivalni prostor | klet | zaprta terasa, balkon, loža",,,459479.01,100278.5,2023,61
756327,1754,ŠENTVID NAD LJUBLJANO,LJUBLJANA,1751,120,,,1,LJUBLJANA,PRUŠNIKOVA ULICA,19,,120,2,1969,1,,,23.2,1/1,,,,,0,,,2 - stanovanje,nadstropje,,23.2,22, bivalni prostor | klet,,,459059.49,105950.93,2023,61
689823,1749,GAMELJNE,LJUBLJANA,757,2,,,1,SPODNJE GAMELJNE,SPODNJE GAMELJNE,2,H,2,15,1995,1,,,20,1/1,,,,,0,,,12 - del stavbe za opravljanje storitev,pritličje,,19.8,18.1," lokal, prodajalna",,,461495.69,109108.2,2023,61
758772,1757,NADGORICA,LJUBLJANA,262,8,,,1,LJUBLJANA,BRNČIČEVA ULICA,31,,8,6,1985,1,,,94.2,1/1,,,,,0,,,9 - poslovni del stavbe,nadstropje,,94.2,94.2, poslovni prostor,,,465117.44,106526.38,2023,61
689409,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,5326,11,,,1,,,,,,14,2019,1,,,11,1/1,,,,,0,,,33 - klet,nadstropje,,11.4,11.4, klet,,,463587.42,98971.6,2023,61
754879,1739,ZGORNJA ŠIŠKA,LJUBLJANA,6767,412,,,1,LJUBLJANA,RAKUŠEVA ULICA,16,,442,2,2009,1,,,69,1/1,,,,,0,,,2 - stanovanje,nadstropje,,68.8,31.4," bivalni prostor | odprta terasa, balkon, loža",,,460210.52,104304.37,2023,61
792493,1739,ZGORNJA ŠIŠKA,LJUBLJANA,555,12,,,1,LJUBLJANA,RAŠIŠKA ULICA,1,,11,2,1969,1,,,66.2,1/1,,,,,0,,,2 - stanovanje,nadstropje,,66.2,59.5," bivalni prostor | klet | odprta terasa, balkon, loža",,,459840.45,104059.1,2023,61
737023,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,4923,11,,,1,LJUBLJANA,JURČKOVA CESTA,161,,11,2,2008,1,,,38,1/1,,,,,0,,,2 - stanovanje,pritličje,,37.7,30.5," bivalni prostor | klet | odprta terasa, balkon, loža",,,463629.11,98532.76,2023,61
790366,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,8356,1,,,1,,,,,,4,1974,1,,,15,1/1,,,,,0,,,15 - garaža,pritličje,,15,15, garaža,,,461136.74,99785.72,2023,61
748718,1753,VIŽMARJE,LJUBLJANA,3255,119,,,1,LJUBLJANA,TACENSKA CESTA,133,A,119,2,2004,1,,,115,1/1,,,,,0,,,2 - stanovanje,nadstropje,,115.2,87.9," bivalni prostor | klet | odprta terasa, balkon, loža",,,458364.37,108516.74,2023,61
748543,2636,BEŽIGRAD,LJUBLJANA,3233,145,,,1,,,,,,4,1971,1,,,12,1/1,,,,,0,,,15 - garaža,nadstropje,,11.8,11.8, garaža,,,462937.48,102534.85,2023,61
735080,1754,ŠENTVID NAD LJUBLJANO,LJUBLJANA,1596,1,,,1,LJUBLJANA,CELOVŠKA CESTA,317,,1,6,1952,1,,,373,1/1,,,,,0,,,9 - poslovni del stavbe,pritličje,,373.2,256.6, poslovni prostor,,,459252.57,105453.91,2023,61
792180,2677,PRULE,LJUBLJANA,60,8,,,1,LJUBLJANA,TESARSKA ULICA,8,,17,2,1963,1,,,11.6,1/1,,,,,0,,,2 - stanovanje,nadstropje,,11.6,11.6, bivalni prostor,,,462087.15,100561.79,2023,61
690379,1723,VIČ,LJUBLJANA,5201,57,,,1,,,,,57,4,1973,1,,,11,1/1,,,,,0,,,15 - garaža,nadstropje,,10.8,10.8, garaža,,,459354.7,99976.12,2023,61
751875,2677,PRULE,LJUBLJANA,81,21,,,1,LJUBLJANA,KARLOVŠKA CESTA,20,,18,2,1896,1,,,49,1/1,,,,,0,,,2 - stanovanje,klet,,49.4,49.4, bivalni prostor,,,462244.25,100512.71,2023,61
736827,1740,SPODNJA ŠIŠKA,LJUBLJANA,284,2,,,1,LJUBLJANA,HOTIMIROVA ULICA,11,,2,2,1990,1,,,60,1/5,,,,,0,,,2 - stanovanje,klet,,59.5,59.5, bivalni prostor,,,460922.26,103491.62,2023,61
733894,1735,STOŽICE,LJUBLJANA,3639,6,,,1,LJUBLJANA,ULICA KOROŠKEGA BATALJONA,22,,6,2,2009,1,,,53,1/1,,,,,0,,,2 - stanovanje,nadstropje,,52.9,42.6," bivalni prostor | odprta terasa, balkon, loža",,,463058.9,106448.33,2023,61
757898,2636,BEŽIGRAD,LJUBLJANA,2962,16,,,1,LJUBLJANA,ŠTIHOVA ULICA,24,,116,2,1989,1,,,64.7,1/1,,,,,0,,,2 - stanovanje,nadstropje,,64.7,58," bivalni prostor | klet | zaprta terasa, balkon, loža",,,462467.02,102718.4,2023,61
753215,1723,VIČ,LJUBLJANA,10262,12,,,1,LJUBLJANA,CESTA DVEH CESARJEV,200,,12,2,2022,1,,1,88.7,1/1,,,,,0,,,2 - stanovanje,nadstropje,,88.7,80," bivalni prostor | odprta terasa, balkon, loža | shramba, sušilnica, pralnica",,,458612.41,99390.78,2023,61
792481,1739,ZGORNJA ŠIŠKA,LJUBLJANA,528,114,,,1,LJUBLJANA,TRG KOMANDANTA STANETA,6,,114,2,1967,1,,,38.7,1/1,,,,,0,,,2 - stanovanje,nadstropje,,38.7,33.8," bivalni prostor | klet | odprta terasa, balkon, loža",,,459880.04,104102.77,2023,61
744836,1737,TABOR,LJUBLJANA,1976,941,,,1,,,,,,15,2012,1,,1,20.9,45/100,,,,,0,,,"34 - shramba, sušilnica, pralnica",klet,,20.9,20.9," shramba, sušilnica, pralnica",,,462803.95,102308.84,2023,61
