ID_POSLA,SIFRA_KO,IME_KO,OBCINA,STEVILKA_STAVBE,STEVILKA_DELA_STAVBE,PARCELNA_STEVILKA_ZA_GEOLOKACIJO,INTERNA_OZNAKA_DELA_STAVBE,EVIDENTIRANOST_DELA_STAVBE,NASELJE,ULICA,HISNA_STEVILKA,DODATEK_HS,STEVILKA_STANOVANJA_ALI_POSLOVNEGA_PROSTORA,VRSTA_DELA_STAVBE,LETO_IZGRADNJE_DELA_STAVBE,STAVBA_JE_DOKONCANA,GRADBENA_FAZA,NOVOGRADNJA,PRODANA_POVRSINA,PRODANI_DELEZ_DELA_STAVBE,PRODANA_POVRSINA_DELA_STAVBE,PRODANA_UPORABNA_POVRSINA_DELA_STAVBE,NADSTROPJE_DELA_STAVBE,STEVILO_ZUNANJIH_PARKIRNIH_MEST,ATRIJ,POVRSINA_ATRIJA,OPOMBE_O_NEPREMICNINI,DEJANSKA_RABA_DELA_STAVBE,LEGA_DELA_STAVBE_V_STAVBI,STEVILO_SOB,POVRSINA_DELA_STAVBE,UPORABNA_POVRSINA,PROSTORI_DELA_STAVBE,POGODBENA_CENA_DELA_STAVBE,STOPNJA_DDV_DELA_STAVBE,E_CENTROID,N_CENTROID,LETO,RPE_OBCINE_SIFRA
456350,2677,PRULE,LJUBLJANA,419,155,,,1,,,,,,3,2018,1,,1,16.1,1/1,,,,,,,,1242003 - Pokrito parkirišče,,,16.1,16.1, garažni parkirni prostor,18300,4,462021.02,100623.45,2020,61
507943,1753,VIŽMARJE,LJUBLJANA,3247,15,,,1,LJUBLJANA,TACENSKA CESTA,125,C,15,2,2006,1,,,57,1/1,,,,,,,,2 - Stanovanje,nadstropje,,57.1,51," bivalni prostor | odprta terasa, balkon, loža",,,458283.38,108397.37,2020,61
509307,1737,TABOR,LJUBLJANA,1976,942,,,1,,,,,,4,2012,1,,1,17.7,988/1000000,,,,,,,,16 - Garažno parkirno mesto,klet,,17.7,17.7, garažni parkirni prostor,,,462803.95,102308.84,2020,61
486255,1754,ŠENTVID NAD LJUBLJANO,LJUBLJANA,525,12,,,1,LJUBLJANA,SELANOV TRG,7,,6,14,1990,1,,,4,1/1,,,,,,,,1274003 - Klet,klet,,3.6,3.6, klet,,,458987.8,106156.79,2020,61
511001,1730,MOSTE,LJUBLJANA,1008,1,,,1,LJUBLJANA,ULICA VIDE PREGARČEVE,32,,,1,1932,1,,,160,1/2,,,,,,,,1 - Stanovanje v enostanovanjski stavbi,pritličje,,160.2,99.8, bivalni prostor | klet,,,464317.06,102147.73,2020,61
511720,1738,DRAVLJE,LJUBLJANA,308,104,,,1,LJUBLJANA,PLEŠIČEVA ULICA,23,,104,2,1974,1,,,44,1/1,,,,,,,,2 - Stanovanje,nadstropje,,44.2,40.2," bivalni prostor | klet | zaprta terasa, balkon, loža",,,458605.67,104439.92,2020,61
487993,1730,MOSTE,LJUBLJANA,1617,43,,,1,,,,,43,4,1995,1,,,13,1/1,,,,,,,,1242002 - garaža v garažni hiši,pritličje,,13.3,13.3, garaža,,,465249.28,101744.45,2020,61
500700,1756,ČRNUČE,LJUBLJANA,4757,29,,,1,,,,,,3,2019,1,,1,13.5,1/1,,,,,,,,16 - Garažno parkirno mesto,klet,,13.5,13.5, garažni parkirni prostor,,,463501.59,106837.61,2020,61
502741,1728,LJUBLJANA MESTO,LJUBLJANA,401,1,,,1,LJUBLJANA,HRENOVA ULICA,8,A,1,2,1960,1,,,43,1/1,,,,,,,,1 - Stanovanje v enostanovanjski stavbi,pritličje,,42.5,42.5, bivalni prostor,,,461918.21,100721.96,2020,61
480061,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,8728,,102/60,,2,LJUBLJANA,STARETOVA ULICA,13,D,,1,2017,1,,1,,1/1,259.8,,,,,,,,,,,,-,,,461547.63,100048.48,2020,61
510872,1772,SLAPE,LJUBLJANA,2652,49,,,1,,,,,49,4,1991,1,,,13,1/1,,,,,,,,15 - Garaža,klet,,13.1,13.1, garaža,,,466127.7,101801.93,2020,61
517618,2678,GOLOVEC,LJUBLJANA,186,8,,,1,,,,,,4,2018,1,,1,16,1/1,,,,,,,,16 - Garažno parkirno mesto,pritličje,,16,16, garažni parkirni prostor,,,463034.2,100624.7,2020,61
483361,1740,SPODNJA ŠIŠKA,LJUBLJANA,3614,3,,,1,,,,,,3,2018,1,,1,14.6,1/1,,,,,,,,1242003 - Pokrito parkirišče,,,14.6,14.6, garažni parkirni prostor,,,461185.01,102613.07,2020,61
442575,1756,ČRNUČE,LJUBLJANA,2366,4,,,1,,,,,,15,1968,1,,,11,1/1,,,,,,,,"1274020 - Stopnišče, hodnik",pritličje,,10.7,10.7, skupni komunikacijski prostor,,,463762.29,107890.35,2020,61
495375,1735,STOŽICE,LJUBLJANA,567,31,,,1,LJUBLJANA,BRATOVŠEVA PLOŠČAD,21,,13,2,1975,1,,,37,1/1,,,,,,,,2 - Stanovanje,nadstropje,,37.4,29.8," bivalni prostor | klet | odprta terasa, balkon, loža",,,462117.34,105579.54,2020,61
480482,1740,SPODNJA ŠIŠKA,LJUBLJANA,3614,269,,,1,,,,,,3,2018,1,,1,13.5,1/1,,,,,,,,1242003 - Pokrito parkirišče,,,13.5,13.5, garažni parkirni prostor,,,461185.01,102613.07,2020,61
481765,1740,SPODNJA ŠIŠKA,LJUBLJANA,3614,19,,,1,,,,,,3,2018,1,,1,14.4,1/1,,,,,,,,1242003 - Pokrito parkirišče,,,14.4,14.4, garažni parkirni prostor,,,461185.01,102613.07,2020,61
494587,2706,ZELENA JAMA,LJUBLJANA,1049,466,,,2,,,,,,3,2021,1,,1,,1/1,12.5,,,,,,,,,,,,-,,,463595,102838,2020,61
509245,2706,ZELENA JAMA,LJUBLJANA,1049,388,,,2,,,,,,3,2021,1,,1,,1/1,20.3,,,,,,,,,,,,-,,,463595,102838,2020,61
477255,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,652,323,,,1,LJUBLJANA,KOSESKEGA ULICA,13,,23,2,1976,1,,,56,1/1,,,,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,2,56.3,49.7," bivalni prostor | klet | odprta terasa, balkon, loža",,,460861.51,100068.57,2020,61
493334,1740,SPODNJA ŠIŠKA,LJUBLJANA,947,2,,,1,,,,,2,4,1965,1,,,11,1/1,,,,,,,,15 - Garaža,pritličje,,11,11, garaža,,,460987.73,103076.82,2020,61
499297,1739,ZGORNJA ŠIŠKA,LJUBLJANA,6009,22,,,1,LJUBLJANA,CELOVŠKA CESTA,125,,22,2,1964,1,,,57,1/2,,,,,,,,2 - Stanovanje,nadstropje,,56.8,48.9," bivalni prostor | klet | zaprta terasa, balkon, loža",,,460410.94,103423.31,2020,61
501316,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,6082,3,,,1,LJUBLJANA,STRMECKIJEVA ULICA,24,,3,2,1981,1,,,91,1/1,,,,,,,,2 - Stanovanje,nadstropje,,91,70," bivalni prostor | garažni parkirni prostor | odprta terasa, balkon, loža",,,461799.56,98897.52,2020,61
482227,1754,ŠENTVID NAD LJUBLJANO,LJUBLJANA,486,6,,,1,LJUBLJANA,PRUŠNIKOVA ULICA,53,,6,8,1900,1,,,45,1/1,,,,,,,,1230105 - prodajalna polizdelkov,pritličje,,44.7,44.7," lokal, prodajalna",,,458930.47,106239.25,2020,61
518273,1737,TABOR,LJUBLJANA,1007,265,,,1,,,,,265,3,2004,1,,,12,1/1,,,,,,,,15 - Garaža,klet,,12,12, garaža,,,462332.78,102022.44,2020,61
515286,1739,ZGORNJA ŠIŠKA,LJUBLJANA,3205,3,,,1,,,,,,14,1961,1,,,1,1/1,,,,,,,,33 - Klet,klet,,1.3,1.3, klet,,,459994.92,103806.42,2020,61
476522,1740,SPODNJA ŠIŠKA,LJUBLJANA,1681,2,,,1,LJUBLJANA,JESENKOVA ULICA,10,,2,2,1934,1,,,35,1/1,,,,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,klet,1,34.6,33.2, bivalni prostor | klet,,,461223.64,102471.9,2020,61
511930,1739,ZGORNJA ŠIŠKA,LJUBLJANA,6096,106,,,1,LJUBLJANA,RAŠIŠKA ULICA,18,,22,2,1970,1,,,39,1/1,,,,,,,,2 - Stanovanje,nadstropje,,38.9,35.5, bivalni prostor | klet,,,459681.75,103682.81,2020,61
508462,2706,ZELENA JAMA,LJUBLJANA,1049,272,,,2,,,,,,3,2021,1,,1,,1/1,12.7,,,,,,,,,,,,-,,,463595,102838,2020,61
489191,1738,DRAVLJE,LJUBLJANA,3484,38,,,1,,,,,,3,2019,1,,1,14,1/1,,,,,,,,1242003 - Pokrito parkirišče,klet,,14,14, garažni parkirni prostor,,,458998.29,104649.91,2020,61
506269,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,729,1,,,1,,,,,,15,1995,1,,,75,1/1,,,,,,,,1 - Stanovanje v enostanovanjski stavbi,pritličje,,74.9,69.5, bivalni prostor | klet,,,461012.72,100005.7,2020,61
503325,1739,ZGORNJA ŠIŠKA,LJUBLJANA,6669,1,,,1,LJUBLJANA,ULICA LOJZETA SPACALA,12,,,1,2001,1,,,197,1/1,,,,,,,,1 - Stanovanje v enostanovanjski stavbi,pritličje,,197.3,105.4," bivalni prostor | garaža | klet | odprta terasa, balkon, loža | shramba, sušilnica, pralnica",,,459160.3,103204.72,2020,61
501319,1738,DRAVLJE,LJUBLJANA,3102,6,,,1,LJUBLJANA,ULICA BRATOV BABNIK,12,,18,14,1981,1,,,4,1/1,,,,,,,,33 - Klet,klet,,4.2,0, klet,,,458636.74,104221.48,2020,61
479776,1738,DRAVLJE,LJUBLJANA,3386,11,,,1,LJUBLJANA,KAMNOGORIŠKA CESTA,44,,,14,2014,1,,1,3.1,1/1,,,,,,,,1274003 - Klet,klet,,3.1,3.1, klet,,,458828.49,104492.66,2020,61
512864,1739,ZGORNJA ŠIŠKA,LJUBLJANA,6986,95,,,1,LJUBLJANA,LITOSTROJSKA CESTA,59,,95,2,2020,1,,1,90.6,1/1,,,,,,,,2 - Stanovanje,nadstropje,,90.6,90.6, bivalni prostor,,,460746.56,104871.26,2020,61
514640,1723,VIČ,LJUBLJANA,9679,1,,,1,,,,,,2,1972,1,,,115,1/1,,,,,,,,1 - Stanovanje v enostanovanjski stavbi,pritličje,,114.5,42.4," bivalni prostor | garaža | klet | odprta terasa, balkon, loža",,,460096.78,101375.18,2020,61
512409,1728,LJUBLJANA MESTO,LJUBLJANA,435,8,,,1,LJUBLJANA,ROŽNA ULICA,37,,,14,1600,1,,,2,1/1,,,,,,,,33 - Klet,pritličje,,1.9,1.9, klet,,,461827.53,100691.74,2020,61
482007,1750,ŠMARTNO POD ŠMARNO GORO,LJUBLJANA,328,4,,,1,LJUBLJANA,CESTA V GAMELJNE,8,,4,2,1936,1,,,94,1/1,,,,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,2,94.1,94.1, bivalni prostor,,,459657.24,109529.58,2020,61
483663,1695,KARLOVŠKO PREDMESTJE,,4760,1,,,1,,,,,,8,2002,1,,,76,1/1,,,,,,,,1230104 - Prodajalna,pritličje,,76.4,76.4," lokal, prodajalna",,,463529.95,98528.38,2020,61
491918,1738,DRAVLJE,LJUBLJANA,158,16,,,1,LJUBLJANA,PLEŠIČEVA ULICA,4,,16,2,1972,1,,,55,1/1,,,,,,,,2 - Stanovanje,nadstropje,,54.5,50," bivalni prostor | klet | zaprta terasa, balkon, loža",,,458795.22,104686.81,2020,61
500154,1723,VIČ,LJUBLJANA,1005,1,,,1,LJUBLJANA,"ROŽNA DOLINA, CESTA X",28,,,2,1924,1,,,107,1/1,,,,,,,,1 - Stanovanje v enostanovanjski stavbi,pritličje,,107.1,91.6," bivalni prostor | klet | odprta terasa, balkon, loža",,,459762.91,101295.33,2020,61
489191,1738,DRAVLJE,LJUBLJANA,3478,9,,,1,LJUBLJANA,REGENTOVA CESTA,33,,9,2,2019,1,,1,141.6,1/1,,,,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,2,224.9,141.6," bivalni prostor | klet | odprta terasa, balkon, loža | shramba, sušilnica, pralnica",,,458996.93,104691.46,2020,61
519929,1734,JEŽICA,LJUBLJANA,1323,64,,,1,LJUBLJANA,GLINŠKOVA PLOŠČAD,7,,36,2,1979,1,,,50,1/1,,,,,,,,2 - Stanovanje,nadstropje,,49.7,40.3, bivalni prostor,,,461976.86,105818.27,2020,61
513827,1735,STOŽICE,LJUBLJANA,163,1,,,1,LJUBLJANA,STARA JEŽICA,12,,,1,1968,1,,,231,1/1,,,,,,,,1 - Stanovanje v enostanovanjski stavbi,pritličje,,231.1,130.4," bivalni prostor | garaža | klet | odprta terasa, balkon, loža | zaprta terasa, balkon, loža",,,462681.19,106230.44,2020,61
508462,2706,ZELENA JAMA,LJUBLJANA,1049,443,,,2,,,,,,3,2021,1,,1,,1/1,13.2,,,,,,,,,,,,-,,,463595,102838,2020,61
491532,1738,DRAVLJE,LJUBLJANA,3344,147,,,1,LJUBLJANA,KAVADARSKA CESTA,5,,,3,2010,1,,,12,1/1,,,,,,,,15 - Garaža,klet,,12,12, garaža,,,459744.04,104358.01,2020,61
480506,1740,SPODNJA ŠIŠKA,LJUBLJANA,3614,263,,,1,,,,,,3,2018,1,,1,13.5,1/1,,,,,,,,1242003 - Pokrito parkirišče,,,13.5,13.5, garažni parkirni prostor,,,461185.01,102613.07,2020,61
481388,1740,SPODNJA ŠIŠKA,LJUBLJANA,3614,257,,,1,,,,,,3,2018,1,,1,13.5,1/1,,,,,,,,1242003 - Pokrito parkirišče,,,13.5,13.5, garažni parkirni prostor,,,461185.01,102613.07,2020,61
509307,1737,TABOR,LJUBLJANA,1976,292,,,1,LJUBLJANA,VILHARJEVA CESTA,42,,805,8,2012,1,,0,83.15,6222/1000000,,,,,,,,7 - Prehrambni gostinski obrat,pritličje,,52,52," lokal, prodajalna",,,462803.95,102308.84,2020,61
494587,2706,ZELENA JAMA,LJUBLJANA,1049,459,,,2,,,,,,3,2021,1,,1,,1/1,12.3,,,,,,,,,,,,-,,,463595,102838,2020,61
489626,1720,KRAKOVSKO PREDMESTJE,LJUBLJANA,315,37,,,1,LJUBLJANA,GRADAŠKA ULICA,20,,37,3,2005,1,,,17,1/1,,,,,,,,15 - Garaža,drugo,,17.1,17.1, garaža,,,461510.16,100573.23,2020,61
496772,1732,ŠTEPANJA VAS,LJUBLJANA,767,95,,,1,LJUBLJANA,STELETOVA ULICA,10,,58,2,1977,1,,,23,1/1,,,,,,,,2 - Stanovanje,nadstropje,,23.3,21.1, bivalni prostor | klet,,,464460.75,101073.81,2020,61
494127,2679,GRADIŠČE II,LJUBLJANA,1163,1,,,1,,,,,,4,1925,1,,,91,1250/10000,,,,,,,,21 - Skladišče,pritličje,,90.5,90.5, proizvodni in skladiščni prostor,,,460832.98,100602.61,2020,61
510857,1740,SPODNJA ŠIŠKA,LJUBLJANA,1578,5,,,1,LJUBLJANA,ŽIBERTOVA ULICA,1,,5,2,1969,1,,,96,1/1,,,,,,,,2 - Stanovanje,nadstropje,,95.8,87.4," bivalni prostor | klet | odprta terasa, balkon, loža",,,461048.69,102593.98,2020,61
502152,1770,KAŠELJ,LJUBLJANA,607,1,,,1,,,,,,1,1970,1,,,66,1/1,,,,,,,,1 - Stanovanje v enostanovanjski stavbi,pritličje,,65.6,41.3," bivalni prostor | klet | odprta terasa, balkon, loža",,,470045.06,102870.99,2020,61
509250,2706,ZELENA JAMA,LJUBLJANA,1049,503,,,2,,,,,,3,2021,1,,1,,1/1,14.6,,,,,,,,,,,,-,,,463595,102838,2020,61
498783,2678,GOLOVEC,LJUBLJANA,29,6,,,1,LJUBLJANA,HRADECKEGA CESTA,46,,6,2,1906,1,,,44,1/1,,,,,,,,2 - Stanovanje,nadstropje,,43.7,43.7, bivalni prostor,,,463296.56,100835.97,2020,61
505654,1739,ZGORNJA ŠIŠKA,LJUBLJANA,6767,2381,,,1,,,,,,3,2009,1,,,14,1/1,,,,,,,,15 - Garaža,klet,,13.7,13.7, garaža,,,460210.52,104304.37,2020,61
495938,1727,POLJANSKO PREDMESTJE,LJUBLJANA,1062,76,,,1,LJUBLJANA,MESARSKA CESTA,20,,76,2,2006,1,,,43,1/1,,,,,,,,2 - Stanovanje,nadstropje,,42.5,32.2," bivalni prostor | odprta terasa, balkon, loža | zaprta terasa, balkon, loža",,,463111.79,100962.48,2020,61
509246,2706,ZELENA JAMA,LJUBLJANA,1049,368,,,2,,,,,,3,2021,1,,1,,1/1,13.9,,,,,,,,,,,,-,,,463595,102838,2020,61
500976,1756,ČRNUČE,LJUBLJANA,4761,17,,,1,LJUBLJANA,OKROGARJEVA ULICA,18,,17,2,2018,1,,1,56.56,1/1,,,,,,,,2 - Stanovanje,nadstropje,,72.3,56.4," bivalni prostor | klet | odprta terasa, balkon, loža",,,463481.78,106851.8,2020,61
481419,1740,SPODNJA ŠIŠKA,LJUBLJANA,3614,473,,,1,,,,,,3,2018,1,,1,14.8,1/1,,,,,,,,1242003 - Pokrito parkirišče,,,14.8,14.8, garažni parkirni prostor,,,461185.01,102613.07,2020,61
483669,1723,VIČ,LJUBLJANA,253,1,,,1,,,,,,13,1958,1,,,10,1/6,,,,,,,,1271401 - Drug kmetijski del stavbe,pritličje,,10.1,10.1, kmetijski prostor,,,459084.07,100927.4,2020,61
485740,1737,TABOR,LJUBLJANA,230,129,,,1,LJUBLJANA,PRAŽAKOVA ULICA,4,,,5,1980,1,,0,23.1,1/1,,,,,,,,1262002 - Arhiv,klet,,23.1,23.1, poslovni prostor,,,461865.25,101906.83,2020,61
489228,1738,DRAVLJE,LJUBLJANA,3484,80,,,1,,,,,,3,2019,1,,1,12.3,1/1,,,,,,,,1242003 - Pokrito parkirišče,klet,,12.3,12.3, garažni parkirni prostor,,,458998.29,104649.91,2020,61
508262,2706,ZELENA JAMA,LJUBLJANA,1049,21,,,2,,,,,,2,2021,1,,1,,1/1,60.7,,,,,,,,,,,,-,,,463595,102838,2020,61
496058,2636,BEŽIGRAD,LJUBLJANA,2910,1,,,1,LJUBLJANA,SAVSKA CESTA,3,A,,5,1964,1,,,1293,1/2,,,,,,,,9 - Poslovni del stavbe,nadstropje,,1293,1242, poslovni prostor,,,463219.93,102753.04,2020,61
520689,1739,ZGORNJA ŠIŠKA,LJUBLJANA,6767,1008,,,1,,,,,,3,2009,1,,,13,1/1,,,,,,,,33 - Klet,klet,,13,13, klet,,,460210.52,104304.37,2020,61
476881,2636,BEŽIGRAD,LJUBLJANA,8203,1,,,1,LJUBLJANA,LIKOZARJEVA ULICA,1,,1,6,1965,1,,,222,17/100000,,,,,,,,1220301 - Poslovni prostori,klet,,222.2,222.2, poslovni prostor,,,461691.23,102310.35,2020,61
477014,1728,LJUBLJANA MESTO,LJUBLJANA,458,6,,,1,LJUBLJANA,ŽABJAK,4,,6,2,1882,1,,,79,1/1,,,,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,2,79.1,79.1, bivalni prostor,,,461805.78,100665.86,2020,61
514666,1739,ZGORNJA ŠIŠKA,LJUBLJANA,1100,1,,,1,LJUBLJANA,VODNIKOVA CESTA,165,,,1,1938,1,,,232,1/1,,,,,,,,1 - Stanovanje v enostanovanjski stavbi,pritličje,,232,192," bivalni prostor | klet | odprta terasa, balkon, loža",,,459530.41,103746.74,2020,61
500759,1756,ČRNUČE,LJUBLJANA,4765,12,,,1,LJUBLJANA,OKROGARJEVA ULICA,20,,12,2,2019,1,,1,56.58,1/1,,,,,,,,2 - Stanovanje,nadstropje,,70.6,56.2," bivalni prostor | klet | odprta terasa, balkon, loža",,,463521.65,106855.03,2020,61
506086,2636,BEŽIGRAD,LJUBLJANA,3906,85,,,1,LJUBLJANA,GLAVARJEVA ULICA,14,,85,14,2007,1,,,12,1/1,,,,,,,,33 - Klet,pritličje,,12.2,12.2, klet,,,462030.08,104004.31,2020,61
519860,1740,SPODNJA ŠIŠKA,LJUBLJANA,609,1,,,1,LJUBLJANA,PODJUNSKA ULICA,15,,,1,1970,1,,,109,1/1,,,,,,,,1 - Stanovanje v enostanovanjski stavbi,pritličje,,109,87," bivalni prostor | garaža | klet | odprta terasa, balkon, loža",,,460880.3,103349.71,2020,61
478138,1753,VIŽMARJE,LJUBLJANA,3218,27,,,1,LJUBLJANA,TACENSKA CESTA,123,A,5,14,2003,1,,,7,1/1,,,,,,,,1274003 - Klet,klet,,7,7, klet,,,458336.06,108362.61,2020,61
509307,1737,TABOR,LJUBLJANA,1976,892,,,1,,,,,,4,2012,1,,1,12.5,698/1000000,,,,,,,,16 - Garažno parkirno mesto,klet,,12.5,12.5, garažni parkirni prostor,,,462803.95,102308.84,2020,61
496779,1736,BRINJE I,LJUBLJANA,1120,166,,,1,,,,,,4,1981,1,,,14,1/1,,,,,,,,15 - Garaža,nadstropje,,13.8,13.8, garaža,,,462809.67,104246.75,2020,61
504962,2706,ZELENA JAMA,LJUBLJANA,1049,356,,,2,,,,,,3,2021,1,,1,,1/1,23.2,,,,,,,,,,,,-,,,463595,102838,2020,61
510569,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,1767,1,,,1,LJUBLJANA,POD HRASTI,85,,,1,1974,1,,,101,1/1,,,,,,,,1 - Stanovanje v enostanovanjski stavbi,pritličje,,100.7,85.6, bivalni prostor | klet,,,461128.27,99567.23,2020,61
508462,2706,ZELENA JAMA,LJUBLJANA,1049,549,,,2,,,,,,4,2021,1,,1,,1/1,17.4,,,,,,,,,,,,-,,,463595,102838,2020,61
517522,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,5325,3,,,1,LJUBLJANA,OB DOLENJSKI ŽELEZNICI,94,A,3,2,2019,1,,1,86.5,1/1,,,,,,,,2 - Stanovanje,nadstropje,,95.4,86.5," bivalni prostor | odprta terasa, balkon, loža",,,463605.48,98992.6,2020,61
513091,1739,ZGORNJA ŠIŠKA,LJUBLJANA,6986,80,,,1,LJUBLJANA,LITOSTROJSKA CESTA,59,,80,2,2020,1,,1,50.1,1/1,,,,,,,,2 - Stanovanje,nadstropje,,50.1,50.1, bivalni prostor,,,460746.56,104871.26,2020,61
514263,2679,GRADIŠČE II,LJUBLJANA,637,1,,,1,LJUBLJANA,POSTOJNSKA ULICA,3,,1,2,1932,1,,,217,5/64,,,,,,,,2 - Stanovanje,pritličje,,217,116.8," bivalni prostor | garažni parkirni prostor | klet | odprta terasa, balkon, loža",,,460578.9,100938.42,2020,61
520549,1959,DOMŽALE,DOMŽALE,885,1,,,1,ZGORNJE JARŠE,INDUSTRIJSKA CESTA,16,,,8,1995,1,,,8254,1/1,,,,,,,,10 - Trgovski del stavbe,pritličje,,8253.6,5594.5," lokal, prodajalna",,,469061.3,113570.03,2020,61
519660,1755,GLINCE,LJUBLJANA,1872,117,,,1,LJUBLJANA,PILONOVA ULICA,8,,117,2,2008,1,,,45,1/1,,,,,,,,2 - Stanovanje,nadstropje,,45.3,36.6," bivalni prostor | klet | zaprta terasa, balkon, loža",,,458170.34,104859.73,2020,61
509307,1737,TABOR,LJUBLJANA,1976,1101,,,1,,,,,,4,2012,1,,1,12.33,688/1000000,,,,,,,,16 - Garažno parkirno mesto,klet,,12.3,12.3, garažni parkirni prostor,,,462803.95,102308.84,2020,61
513084,1739,ZGORNJA ŠIŠKA,LJUBLJANA,6986,154,,,1,,,,,154,14,2020,1,,1,2.5,1/1,,,,,,,,33 - Klet,klet,,2.5,2.5, klet,,,460746.56,104871.26,2020,61
512841,1739,ZGORNJA ŠIŠKA,LJUBLJANA,6986,151,,,1,,,,,151,14,2020,1,,1,2.9,1/1,,,,,,,,33 - Klet,klet,,2.9,2.9, klet,,,460746.56,104871.26,2020,61
