ID_POSLA,SIFRA_KO,IME_KO,OBCINA,STEVILKA_STAVBE,STEVILKA_DELA_STAVBE,PARCELNA_STEVILKA_ZA_GEOLOKACIJO,INTERNA_OZNAKA_DELA_STAVBE,EVIDENTIRANOST_DELA_STAVBE,NASELJE,ULICA,HISNA_STEVILKA,DODATEK_HS,STEVILKA_STANOVANJA_ALI_POSLOVNEGA_PROSTORA,VRSTA_DELA_STAVBE,LETO_IZGRADNJE_DELA_STAVBE,STAVBA_JE_DOKONCANA,GRADBENA_FAZA,NOVOGRADNJA,PRODANA_POVRSINA,PRODANI_DELEZ_DELA_STAVBE,PRODANA_POVRSINA_DELA_STAVBE,PRODANA_UPORABNA_POVRSINA_DELA_STAVBE,NADSTROPJE_DELA_STAVBE,STEVILO_ZUNANJIH_PARKIRNIH_MEST,ATRIJ,POVRSINA_ATRIJA,OPOMBE_O_NEPREMICNINI,DEJANSKA_RABA_DELA_STAVBE,LEGA_DELA_STAVBE_V_STAVBI,STEVILO_SOB,POVRSINA_DELA_STAVBE,UPORABNA_POVRSINA,PROSTORI_DELA_STAVBE,POGODBENA_CENA_DELA_STAVBE,STOPNJA_DDV_DELA_STAVBE,E_CENTROID,N_CENTROID,LETO,RPE_OBCINE_SIFRA
906445,1732,ŠTEPANJA VAS,LJUBLJANA,1327,5,,,1,LJUBLJANA,NUSDORFERJEVA ULICA,3,,4,2,1976,1,,,64.3,1/1,,,,,0,,,2 - stanovanje,nadstropje,,64.3,55," bivalni prostor | klet | zaprta terasa, balkon, loža",,,464851.4,101211.09,2025,61
895883,1740,SPODNJA ŠIŠKA,LJUBLJANA,179,1,,,1,LJUBLJANA,GORIŠKA ULICA,31,,,1,1932,1,,,248.5,1/2,,,,,0,,,1 - stanovanje v enostanovanjski stavbi,pritličje,,248.5,150," bivalni prostor | klet | odprta terasa, balkon, loža | prostor z omejeno uporabo | shramba, sušilnica, pralnica",,,460919.33,103666.2,2025,61
896292,1739,ZGORNJA ŠIŠKA,LJUBLJANA,1032,16,,,1,LJUBLJANA,MARTINA KRPANA ULICA,2,,16,2,1964,1,,,52.6,1/1,,,,,0,,,2 - stanovanje,nadstropje,,52.6,47.5," bivalni prostor | klet | odprta terasa, balkon, loža",,,460117.52,103782.61,2025,61
893079,2636,BEŽIGRAD,LJUBLJANA,3824,45,,,1,LJUBLJANA,ČRTOMIROVA ULICA,31,,29,2,1968,1,,,36,1/1,,,,,0,,,2 - stanovanje,nadstropje,,36,36, bivalni prostor,,,462603.43,102783.02,2025,61
896900,1726,ŠENTPETER,LJUBLJANA,187,37,,,1,LJUBLJANA,POTRČEVA ULICA,10,,16,14,1961,1,,,3.3,1/1,,,,,0,,,33 - klet,klet,,3.3,3.3, klet,,,463358.09,101971.9,2025,61
905739,1737,TABOR,LJUBLJANA,807,10,,,1,LJUBLJANA,TRUBARJEVA CESTA,26,,10,8,1864,1,,,30.2,1/1,,,,,0,,,12 - del stavbe za opravljanje storitev,klet,,30.2,29.1," lokal, prodajalna",,,462011.4,101508.92,2025,61
897017,1738,DRAVLJE,LJUBLJANA,2155,163,,,1,LJUBLJANA,KUNAVERJEVA ULICA,4,,915,2,1977,1,,,40.8,1/1,,,,,0,,,2 - stanovanje,nadstropje,,40.8,39.1, bivalni prostor | klet,,,459715.13,104579.88,2025,61
901065,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,7644,23,,,1,ČRNA VAS,ČRNA VAS,141,,23,2,2024,1,,1,40.3,1,,,,,0,,,2 - stanovanje,nadstropje,,39.6,34.8," bivalni prostor | odprta terasa, balkon, loža | shramba, sušilnica, pralnica",,,460997.2,96508.19,2025,61
897373,1754,ŠENTVID NAD LJUBLJANO,LJUBLJANA,386,2,,,1,LJUBLJANA,PRUŠNIKOVA ULICA,68,,602,2,1975,1,,,40.8,1/1,,,,,0,,,2 - stanovanje,pritličje,,40.8,34," bivalni prostor | klet | odprta terasa, balkon, loža",,,458889.88,106380.32,2025,61
897483,2636,BEŽIGRAD,LJUBLJANA,1429,55,,,1,LJUBLJANA,VOJKOVA CESTA,60,,313,2,1961,1,,,54.1,1/1,,,,,0,,,2 - stanovanje,nadstropje,,54.1,43.8, bivalni prostor,,,462730.04,103410.17,2025,61
906737,1723,VIČ,LJUBLJANA,4684,7,,,1,LJUBLJANA,ZAVETIŠKA ULICA,8,,7,2,1963,1,,,52.3,1/1,,,,,0,,,2 - stanovanje,nadstropje,,52.3,42.7," bivalni prostor | klet | odprta terasa, balkon, loža",,,459802.35,100355.76,2025,61
901041,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,1689,1327,,P44,2,,,,,,3,2024,1,,1,,1,12.5,,,,,,,,,,,,-,,,461071.67,99589.4,2025,61
903587,1739,ZGORNJA ŠIŠKA,LJUBLJANA,3185,1,,,1,LJUBLJANA,ZOFKE KVEDROVE ULICA,22,,8,2,1946,1,,,72.8,1/2,,,,,0,,,2 - stanovanje,nadstropje,,72.8,66.2, bivalni prostor,,,460692.49,103623.34,2025,61
905702,1737,TABOR,LJUBLJANA,1962,21,,,1,,,,,,4,1971,1,,,11.4,1/1,,,,,0,,,15 - garaža,pritličje,,11.4,11.4, garaža,,,462380.7,101528.11,2025,61
901090,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,7646,9,,,1,ČRNA VAS,ČRNA VAS,139,,9,2,2024,1,,1,40.8,1,,,,,0,,,2 - stanovanje,pritličje,,40.6,40.6," bivalni prostor | shramba, sušilnica, pralnica",,,461034.09,96532.22,2025,61
893105,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,4503,1,,,1,LJUBLJANA,KNEZOV ŠTRADON,15,a,1,2,1974,1,,,43.5,1/1,,,,,0,,,2 - stanovanje,pritličje,,43.5,43.5, bivalni prostor,,,463777.25,98746.7,2025,61
895965,1726,ŠENTPETER,LJUBLJANA,1305,5,,,1,LJUBLJANA,SKETOVA ULICA,11,,5,2,1964,1,,,36.1,1/1,,,,,0,,,2 - stanovanje,nadstropje,,36.1,33.1, bivalni prostor | klet,,,463234.59,102087.8,2025,61
893085,1740,SPODNJA ŠIŠKA,LJUBLJANA,1309,5,,,1,LJUBLJANA,VODNIKOVA CESTA,6,,5,2,1985,1,,,36.4,1/1,,,,,0,,,2 - stanovanje,nadstropje,,36.4,32," bivalni prostor | klet | odprta terasa, balkon, loža",,,460827.65,102791.81,2025,61
906806,1723,VIČ,LJUBLJANA,5211,25,,,1,LJUBLJANA,TBILISIJSKA ULICA,58,,9,2,1971,1,,,56.6,1/1,,,,,0,,,2 - stanovanje,nadstropje,,56.6,56.6, bivalni prostor,,,459395.19,99935.23,2025,61
901489,1721,GRADIŠČE I,LJUBLJANA,262,14,,,1,LJUBLJANA,AŠKERČEVA CESTA,18,,14,2,1936,1,,,20.2,2/3,,,,,0,,,2 - stanovanje,pritličje,,20.2,19.6, bivalni prostor,,,461034.9,100962.56,2025,61
893795,1739,ZGORNJA ŠIŠKA,LJUBLJANA,1703,15,,,1,LJUBLJANA,GORAZDOVA ULICA,7,,15,2,1961,1,,,75.1,1/1,,,,,0,,,2 - stanovanje,nadstropje,,75.1,62.9," bivalni prostor | klet | zaprta terasa, balkon, loža",,,460460.36,103733.49,2025,61
902564,2636,BEŽIGRAD,LJUBLJANA,3072,2,,,1,LJUBLJANA,TRSTENJAKOVA ULICA,5,,3,2,1964,1,,,44.1,1/2,,,,,0,,,2 - stanovanje,nadstropje,,44.1,42.5, bivalni prostor | klet,,,461845.38,102651.49,2025,61
901075,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,7644,32,,,1,ČRNA VAS,ČRNA VAS,141,,32,2,2024,1,,1,43.3,1,,,,,0,,,2 - stanovanje,nadstropje,,42.3,37.7," bivalni prostor | odprta terasa, balkon, loža | shramba, sušilnica, pralnica",,,460997.2,96508.19,2025,61
899333,1739,ZGORNJA ŠIŠKA,LJUBLJANA,3208,37,,,1,,,,,,14,1960,1,,,1.3,1/1,,,,,0,,,33 - klet,klet,,1.3,1.3, klet,,,459869.07,103727.71,2025,61
894098,2706,ZELENA JAMA,LJUBLJANA,279,30,,,1,LJUBLJANA,ROŽIČEVA ULICA,9,,11,15,1962,1,,,5.5,3/8,,,,,0,,,33 - klet,klet,,5.5,5.5, klet,,,463970.94,102887.68,2025,61
905080,1730,MOSTE,LJUBLJANA,1721,119,,,1,LJUBLJANA,GAŠPERŠIČEVA ULICA,8,,104,2,1984,1,,,25.2,1/1,,,,,0,,,2 - stanovanje,nadstropje,,25.2,20.4, bivalni prostor,,,465571.66,101516.4,2025,61
900383,1735,STOŽICE,LJUBLJANA,551,70,,,1,,,,,,15,1973,1,,,3.3,1/1,,,,,0,,,33 - klet,klet,,3.3,3.3, klet,,,462258.73,105603.86,2025,61
901062,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,1689,1297,,P15,2,,,,,,3,2024,1,,1,,1,12.5,,,,,,,,,,,,-,,,461071.67,99589.4,2025,61
895906,1739,ZGORNJA ŠIŠKA,LJUBLJANA,853,89,,,1,,,,,89,4,1966,1,,,11.5,1/1,,,,,0,,,15 - garaža,nadstropje,,11.5,11.5, garaža,,,460130.88,103839.92,2025,61
903588,1755,GLINCE,LJUBLJANA,1771,1,,,1,LJUBLJANA,LAMUTOVA ULICA,12,,,1,1991,1,,,143.7,1/1,,,,,0,,,1 - stanovanje v enostanovanjski stavbi,pritličje,,139.7,124.7," bivalni prostor | garaža | shramba, sušilnica, pralnica",,,457817.27,104283,2025,61
905073,1738,DRAVLJE,LJUBLJANA,2374,259,,,1,LJUBLJANA,GOTSKA ULICA,13,,259,2,1972,1,,,36.8,1/1,,,,,0,,,2 - stanovanje,nadstropje,,36.8,32.2," bivalni prostor | klet | odprta terasa, balkon, loža",,,459727.49,104210,2025,61
893105,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,4503,13,,,1,LJUBLJANA,KNEZOV ŠTRADON,15,a,,15,1974,1,,,2.1,1/1,,,,,0,,,33 - klet,pritličje,,2.1,2.1, klet,,,463777.25,98746.7,2025,61
892967,1735,STOŽICE,LJUBLJANA,3421,243,,,1,,,,,43,4,1978,1,,,12.5,1/1,,,,,0,,,15 - garaža,pritličje,,12.5,12.5, garaža,,,462096.81,105605.23,2025,61
903662,1754,ŠENTVID NAD LJUBLJANO,LJUBLJANA,1806,20,,,1,,,,,20,3,1990,1,,,15.7,1/1,,,,,0,,,16 - garažno parkirno mesto,pritličje,,15.7,15.7, garažni parkirni prostor,,,458969.16,106143.57,2025,61
892666,1727,POLJANSKO PREDMESTJE,LJUBLJANA,2032,159,,,1,LJUBLJANA,POLJANSKA CESTA,46,,159,4,2007,1,,,13.1,1/1,,,,,0,,,15 - garaža,nadstropje,,13.1,13.1, garaža,,,463021.26,101057.5,2025,61
906985,2636,BEŽIGRAD,LJUBLJANA,8444,16,,,1,LJUBLJANA,PODMILŠČAKOVA ULICA,8,,16,2,2025,1,,1,80.8,1/1,,,,,0,,,2 - stanovanje,nadstropje,,80.8,57.5," bivalni prostor | garažni parkirni prostor | odprta terasa, balkon, loža | shramba, sušilnica, pralnica",,,461631.74,103259.54,2025,61
895543,1728,LJUBLJANA MESTO,LJUBLJANA,212,9,,,1,LJUBLJANA,STARI TRG,28,,9,2,1876,1,,,76.4,2/3,,,,,0,,,2 - stanovanje,nadstropje,,76.4,71.7," bivalni prostor | odprta terasa, balkon, loža",,,461785.17,100932.76,2025,61
896344,2636,BEŽIGRAD,LJUBLJANA,150,212,,,1,LJUBLJANA,GLAVARJEVA ULICA,12,,212,2,1966,1,,,106.7,1/1,,,,,0,,,2 - stanovanje,nadstropje,,106.7,93.5," bivalni prostor | klet | odprta terasa, balkon, loža",,,462081.58,104022.18,2025,61
899618,1770,KAŠELJ,LJUBLJANA,3089,6,,,1,LJUBLJANA,VEVŠKA CESTA,48,,6,2,1880,1,,,54.3,1/1,,,,,0,,,2 - stanovanje,nadstropje,,54.3,54.3, bivalni prostor,,,468316.02,101156.88,2025,61
895539,1737,TABOR,LJUBLJANA,466,64,,,1,LJUBLJANA,RESLJEVA CESTA,14,,64,5,1974,1,,,16.1,1/1,,,,,0,,,9 - poslovni del stavbe,nadstropje,,16.1,16.1, poslovni prostor,,,462182.84,101730.13,2025,61
896045,1732,ŠTEPANJA VAS,LJUBLJANA,165,11,,,1,LJUBLJANA,ŠKERJANČEVA ULICA,2,,19,2,1976,1,,,38,1/1,,,,,0,,,2 - stanovanje,nadstropje,,38,37.3, bivalni prostor,,,464963.07,101676.57,2025,61
895966,2636,BEŽIGRAD,LJUBLJANA,3843,316,,,1,LJUBLJANA,KOLARJEVA ULICA,59,,103,2,2001,1,,,27.2,1/1,,,,,0,,,2 - stanovanje,pritličje,,27.2,27.2, bivalni prostor,,,461529.16,103809.71,2025,61
896809,1779,TREBELJEVO,LJUBLJANA,68,1,,,1,VELIKO TREBELJEVO,,33,,,1,1984,1,,,120,1/3,,,,,0,,,1 - stanovanje v enostanovanjski stavbi,pritličje,,120,52," bivalni prostor | klet | odprta terasa, balkon, loža",,,479764.07,96481.46,2025,61
893143,2636,BEŽIGRAD,LJUBLJANA,2257,31,,,1,LJUBLJANA,KUZMIČEVA ULICA,5,,31,2,1984,1,,,82.9,1/1,,,,,0,,,2 - stanovanje,nadstropje,,82.9,82.9, bivalni prostor,,,461907.44,103051.66,2025,61
896620,1720,KRAKOVSKO PREDMESTJE,LJUBLJANA,208,1,,,1,LJUBLJANA,KRAKOVSKA ULICA,7,,,1,1771,1,,,120,1/1,,,,,0,,,1 - stanovanje v enostanovanjski stavbi,pritličje,,120,117," bivalni prostor | odprta terasa, balkon, loža",,,461522.63,100701.88,2025,61
891439,1756,ČRNUČE,LJUBLJANA,2655,5,,,1,LJUBLJANA,CESTA 24. JUNIJA,19,a,5,2,2024,1,,1,39.7,1/1,,,,,0,,,2 - stanovanje,nadstropje,,49.3,39.7," bivalni prostor | klet | odprta terasa, balkon, loža",,,463466.64,106592.23,2025,61
892470,1730,MOSTE,LJUBLJANA,1663,109,,,1,LJUBLJANA,BRODARJEV TRG,15,,109,2,1980,1,,,73.2,1/1,,,,,0,,,2 - stanovanje,nadstropje,,73.2,62.2," bivalni prostor | klet | odprta terasa, balkon, loža",,,465350.99,101661.03,2025,61
895539,1737,TABOR,LJUBLJANA,466,35,,,1,LJUBLJANA,RESLJEVA CESTA,14,,35,5,1974,1,,,15.7,1/1,,,,,0,,,9 - poslovni del stavbe,nadstropje,,15.7,15.7, poslovni prostor,,,462182.84,101730.13,2025,61
894519,1739,ZGORNJA ŠIŠKA,LJUBLJANA,1475,34,,,1,LJUBLJANA,CELOVŠKA CESTA,122,,34,2,1973,1,,,73.1,1/1,,,,,0,,,2 - stanovanje,nadstropje,,73.1,63.8," bivalni prostor | klet | odprta terasa, balkon, loža | zaprta terasa, balkon, loža",,,460498.19,103558.43,2025,61
894299,1740,SPODNJA ŠIŠKA,LJUBLJANA,691,46,,,1,LJUBLJANA,MURNOVA ULICA,6,,25,2,1964,1,,,41.1,1/1,,,,,0,,,2 - stanovanje,nadstropje,,41.1,37.4," bivalni prostor | zaprta terasa, balkon, loža",,,461202.43,103265.09,2025,61
897034,1728,LJUBLJANA MESTO,LJUBLJANA,190,11,,,1,LJUBLJANA,STARI TRG,17,,17,2,1902,1,,,140,1/1,,,,,0,,,2 - stanovanje,nadstropje,,140,123.7, bivalni prostor | prostor z omejeno uporabo,,,461817.26,100959.35,2025,61
901823,1752,STANEŽIČE,LJUBLJANA,938,1,,,1,LJUBLJANA,KOMACOVA ULICA,15,,1,11,1986,1,,,268.3,1/2,,,,,0,,,9 - poslovni del stavbe,klet,,268.3,17.3, poslovni prostor | proizvodni in skladiščni prostor | tehnični prostor,,,457465.92,107257.89,2025,61
901067,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,1689,1285,,P4,2,,,,,,3,2024,1,,1,,1,12.5,,,,,,,,,,,,-,,,461071.67,99589.4,2025,61
899602,1732,ŠTEPANJA VAS,LJUBLJANA,337,75,,,1,LJUBLJANA,JAKČEVA ULICA,40,,142,2,1976,1,,,63.6,1/1,,,,,0,,,2 - stanovanje,nadstropje,,63.6,59.3," bivalni prostor | zaprta terasa, balkon, loža",,,464822.6,101616.09,2025,61
902481,1739,ZGORNJA ŠIŠKA,LJUBLJANA,1166,5,,,1,LJUBLJANA,ŠIŠENSKA CESTA,38,,22,14,1960,1,,,3.1,1/1,,,,,0,,,33 - klet,klet,,3.1,3.1, klet,,,459833.41,103713.8,2025,61
901105,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,1689,1302,,P20,2,,,,,,3,2024,1,,1,,1,12.5,,,,,,,,,,,,-,,,461071.67,99589.4,2025,61
897122,1732,ŠTEPANJA VAS,LJUBLJANA,1279,40,,,1,LJUBLJANA,ULICA ANGELCE OCEPKOVE,7,,9,2,1975,1,,,85.1,1/1,,,,,0,,,2 - stanovanje,nadstropje,,85.1,75.8," bivalni prostor | klet | zaprta terasa, balkon, loža",,,464902.85,101349.81,2025,61
905664,1725,AJDOVŠČINA,LJUBLJANA,269,79,,,1,LJUBLJANA,SLOVENSKA CESTA,51,a,19,14,1850,1,,,2.1,1/1,,,,,0,,,33 - klet,nadstropje,,2.1,2.1, klet,,,461683.77,101878.04,2025,61
903700,1753,VIŽMARJE,LJUBLJANA,3259,24,,,1,LJUBLJANA,VIŽMARSKA POT,40,,24,4,2006,1,,,12.4,1/1,,,,,0,,,15 - garaža,pritličje,,12.4,12.4, garaža,,,458380.95,107487.82,2025,61
901112,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,7646,23,,,1,ČRNA VAS,ČRNA VAS,139,,23,2,2024,1,,1,40.3,1,,,,,0,,,2 - stanovanje,nadstropje,,39.8,35.1," bivalni prostor | odprta terasa, balkon, loža | shramba, sušilnica, pralnica",,,461034.09,96532.22,2025,61
904836,1739,ZGORNJA ŠIŠKA,LJUBLJANA,1166,6,,,1,LJUBLJANA,ŠIŠENSKA CESTA,38,,22,14,1960,1,,,1.4,1/1,,,,,0,,,33 - klet,klet,,1.4,1.4, klet,,,459833.41,103713.8,2025,61
893015,1739,ZGORNJA ŠIŠKA,LJUBLJANA,49,1,,,1,LJUBLJANA,PODUTIŠKA CESTA,62,,,15,1965,1,,,245.9,1/1,,,,,0,,,4 - bivalna enota,pritličje,,245.9,136.9," bivalni prostor | klet | odprta terasa, balkon, loža | shramba, sušilnica, pralnica",,,458988.31,103643.51,2025,61
905340,1738,DRAVLJE,LJUBLJANA,2232,125,,,1,LJUBLJANA,KUNAVERJEVA ULICA,9,,125,2,1975,1,,,76.5,1/1,,,,,0,,,2 - stanovanje,nadstropje,,76.5,71.6," bivalni prostor | klet | odprta terasa, balkon, loža",,,459612.11,104469.73,2025,61
894116,1730,MOSTE,LJUBLJANA,1485,11,,,1,LJUBLJANA,ZALOŠKA CESTA,100,,11,2,1966,1,,,26.2,1/1,,,,,0,,,2 - stanovanje,nadstropje,,26.2,25.1, bivalni prostor | klet,,,464699.27,101852.31,2025,61
893563,1756,ČRNUČE,LJUBLJANA,491,11,,,1,LJUBLJANA,POLANŠKOVA ULICA,32,,11,2,1985,1,,,45.1,1/1,,,,,0,,,2 - stanovanje,nadstropje,,45.1,35.7," bivalni prostor | klet | odprta terasa, balkon, loža",,,463541.38,107460.9,2025,61
901118,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,1689,1313,,P30,2,,,,,,3,2024,1,,1,,1,12.5,,,,,,,,,,,,-,,,461071.67,99589.4,2025,61
896486,1725,AJDOVŠČINA,LJUBLJANA,379,2,,,1,LJUBLJANA,CANKARJEVA CESTA,10,a,2,2,1940,1,,,76.8,147/1000,,,,,0,,,25 - del stavbe za zdravstveno oskrbo,pritličje,,76.8,59.7, poslovni prostor,,,461469.94,101616.32,2025,61
905955,1994,DOBROVA,LJUBLJANA,1362,2,,,1,,,,,,11,1967,1,,,90.1,1/1,,,,,0,,,17 - del stavbe za industrijsko rabo,pritličje,,90.1,90.1, proizvodni in skladiščni prostor,,,457422.33,99278.15,2025,61
905773,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,6418,1,,,1,LJUBLJANA,POT NA RAKOVO JELŠO,303,,1,2,1995,1,,,107,7/10,,,,,0,,,2 - stanovanje,pritličje,,107,107, bivalni prostor,,,461448.88,98163.64,2025,61
891472,1756,ČRNUČE,LJUBLJANA,2655,1,,,1,LJUBLJANA,CESTA 24. JUNIJA,19,a,1,2,2024,1,,1,45,1/1,,,,,0,,,2 - stanovanje,pritličje,,49.6,44.9, bivalni prostor | klet,,,463466.64,106592.23,2025,61
905462,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,4656,107,,,1,LJUBLJANA,GALJEVICA,74,a,107,4,2007,1,,,11.2,1/1,,,,,0,,,15 - garaža,pritličje,,11.2,11.2, garaža,,,462484.75,99402.31,2025,61
899333,1739,ZGORNJA ŠIŠKA,LJUBLJANA,6052,30,,,1,,,,,230,4,1967,1,,,11.8,1/1,,,,,0,,,15 - garaža,klet,,11.8,11.8, garaža,,,459764.53,103686.17,2025,61
895539,1737,TABOR,LJUBLJANA,466,58,,,1,LJUBLJANA,RESLJEVA CESTA,14,,58,5,1974,1,,,14.8,1/1,,,,,0,,,9 - poslovni del stavbe,nadstropje,,14.8,14.8, poslovni prostor,,,462182.84,101730.13,2025,61
896776,1728,LJUBLJANA MESTO,LJUBLJANA,257,11,,,1,,,,,,14,1700,1,,,13.4,1/1,,,,,0,,,"34 - shramba, sušilnica, pralnica",nadstropje,,13.4,13.4," shramba, sušilnica, pralnica",,,461909.98,100883.88,2025,61
896175,2636,BEŽIGRAD,LJUBLJANA,2701,4,,,1,LJUBLJANA,VOJKOVA CESTA,2,,3,2,1980,1,,,30.6,1/1,,,,,0,,,2 - stanovanje,nadstropje,,30.6,28, bivalni prostor | klet,,,462462.28,102887.42,2025,61
901066,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,7644,24,,,1,ČRNA VAS,ČRNA VAS,141,,24,2,2024,1,,1,40.8,1,,,,,0,,,2 - stanovanje,nadstropje,,40.1,35.3," bivalni prostor | odprta terasa, balkon, loža | shramba, sušilnica, pralnica",,,460997.2,96508.19,2025,61
898779,1725,AJDOVŠČINA,LJUBLJANA,263,49,,,1,LJUBLJANA,GOSPOSVETSKA CESTA,10,,,14,1852,1,,,7.7,1/1,,,,,0,,,33 - klet,klet,,7.7,7.7, klet,,,461548.63,101892.04,2025,61
893407,1739,ZGORNJA ŠIŠKA,LJUBLJANA,11,42,,,1,LJUBLJANA,ULICA BRATOV UČAKAR,108,,,4,1978,1,,,15.5,1/1,,,,,0,,,15 - garaža,klet,,15.5,15.5, garaža,,,459088.21,103782.49,2025,61
905324,1737,TABOR,LJUBLJANA,118,20,,,1,LJUBLJANA,KOTNIKOVA ULICA,36,,21,2,2000,1,,,76.6,1/1,,,,,0,,,2 - stanovanje,nadstropje,,76.6,71.4," bivalni prostor | odprta terasa, balkon, loža",,,462399.77,102033.45,2025,61
900000,1751,TACEN,LJUBLJANA,199,1,,,1,LJUBLJANA,THUMOVA ULICA,30,,1,2,1945,1,,,32.1,1/1,,,,,0,,,2 - stanovanje,nadstropje,,32.1,32.1, bivalni prostor,,,458567.81,109063.95,2025,61
906989,2636,BEŽIGRAD,LJUBLJANA,8444,20,,,1,LJUBLJANA,PODMILŠČAKOVA ULICA,8,,20,2,2025,1,,1,73.1,1/1,,,,,0,,,2 - stanovanje,nadstropje,,73.1,53.2," bivalni prostor | garažni parkirni prostor | odprta terasa, balkon, loža | shramba, sušilnica, pralnica",,,461631.74,103259.54,2025,61
905053,2681,BRINJE II,LJUBLJANA,152,1,,,1,LJUBLJANA,KODROVA ULICA,1,,1,2,1934,1,,,56.9,1/1,,,,,0,,,2 - stanovanje,pritličje,,56.9,51.9," bivalni prostor | odprta terasa, balkon, loža",,,464372.91,103377.32,2025,61
