ID_POSLA,SIFRA_KO,IME_KO,OBCINA,PARCELNA_STEVILKA,VRSTA_ZEMLJISCA,VRSTA_TRAJNEGA_NASADA,STAROST_TRAJNEGA_NASADA,PRODANI_DELEZ_PARCELE,OPOMBE_O_NEPREMICNINI,POVRSINA_PARCELE,POGODBENA_CENA_PARCELE,STOPNJA_DDV_PARCELE,E_CENTROID,N_CENTROID,LETO,RPE_OBCINE_SIFRA
-574799,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,385/23,3,,,29/100,,1221,,,463145.36,98869.83,2011,61
-574759,1778,VOLAVLJE,LJUBLJANA,3589/2,9,,,1/1,,25428,,,473349.12,103092.44,2011,61
-574725,1696,RUDNIK,LJUBLJANA,2443/16,5,,,1/1,,554,,,464451.37,98241.14,2011,61
-574721,1731,UDMAT,LJUBLJANA,567/1,7,,,1/4,,214,,,463695.75,101539.54,2011,61
-574715,1730,MOSTE,LJUBLJANA,1535,10,,,1/1,,31,,,465767.33,101834.6,2011,61
-574708,1737,TABOR,LJUBLJANA,2378,5,,,115/10000,,1850,,,461940.41,101891.09,2011,61
-574708,1737,TABOR,LJUBLJANA,2380,5,,,115/10000,,7,,,461972.76,101890.32,2011,61
-574708,1737,TABOR,LJUBLJANA,2377,5,,,115/10000,,806,,,461950.45,101872.64,2011,61
-574708,1737,TABOR,LJUBLJANA,2379,5,,,115/10000,,89,,,461965.28,101863.66,2011,61
-574700,2636,BEŽIGRAD,LJUBLJANA,1637/18,10,,,1/16,,125,,,463126.52,102575.76,2011,61
-574700,2636,BEŽIGRAD,LJUBLJANA,1637/3,10,,,1/16,,122,,,463136.73,102565.85,2011,61
-574700,2636,BEŽIGRAD,LJUBLJANA,1637/8,5,,,1/1,,14,,,463140.83,102570.64,2011,61
-574699,1731,UDMAT,LJUBLJANA,131/11,5,,,1/1,,17,,,463799.52,102026.91,2011,61
-574666,1728,LJUBLJANA MESTO,LJUBLJANA,*167,5,,,1/1,,350,,,461792.49,100903.15,2011,61
-574464,1753,VIŽMARJE,LJUBLJANA,1514/2,3,,,1/1,,1378,,,458469.06,106781.47,2011,61
-574445,1696,RUDNIK,LJUBLJANA,2439/4,5,,,1/1,,360,,,464403.66,98321.79,2011,61
-574348,1754,ŠENTVID NAD LJUBLJANO,LJUBLJANA,349,3,,,1/1,,569,,,458801.96,106543.86,2011,61
-574263,1738,DRAVLJE,LJUBLJANA,1211/2,3,,,1/1,,400,,,458543.53,104624.63,2011,61
-574198,1735,STOŽICE,LJUBLJANA,281/29,5,,,1/1,,16,,,462288.91,105548.05,2011,61
-574099,1725,AJDOVŠČINA,LJUBLJANA,2402,5,,,9260/10000,,187,,,461571.62,101916.69,2011,61
-574099,1725,AJDOVŠČINA,LJUBLJANA,2403,5,,,9260/10000,,88,,,461579.69,101909.85,2011,61
-574018,1726,ŠENTPETER,LJUBLJANA,83/12,6,,,1/1,,17,,,463486.82,101948.03,2011,61
-574000,1757,NADGORICA,LJUBLJANA,230/3,3,,,1/1,,65,,,465922.09,106975.38,2011,61
-573997,1770,KAŠELJ,LJUBLJANA,1422/1,3,,,1/1,,543,,,468923.01,101579.74,2011,61
-573993,2636,BEŽIGRAD,LJUBLJANA,2066/1,5,,,1188/10800,,212,,,461910.49,102648.56,2011,61
-573932,1754,ŠENTVID NAD LJUBLJANO,LJUBLJANA,1042/66,3,,,1/1,,51,,,458794.67,105307.16,2011,61
-573932,1754,ŠENTVID NAD LJUBLJANO,LJUBLJANA,1042/54,3,,,1/1,,449,,,458762.45,105301.72,2011,61
-573932,1754,ŠENTVID NAD LJUBLJANO,LJUBLJANA,1042/55,3,,,1/1,,449,,,458783.63,105305.23,2011,61
-573917,1757,NADGORICA,LJUBLJANA,766/6,5,,,4/5,,334,,,465049.79,107067.66,2011,61
-573917,1757,NADGORICA,LJUBLJANA,766/3,5,,,4/5,,642,,,465058.35,107089.94,2011,61
-573914,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,512/13,10,,,6/16,,71,,,462138.54,98600.94,2011,61
-573914,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,512/10,10,,,6/16,,143,,,462151.86,98595.88,2011,61
-573914,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,512/15,10,,,4/16,,68,,,462129.74,98594.37,2011,61
-573914,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,511/3,10,,,2/5,,1094,,,462086.62,98616.81,2011,61
-573914,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,512/14,10,,,3/8,,2132,,,462123.19,98607.77,2011,61
-573914,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,512/12,10,,,6/16,,53,,,462138.56,98614.21,2011,61
-573914,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,512/19,5,,,1/2,,154,,,462139.48,98605.38,2011,61
-573763,1749,GAMELJNE,LJUBLJANA,858/1,7,,,1/1,,1276,,,461724.09,108455.29,2011,61
-573748,1736,BRINJE I,LJUBLJANA,303,5,,,1/1,,505,,,462400.54,104673.79,2011,61
-573740,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,492/15,3,,,1/1,,753,,,459919.22,99690.17,2011,61
-573740,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,492/12,3,,,1/1,,2294,,,459909.26,99713.35,2011,61
-573740,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,492/26,5,,,1/1,,1170,,,459914.01,99675.96,2011,61
-573740,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,492/35,5,,,369/1000,,1313,,,459861.15,99724.34,2011,61
-573714,1729,ŠMARTNO OB SAVI,LJUBLJANA,810/10,3,,,1/1,,326,,,466531.98,104158.29,2011,61
-573714,1729,ŠMARTNO OB SAVI,LJUBLJANA,810/16,5,,,1/1,,430,,,466542.09,104149.99,2011,61
-573714,1729,ŠMARTNO OB SAVI,LJUBLJANA,810/16,5,,,1/1,,430,,,466542.09,104149.99,2011,61
-573710,1755,GLINCE,LJUBLJANA,573/3,3,,,1/1,,1244,,,458104.52,104843.22,2011,61
-573707,1738,DRAVLJE,LJUBLJANA,428,5,,,241/100000,,1919,,,459580.21,105172.65,2011,61
-573706,1740,SPODNJA ŠIŠKA,LJUBLJANA,1080,5,,,4/200,,1147,,,461076.8,102855.95,2011,61
-573704,1737,TABOR,LJUBLJANA,3503,5,,,85/1000,,36,,,462203.84,101539.9,2011,61
-573704,1737,TABOR,LJUBLJANA,3504,5,,,85/1000,,122,,,462203.01,101533.52,2011,61
-573704,1737,TABOR,LJUBLJANA,3503,5,,,276/1000,,36,,,462203.84,101539.9,2011,61
-573704,1737,TABOR,LJUBLJANA,3504,5,,,276/1000,,122,,,462203.01,101533.52,2011,61
-573701,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,354/14,5,,,1/1,,335,,,460541.71,100036.66,2011,61
-573688,1757,NADGORICA,LJUBLJANA,830/5,7,,,1/1,,276,,,464922.25,107466.85,2011,61
-573685,1770,KAŠELJ,LJUBLJANA,1759,3,,,1/1,,440,,,468678.61,101576.79,2011,61
-573685,1770,KAŠELJ,LJUBLJANA,1758,5,,,1/1,,460,,,468681.24,101556.04,2011,61
-573679,1754,ŠENTVID NAD LJUBLJANO,LJUBLJANA,498/6,10,,,1/8,,139,,,459013.83,106190.52,2011,61
-573679,1754,ŠENTVID NAD LJUBLJANO,LJUBLJANA,501,5,,,3/16,,1485,,,459080.36,106229.04,2011,61
-573679,1754,ŠENTVID NAD LJUBLJANO,LJUBLJANA,501,5,,,3/16,,1485,,,459080.36,106229.04,2011,61
-573667,1739,ZGORNJA ŠIŠKA,LJUBLJANA,557/25,5,,,1/1,,305,,,460104.6,103638.9,2011,61
-573629,1731,UDMAT,LJUBLJANA,512/27,5,,,1/1,,17,,,463858.76,101625.66,2011,61
-573596,1994,DOBROVA,LJUBLJANA,2024/20,5,,,1/1,,832,,,457731.91,99704.08,2011,61
-573561,1770,KAŠELJ,LJUBLJANA,1298,7,,,1/1,,1942,,,469442.76,101725.63,2011,61
-573560,1753,VIŽMARJE,LJUBLJANA,1664/5,3,,,1/2,,45,,,458077.86,107038.59,2011,61
-573551,1701,IŠKA LOKA,LJUBLJANA,910/2,3,,,1/1,,293,,,462064.9,92788.77,2011,61
-573546,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,385/23,3,,,17/100,,1221,,,463145.36,98869.83,2011,61
-573546,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,385/23,3,,,1/4,,1221,,,463145.36,98869.83,2011,61
-573542,1727,POLJANSKO PREDMESTJE,LJUBLJANA,260/20,5,,,1/1,,13,,,462253.07,101198.71,2011,61
-573531,1779,TREBELJEVO,LJUBLJANA,193,5,,,1/1,,573,,,479689.73,97557.72,2011,61
-573526,1696,RUDNIK,LJUBLJANA,26/14,5,,,1/1,,226,,,464183.14,98295.29,2011,61
-573526,1696,RUDNIK,LJUBLJANA,26/9,5,,,1/1,,264,,,464184.23,98278.41,2011,61
-573509,1982,ŠUJICA,LJUBLJANA,335/25,5,,,1/20,,421,,,458022.82,100423.01,2011,61
-573509,1982,ŠUJICA,LJUBLJANA,335/50,5,,,1/20,,300,,,458031.46,100443.65,2011,61
-573466,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,385/23,10,,,1/1,,1221,,,463145.36,98869.83,2011,61
-573453,1735,STOŽICE,LJUBLJANA,235/30,3,,,1/1,,13,,,462519.01,105819.02,2011,61
-573452,1755,GLINCE,LJUBLJANA,544/18,10,,,2/30,,775,,,457799.32,104679.71,2011,61
-573452,1755,GLINCE,LJUBLJANA,544/16,3,,,1/1,,413,,,457795.83,104754.9,2011,61
-573452,1755,GLINCE,LJUBLJANA,544/25,3,,,1/1,,161,,,457783.65,104755.44,2011,61
-573451,1728,LJUBLJANA MESTO,LJUBLJANA,46/2,3,,,13/16,,335,,,461909.33,100938.87,2011,61
-573451,1728,LJUBLJANA MESTO,LJUBLJANA,31/2,3,,,13/16,,148,,,461864.51,101026.77,2011,61
-573425,1753,VIŽMARJE,LJUBLJANA,1762/2,3,,,1/1,,429,,,458259.76,106783.71,2011,61
-573410,1756,ČRNUČE,LJUBLJANA,966/2,3,,,1/1,,970,,,463366.69,106809.88,2011,61
-573393,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,600/11,3,,,7/50,,19,,,459784.5,99118.94,2011,61
-573393,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,1707/184,3,,,7/50,,23,,,459792.67,99150.57,2011,61
-573393,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,600/15,3,,,7/50,,22,,,459781.63,99138.67,2011,61
-573393,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,600/10,3,,,7/20,,40,,,459787.8,99149.13,2011,61
-573393,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,600/14,3,,,7/50,,275,,,459779.57,99129.19,2011,61
-573393,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,600/4,3,,,7/50,,90,,,459784.12,99148.13,2011,61
-573393,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,1707/23,3,,,7/50,,93,,,459779.31,99149.97,2011,61
-573369,1994,DOBROVA,LJUBLJANA,2045/12,5,,,1/6,,599,,,457500.1,99529.52,2011,61
-573348,1994,DOBROVA,LJUBLJANA,2397/16,10,,,1/1,,54,,,457366.08,99315.55,2011,61
-573341,1737,TABOR,LJUBLJANA,3477,5,,,42/1000,,286,,,462275.78,101558.67,2011,61
-573341,1737,TABOR,LJUBLJANA,3516,5,,,42/1000,,282,,,462280.62,101535.97,2011,61
-573338,1723,VIČ,LJUBLJANA,216,5,,,1/2,,505,,,460093.09,101046.78,2011,61
-573338,1723,VIČ,LJUBLJANA,216,5,,,1/2,,505,,,460093.09,101046.78,2011,61
-573315,1770,KAŠELJ,LJUBLJANA,1873/12,3,,,1/1,,32,,,469104.46,101143.74,2011,61
-573315,1770,KAŠELJ,LJUBLJANA,1873/13,3,,,1/1,,41,,,469119.49,101143.13,2011,61
-573307,1723,VIČ,LJUBLJANA,1251/21,10,,,1/1,,7,,,458834.38,100754.33,2011,61
-573303,2682,BRDO,LJUBLJANA,1723/5,3,,,1/1,,130,,,458096.95,101336.21,2011,61
-573303,2682,BRDO,LJUBLJANA,1723/4,3,,,1/1,,3,,,458106.87,101354.02,2011,61
-573300,2682,BRDO,LJUBLJANA,1721/36,3,,,1/1,,133,,,458105.8,101319.85,2011,61
-573294,1770,KAŠELJ,LJUBLJANA,1577/10,5,,,1/2,,195,,,468126.36,101418.41,2011,61
-573294,1770,KAŠELJ,LJUBLJANA,1577/9,5,,,1/1,,198,,,468112.51,101409.5,2011,61
-573287,2677,PRULE,LJUBLJANA,64/1,5,,,6/25,,262,,,462466.13,100504.8,2011,61
-573287,2677,PRULE,LJUBLJANA,64/2,5,,,6/25,,495,,,462446.85,100489.86,2011,61
-573280,1756,ČRNUČE,LJUBLJANA,974/236,5,,,1/1,,17,,,463297.36,106667.79,2011,61
-573273,1772,SLAPE,LJUBLJANA,1395/8,3,,,1/1,,510,,,468043.43,101474.33,2011,61
-573270,1740,SPODNJA ŠIŠKA,LJUBLJANA,108/1,5,,,3/10,,469,,,461179.15,103573.15,2011,61
-573270,1740,SPODNJA ŠIŠKA,LJUBLJANA,108/2,5,,,3/10,,191,,,461186.24,103564.51,2011,61
-573269,1770,KAŠELJ,LJUBLJANA,1837/1,3,,,1/1,,410,,,469041.1,101339.58,2011,61
-573245,1754,ŠENTVID NAD LJUBLJANO,LJUBLJANA,399,5,,,8/100,,219,,,458790.33,106461.82,2011,61
-573243,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,423/2,5,,,1/1,,179,,,462332.18,99750.53,2011,61
-573233,2636,BEŽIGRAD,LJUBLJANA,1187/3,5,,,6/144,,43,,,462535.49,102910.19,2011,61
-573233,2636,BEŽIGRAD,LJUBLJANA,1187/7,5,,,6/144,,74,,,462529.83,102923.79,2011,61
-573233,2636,BEŽIGRAD,LJUBLJANA,1187/6,5,,,6/144,,38,,,462526.03,102920,2011,61
-573233,2636,BEŽIGRAD,LJUBLJANA,1187/8,5,,,6/144,,48,,,462534.66,102916.98,2011,61
-573233,2636,BEŽIGRAD,LJUBLJANA,1187/5,5,,,6/144,,133,,,462526.99,102925.4,2011,61
-573073,2636,BEŽIGRAD,LJUBLJANA,2070/5,6,,,1/1,,15,,,461872.18,102615.28,2011,61
-573017,1721,GRADIŠČE I,LJUBLJANA,*10/3,3,,,1/1,,100,,,461242.07,100959.52,2011,61
-573016,1721,GRADIŠČE I,LJUBLJANA,*11/4,10,,,1/1,,96,,,461203.66,100984.46,2011,61
-573004,1729,ŠMARTNO OB SAVI,LJUBLJANA,810/2,7,,,1/1,,457,,,466306.54,104140.47,2011,61
-573004,1729,ŠMARTNO OB SAVI,LJUBLJANA,810/13,10,,,1/1,,191,,,466301.87,104138.25,2011,61
-572989,1756,ČRNUČE,LJUBLJANA,488/43,5,,,1/1,,16,,,463609.89,108059.51,2011,61
-572978,1739,ZGORNJA ŠIŠKA,LJUBLJANA,697/23,5,,,1/1,,17,,,460663.95,103447.24,2011,61
-572958,1735,STOŽICE,LJUBLJANA,978/21,10,,,1/1,,87,,,462702.94,104638.18,2011,61
-572958,1735,STOŽICE,LJUBLJANA,978/18,10,,,1/1,,6,,,462696.36,104642.71,2011,61
-572939,1770,KAŠELJ,LJUBLJANA,2253/11,5,,,1/1,,22,,,468585.23,101147.59,2011,61
-572918,1777,JAVOR,LJUBLJANA,299/5,3,,,3/8,,466,,,472804.84,100419.37,2011,61
-572918,1777,JAVOR,LJUBLJANA,299/4,5,,,3/8,,442,,,472824.85,100428.84,2011,61
-572910,1777,JAVOR,LJUBLJANA,299/5,10,,,5/16,,466,,,472804.84,100419.37,2011,61
-572910,1777,JAVOR,LJUBLJANA,299/4,5,,,5/16,,442,,,472824.85,100428.84,2011,61
-572910,1777,JAVOR,LJUBLJANA,299/4,5,,,1/1,,442,,,472824.85,100428.84,2011,61
-572901,1753,VIŽMARJE,LJUBLJANA,551/1,5,,,1/1,,390,,,458555.93,107887.39,2011,61
-572901,1753,VIŽMARJE,LJUBLJANA,551/1,5,,,1/1,,390,,,458555.93,107887.39,2011,61
-572809,1770,KAŠELJ,LJUBLJANA,88/16,5,,,1/1,,200,,,470047.6,102835.83,2011,61
-572808,1752,STANEŽIČE,LJUBLJANA,1156/7,3,,,1/1,,500,,,456310.3,109485.54,2011,61
-572805,1738,DRAVLJE,LJUBLJANA,241/14,3,,,1/1,,85,,,459495.86,105041.64,2011,61
-572805,1738,DRAVLJE,LJUBLJANA,241/18,3,,,1/1,,283,,,459527.49,105054.28,2011,61
-572805,1738,DRAVLJE,LJUBLJANA,241/18,5,,,1/1,,283,,,459527.49,105054.28,2011,61
-572787,1730,MOSTE,LJUBLJANA,324/3,3,,,1/2,,267,,,464174.09,102980.21,2011,61
-572787,1730,MOSTE,LJUBLJANA,324/1,3,,,1/2,,267,,,464180.5,102971.56,2011,61
-572787,1730,MOSTE,LJUBLJANA,324/2,5,,,1/1,,89,,,464163.08,102974.69,2011,61
-572787,1730,MOSTE,LJUBLJANA,324/4,5,,,1/2,,82,,,464165.12,102969.1,2011,61
-572785,1773,DOBRUNJE,LJUBLJANA,714/1,3,,,1/1,,415,,,468102.62,100346,2011,61
-572785,1773,DOBRUNJE,LJUBLJANA,713/3,3,,,1/1,,513,,,468108.48,100346.26,2011,61
-572764,1749,GAMELJNE,LJUBLJANA,826/3,3,,,1231/1599,,686,,,461530.77,109190.01,2011,61
-572764,1749,GAMELJNE,LJUBLJANA,826/4,3,,,1231/1599,,913,,,461551.01,109191.5,2011,61
-572733,1740,SPODNJA ŠIŠKA,LJUBLJANA,1162/2,5,,,1/1,,374,,,461135.28,102678.13,2011,61
-572697,1739,ZGORNJA ŠIŠKA,LJUBLJANA,184/29,5,,,1/1,,13,,,460281.53,104069,2011,61
-572671,1751,TACEN,LJUBLJANA,95/1,5,,,1/1,,615,,,458693.44,108949,2011,61
-572648,1737,TABOR,LJUBLJANA,3516,5,,,50/1000,,282,,,462280.62,101535.97,2011,61
-572648,1737,TABOR,LJUBLJANA,3477,5,,,50/1000,,286,,,462275.78,101558.67,2011,61
-572577,1730,MOSTE,LJUBLJANA,248/22,6,,,1/1,,14,,,464170.99,103252.15,2011,61
-572575,1752,STANEŽIČE,LJUBLJANA,10/1,2,,,1/1,,688,,,456399.03,107867.69,2011,61
-572574,1740,SPODNJA ŠIŠKA,LJUBLJANA,1047/11,10,,,1/1,,201,,,460820.46,102827.98,2011,61
-572574,1740,SPODNJA ŠIŠKA,LJUBLJANA,1047/1,10,,,1/1,,3383,,,460802.08,102840.07,2011,61
-572556,1723,VIČ,LJUBLJANA,1737/2,5,,,1/1,,461,,,459883.47,100231.62,2011,61
-572354,1728,LJUBLJANA MESTO,LJUBLJANA,*167,5,,,4018/10000,,350,,,,,2011,61
-572314,1740,SPODNJA ŠIŠKA,LJUBLJANA,777/6,5,,,153/307,"Predmet prodaje je 1/2 nepremičnine ID znak 1740-777/6 k.o. 1740 Spodnja Šiška, kar predstavlja dvorišče 197 m2, in stavbišče 110 m2 s stavbo, ki ima id. št. 1740-974 na naslovu Ljubljana, Verovškova ulica 29",307,,,,,2011,61
-572253,1723,VIČ,LJUBLJANA,290/4,10,,,1/1,GRE ZA DVORIŠČE K STAVBI,111,,,,,2011,61
-572253,1723,VIČ,LJUBLJANA,290/7,5,,,1/1,,13,,,,,2011,61
-572253,1723,VIČ,LJUBLJANA,290/5,5,,,1/1,,18,,,,,2011,61
-572253,1723,VIČ,LJUBLJANA,290/1,5,,,1/1,,265,,,,,2011,61
-572248,1728,LJUBLJANA MESTO,LJUBLJANA,160,10,,,1/4,DELEŽ V NARAVI PREDSTAVLJA ATRIJ V PRITLIČJU STAVBE ROŽNA ULICA 25 V LJUBLJANI,55,,,,,2011,61
-572248,1728,LJUBLJANA MESTO,LJUBLJANA,*123/1,5,,,1/12,,158,,,,,2011,61
-572247,1756,ČRNUČE,LJUBLJANA,630/10,3,,,1/1,,82,,,,,2011,61
-572245,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,244/74,6,,,1/1,,7,,,,,2011,61
-572245,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,244/68,10,,,1/1,"GRE ZA DVE ZEMLJIŠČI, KI V NARAVI PRDSTAVLJATA DVORIŠČE PRED IN ZA VRSTNO HIŠO.",19,,,,,2011,61
-572245,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,244/76,10,,,1/1,"GRE ZA DVE ZEMLJIŠČI, KI V NARAVI PRDSTAVLJATA DVORIŠČE PRED IN ZA VRSTNO HIŠO.",221,,,,,2011,61
-572245,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,244/16,5,,,1/1,,323,,,,,2011,61
-572241,1737,TABOR,LJUBLJANA,3272,10,,,22/120,"GRE ZA IDEALNI DELEŽ PARCEL, KI V NARAVI PREDSTAVLJAJ 3,5 SOBNO STANOVANJE NA NASLOVU NJEGOŠEVA 9 V LJUBLJANI",15,,,,,2011,61
-572241,1737,TABOR,LJUBLJANA,3271,10,,,22/120,"GRE ZA IDEALNI DELEŽ PARCEL, KI V NARAVI PREDSTAVLJAJ 3,5 SOBNO STANOVANJE NA NASLOVU NJEGOŠEVA 9 V LJUBLJANI",236,,,,,2011,61
-572241,1737,TABOR,LJUBLJANA,3270,10,,,22/120,"GRE ZA IDEALNI DELEŽ PARCEL, KI V NARAVI PREDSTAVLJAJ 3,5 SOBNO STANOVANJE NA NASLOVU NJEGOŠEVA 9 V LJUBLJANI",428,,,,,2011,61
-572238,2682,BRDO,LJUBLJANA,1865/2,9,,,1/1,,972,,,,,2011,61
-572054,1738,DRAVLJE,LJUBLJANA,1211/2,3,,,1/1,,400,,,,,2011,61
-572033,1723,VIČ,LJUBLJANA,1156/32,5,,,1/1,"Predmet prodaje je:  - stanovanje ID znak 1723-9647-5 (ID 5667703), do celote (stanovanje v 2. nadstropju (1. etaži) stavbe na naslovu Ljubljana, Poklukarjeva ulica 61, z uporabno površino dela stavbe 85,31 m2 in neto tlorisno površino dela stavbe 126,08 m2, kar vključuje tudi odprto teraso s površino 14,50 m2, zaprto teraso s površino 6,10 m2 in klet, shrambo s površino 3,90 m2 s parkirnim mestom v stavbi in parkirnim mestom na prostem,  - parcela št. 1156/39, k.o. 1723 Vič (ID 4437101), do celote, predstavlja parkirišče s površino 12 m2,  - parcela št. 1156/36, k.o. 1723 Vič (ID 2034867), do deleža 1/8, predstavlja dvorišče s površino 11 m2,  - parcela št. 1156/30, k.o. 1723 Vič (ID 3547264), do deleža 1/8, predstavlja dvorišče s površino 72 m2,   - parcela št. 1156/31, k.o. 1723 Vič (ID 4219401, do deleža 1/8, predstavlja cesto s površino 9 m2,  - parcela št. 1156/43, k.o. 1723 Vič (ID 2708015, do deleža 1/8, predstavlja dvorišče s površino 34 m2",421,,,,,2011,61
-572033,1723,VIČ,LJUBLJANA,1156/39,5,,,1/1,"Predmet prodaje je:  - stanovanje ID znak 1723-9647-5 (ID 5667703), do celote (stanovanje v 2. nadstropju (1. etaži) stavbe na naslovu Ljubljana, Poklukarjeva ulica 61, z uporabno površino dela stavbe 85,31 m2 in neto tlorisno površino dela stavbe 126,08 m2, kar vključuje tudi odprto teraso s površino 14,50 m2, zaprto teraso s površino 6,10 m2 in klet, shrambo s površino 3,90 m2 s parkirnim mestom v stavbi in parkirnim mestom na prostem,  - parcela št. 1156/39, k.o. 1723 Vič (ID 4437101), do celote, predstavlja parkirišče s površino 12 m2,  - parcela št. 1156/36, k.o. 1723 Vič (ID 2034867), do deleža 1/8, predstavlja dvorišče s površino 11 m2,  - parcela št. 1156/30, k.o. 1723 Vič (ID 3547264), do deleža 1/8, predstavlja dvorišče s površino 72 m2,   - parcela št. 1156/31, k.o. 1723 Vič (ID 4219401, do deleža 1/8, predstavlja cesto s površino 9 m2,  - parcela št. 1156/43, k.o. 1723 Vič (ID 2708015, do deleža 1/8, predstavlja dvorišče s površino 34 m2",12,,,,,2011,61
