ID_POSLA,VRSTA_KUPOPRODAJNEGA_POSLA,DATUM_UVELJAVITVE,DATUM_SKLENITVE_POGODBE,POGODBENA_CENA_ODSKODNINA,VKLJUCENOST_DDV,STOPNJA_DDV,DATUM_IZTEKA_LIZINGA,DATUM_PRENEHANJA_LIZINGA,OPOMBE_O_PRAVNEM_POSLU,POSREDOVANJE_NEPREMICNINSKE_AGENCIJE,DATUM_ZADNJE_SPREMEMBE_POSLA,DATUM_ZADNJE_UVELJAVITVE_POSLA,VRSTA_AKTA,TRZNOST_POSLA,LETO,RPE_OBCINE_SIFRA
-522531,1,21.01.2011,25.03.2010,85000,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-522533,1,21.01.2011,14.04.2010,120000,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-522536,1,21.01.2011,10.06.2010,85000,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-522561,1,21.01.2011,20.08.2010,112000,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-519399,1,06.01.2011,10.11.2010,130000,0,,,,,,23.07.2015,06.01.2011,1,4,2011,61
-519404,1,06.01.2011,09.11.2010,600000,0,,,,,,23.07.2015,06.01.2011,1,4,2011,61
-519451,1,06.01.2011,26.11.2010,14400,1,,,,,,23.07.2015,06.01.2011,1,4,2011,61
-519465,1,07.01.2011,20.12.2010,356250,1,,,,,,23.07.2015,07.01.2011,1,4,2011,61
-519474,1,07.01.2011,23.11.2010,250000,0,,,,,,23.07.2015,07.01.2011,1,4,2011,61
-519477,1,10.01.2011,03.09.2010,4908468,1,,,,,,17.12.2019,10.01.2011,1,4,2011,61
-519478,1,07.01.2011,06.12.2010,169000,0,,,,,,23.07.2015,07.01.2011,1,4,2011,61
-519482,1,07.01.2011,14.12.2010,99939.6,1,,,,,,23.07.2015,07.01.2011,1,4,2011,61
-519160,1,01.01.2011,21.12.2010,86000,0,,,,,,23.07.2015,01.01.2011,1,4,2011,61
-519170,1,01.01.2011,30.11.2010,142000,1,,,,,,23.07.2015,01.01.2011,1,4,2011,61
-519241,1,03.01.2011,16.04.2010,50000,1,,,,,,23.07.2015,03.01.2011,1,4,2011,61
-519301,1,04.01.2011,27.09.2010,335000,1,,,,,,23.07.2015,04.01.2011,1,4,2011,61
-519303,1,04.01.2011,17.09.2010,20000,1,,,,,,23.07.2015,04.01.2011,1,4,2011,61
-519304,1,04.01.2011,23.09.2010,162000,1,,,,,,23.07.2015,04.01.2011,1,4,2011,61
-519305,1,04.01.2011,10.11.2010,14060,1,,,,,,23.07.2015,04.01.2011,1,4,2011,61
-519611,1,13.01.2011,14.12.2010,109000,1,,,,,,23.07.2015,13.01.2011,1,4,2011,61
-522563,1,21.01.2011,19.08.2010,67000,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-522569,1,21.01.2011,06.09.2010,7000,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-522574,1,21.01.2011,16.09.2010,80000,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-523205,1,21.01.2011,17.12.2010,12550,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-528306,1,13.03.2011,18.03.2010,215000,0,,,,Prodaja in nakup stanovanja ter shrambe v kleti.,,23.07.2015,13.03.2011,1,4,2011,61
-520868,1,21.01.2011,25.11.2010,150000,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-522042,1,21.01.2011,15.11.2010,11400,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-522077,1,21.01.2011,10.11.2010,140000,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-528315,1,14.03.2011,19.01.2011,260000,1,,,,,,23.07.2015,14.03.2011,1,4,2011,61
-528316,1,14.03.2011,23.02.2011,123000,0,,,,,,23.07.2015,14.03.2011,1,4,2011,61
-528317,1,14.03.2011,21.01.2011,190000,1,,,,,,23.07.2015,14.03.2011,1,4,2011,61
-528319,1,14.03.2011,09.03.2011,83000,1,,,,,,23.07.2015,14.03.2011,1,4,2011,61
-528322,1,14.03.2011,02.12.2010,115000,1,,,,,,23.07.2015,14.03.2011,1,4,2011,61
-528305,1,12.03.2011,10.03.2011,130000,0,,,,,,23.07.2015,12.03.2011,1,4,2011,61
-528325,1,14.03.2011,07.03.2011,185000,1,,,,,,23.07.2015,14.03.2011,1,4,2011,61
-528328,1,14.03.2011,28.02.2011,119795,1,,,,,,23.07.2015,14.03.2011,1,4,2011,61
-528329,1,14.03.2011,16.02.2011,116400,1,,,,,,23.07.2015,14.03.2011,1,4,2011,61
-528353,1,14.03.2011,23.02.2011,20000,0,,,,,,23.07.2015,14.03.2011,1,4,2011,61
-528373,1,15.03.2011,10.03.2011,133500,0,,,,,,23.07.2015,15.03.2011,1,4,2011,61
-528398,1,15.03.2011,18.02.2011,200000,0,,,,,,23.07.2015,15.03.2011,1,4,2011,61
-519701,1,15.01.2011,14.01.2011,73500,0,,,,,,23.07.2015,15.01.2011,1,4,2011,61
-522069,1,21.01.2011,21.09.2010,2886,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-520877,1,21.01.2011,14.12.2010,107100,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-519727,1,17.01.2011,10.01.2011,86000,0,,,,,,23.07.2015,17.01.2011,1,4,2011,61
-520773,1,21.01.2011,03.12.2010,200000,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-520777,1,21.01.2011,14.12.2010,75000,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-520781,1,21.01.2011,07.12.2010,140000,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-520784,1,21.01.2011,10.12.2010,107000,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-520790,1,21.01.2011,15.12.2010,225000,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-520796,1,21.01.2011,13.12.2010,128500,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-520799,1,21.01.2011,19.11.2010,6900,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-521963,1,21.01.2011,22.11.2010,100000,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-528209,1,10.03.2011,28.10.2010,270000,0,,,,,,23.07.2015,10.03.2011,1,4,2011,61
-519756,1,17.01.2011,17.12.2010,23200,0,,,,,,23.07.2015,17.01.2011,1,4,2011,61
-521618,1,21.01.2011,30.11.2010,4000,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-521621,1,21.01.2011,29.11.2010,110000,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-521644,1,21.01.2011,19.11.2010,58000,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-519039,1,11.01.2011,22.12.2010,140000,0,,,,,,23.07.2015,11.01.2011,1,4,2011,61
-522715,3,21.01.2011,03.11.2010,119000,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-526766,1,31.01.2011,21.12.2010,350000,0,,,,,,23.07.2015,31.01.2011,1,4,2011,61
-526774,1,31.01.2011,21.12.2010,126250,0,,,,,,23.07.2015,31.01.2011,1,4,2011,61
-527531,1,11.02.2011,13.12.2010,90000,1,,,,,,23.07.2015,11.02.2011,1,4,2011,61
-527572,1,14.02.2011,24.01.2011,42000,0,,,,POGODBA JE BILA PODPISANA 29.12.2010 VENDAR JE BIL POGOJ ZA VELJAVNOST POGODBE PONOVEN PRIKLOP NA ELEKTRO OMREŽJE KI SE JE ZGODIL 24.1.2011.,,17.12.2019,14.02.2011,1,4,2011,61
-527602,1,14.02.2011,20.01.2011,141820,1,,,,,,23.07.2015,14.02.2011,1,4,2011,61
-527607,1,14.02.2011,18.01.2011,160000,1,,,,,,23.07.2015,14.02.2011,1,4,2011,61
-527609,1,14.02.2011,15.12.2010,110000,0,,,,,,23.07.2015,14.02.2011,1,4,2011,61
-527683,1,15.02.2011,11.01.2011,3010000,1,,,,,,23.07.2015,15.02.2011,1,4,2011,61
-527717,1,15.02.2011,09.02.2011,5000,1,,,,,,23.07.2015,15.02.2011,1,4,2011,61
-521443,1,21.01.2011,30.11.2010,105000,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-523326,1,21.01.2011,27.09.2010,0,0,,,,PRIZNANJE LS,,23.07.2015,21.01.2011,1,4,2011,61
-523351,1,21.01.2011,06.12.2010,0,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-520714,1,21.01.2011,14.12.2010,10500,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-521457,1,21.01.2011,16.11.2010,110000,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-521458,1,21.01.2011,29.11.2010,85000,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-521461,1,21.01.2011,18.11.2010,16171.74,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-521462,1,21.01.2011,30.11.2010,427300,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-521468,1,21.01.2011,23.11.2010,134000,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-521473,1,21.01.2011,01.12.2010,140000,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-521781,1,21.01.2011,09.11.2010,2100,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-520879,1,21.01.2011,07.12.2010,91338,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-521234,1,21.01.2011,03.12.2010,105000,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-521240,1,21.01.2011,03.12.2010,170000,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-521243,1,21.01.2011,03.12.2010,265000,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-521245,1,21.01.2011,06.12.2010,16480,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-521332,1,21.01.2011,01.12.2010,125000,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-521336,1,21.01.2011,30.11.2010,16000,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-521346,1,21.01.2011,29.11.2010,305000,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-521349,1,21.01.2011,02.12.2010,124000,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-521350,1,21.01.2011,06.12.2010,65000,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-521362,1,21.01.2011,27.11.2010,2500000,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-519185,1,03.01.2011,17.12.2010,94000,0,,,,,,23.07.2015,03.01.2011,1,4,2011,61
-519195,1,03.01.2011,20.12.2010,375000,0,,,,,,23.07.2015,03.01.2011,1,4,2011,61
-521246,1,21.01.2011,06.12.2010,16480,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-521247,1,21.01.2011,06.12.2010,32976,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-521250,1,21.01.2011,02.11.2010,5062.5,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-519881,1,20.01.2011,13.12.2010,130000,0,,,,,,23.07.2015,20.01.2011,1,4,2011,61
-519889,1,20.01.2011,19.01.2011,80500,0,,,,,,23.07.2015,20.01.2011,1,4,2011,61
-519896,1,20.01.2011,14.01.2011,70500,0,,,,enosobno stanovanje,,23.07.2015,20.01.2011,1,4,2011,61
-520801,1,21.01.2011,19.11.2010,6750,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-519187,1,03.01.2011,15.12.2009,525000,1,,,,,,23.07.2015,03.01.2011,1,4,2011,61
-519189,1,03.01.2011,19.01.2010,147300,1,,,,,,23.07.2015,03.01.2011,1,4,2011,61
-519197,1,03.01.2011,29.01.2010,88000,0,,,,,,23.07.2015,03.01.2011,1,4,2011,61
-519245,1,03.01.2011,04.05.2010,7000,1,,,,,,23.07.2015,03.01.2011,1,4,2011,61
-519254,4,04.01.2011,02.06.2010,80000,1,,,,,,23.07.2015,04.01.2011,1,4,2011,61
-521270,1,21.01.2011,20.11.2010,33840,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-521287,1,21.01.2011,01.12.2010,90000,0,,,,,,17.12.2019,21.01.2011,1,4,2011,61
-521292,1,21.01.2011,23.11.2010,250000,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-527865,1,19.02.2011,31.12.2010,245000,1,,,,ni pripomb,,23.07.2015,19.02.2011,1,4,2011,61
-527866,1,21.02.2011,07.02.2011,61500,0,,,,,,23.07.2015,21.02.2011,1,4,2011,61
-527869,1,21.02.2011,18.02.2011,165000,0,,,,"PRODAJA SE 3 SOBNO PRAZNO STANOVANJE, potrebno prenove",,23.07.2015,21.02.2011,1,4,2011,61
-527871,1,21.02.2011,11.02.2011,117000,0,,,,,,23.07.2015,21.02.2011,1,4,2011,61
-528327,1,14.03.2011,18.02.2011,116400,1,,,,,,23.07.2015,14.03.2011,1,4,2011,61
-528334,1,14.03.2011,27.01.2011,94000,0,,,,,,23.07.2015,14.03.2011,1,4,2011,61
-528344,1,14.03.2011,23.02.2011,250000,0,,,,,,23.07.2015,14.03.2011,1,4,2011,61
-528363,1,15.03.2011,04.02.2011,244250,0,,,,,,23.07.2015,15.03.2011,1,4,2011,61
-528439,1,17.03.2011,07.03.2011,147000,0,,,,,,23.07.2015,17.03.2011,1,4,2011,61
-528440,1,16.03.2011,04.03.2011,256000,0,,,,,,23.07.2015,16.03.2011,1,4,2011,61
-528446,1,16.03.2011,21.02.2011,73000,0,,,,,,23.07.2015,16.03.2011,1,4,2011,61
-522295,1,21.01.2011,22.02.2010,14320,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-528459,1,16.03.2011,08.03.2011,410000,0,,,,,,23.07.2015,16.03.2011,1,4,2011,61
-526817,1,31.01.2011,21.12.2010,1000,0,,,,,,23.07.2015,31.01.2011,1,4,2011,61
-526818,1,31.01.2011,14.12.2010,43000,0,,,,,,23.07.2015,31.01.2011,1,4,2011,61
-519510,1,10.01.2011,18.12.2010,93000,0,,,,,,23.07.2015,10.01.2011,1,4,2011,61
-519518,1,10.01.2011,25.12.2010,35250,0,,,,,,17.12.2019,10.01.2011,1,4,2011,61
-519535,1,11.01.2011,02.12.2010,96793,1,,,,,,23.07.2015,11.01.2011,1,4,2011,61
-519550,1,11.01.2011,06.12.2010,170000,0,,,,,,23.07.2015,11.01.2011,1,4,2011,61
-521479,1,21.01.2011,22.10.2010,110600,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-521482,1,21.01.2011,01.12.2010,100000,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-521484,1,21.01.2011,30.11.2010,140000,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-521491,1,21.01.2011,02.12.2010,92000,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-521494,1,21.01.2011,03.12.2010,136000,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-523083,1,21.01.2011,01.12.2010,840,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-520726,1,21.01.2011,07.12.2010,72000,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-520734,1,21.01.2011,13.12.2010,3220,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-520740,1,21.01.2011,15.12.2010,78000,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-520742,1,21.01.2011,06.12.2010,73000,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-521496,1,21.01.2011,24.11.2010,127000,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-521497,1,21.01.2011,02.12.2010,105000,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-521499,4,21.01.2011,24.11.2010,38830.63,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-519334,1,05.01.2011,22.12.2010,125000,1,,,,,,23.07.2015,05.01.2011,1,4,2011,61
-519341,1,05.01.2011,21.12.2010,126250,1,,,,,,23.07.2015,05.01.2011,1,4,2011,61
-519408,1,06.01.2011,04.11.2010,105000,0,,,,,,23.07.2015,06.01.2011,1,4,2011,61
-519411,1,06.01.2011,28.10.2010,121000,0,,,,,,23.07.2015,06.01.2011,1,4,2011,61
-522789,3,21.01.2011,24.08.2010,30000,0,,,,"odmera po sklepu o domiku. Kupca sta Vida JOkič DŠ: 54746914, in Danijel Jokić, ki pa ni več na naslovi Petkovškovo nabrežje 67, Ljubljana.   Ker v sklepu o domiku ni drugih podatkov (emšo) v RDZ ne morem ugotoviti prave DŠ, zato je kot kupec vnešena le Vida Jokič.  ",,23.07.2015,21.01.2011,1,4,2011,61
-527789,1,17.02.2011,16.12.2010,130464,0,,,,"Prodajna pogodba je bila sicer sklenjena 3.11.2010, vendar sta bila k predmetni pogodbi sklenjena tudi dva aneksa, in sicer prvi z dne 16.11.2010, drugi pa z dne 16.12.2010, v katerem je bila določena tudi končna cena nepremičnin, ki so bile predmet prodajne pogodbe.",,23.07.2015,17.02.2011,1,4,2011,61
-527807,1,17.02.2011,04.02.2011,140000,0,,,,,,23.07.2015,17.02.2011,1,4,2011,61
-526662,1,31.01.2011,16.12.2010,157130,0,,,,,,23.07.2015,31.01.2011,1,4,2011,61
-526665,1,31.01.2011,30.11.2010,6333,0,,,,,,23.07.2015,31.01.2011,1,4,2011,61
-526672,1,31.01.2011,20.12.2010,11000,0,,,,,,23.07.2015,31.01.2011,1,4,2011,61
-526680,1,31.01.2011,23.12.2010,700000,0,,,,,,23.07.2015,31.01.2011,1,4,2011,61
-519172,1,01.01.2011,08.06.2010,198000,1,,,,,,23.07.2015,01.01.2011,1,4,2011,61
-519188,1,03.01.2011,30.11.2010,111000,0,,,,,,23.07.2015,03.01.2011,1,4,2011,61
-519313,1,04.01.2011,09.12.2010,130000,1,,,,,,23.07.2015,04.01.2011,1,4,2011,61
-520902,1,21.01.2011,09.12.2010,134000,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-520905,1,21.01.2011,07.12.2010,130000,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-520907,2,21.01.2011,09.12.2010,11000,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-520909,1,21.01.2011,09.12.2010,220000,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-520911,2,21.01.2011,17.11.2010,1041300,0,,,,,,17.12.2019,21.01.2011,1,4,2011,61
-520921,1,21.01.2011,08.12.2010,12500,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-520927,1,21.01.2011,07.12.2010,525,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-521300,1,21.01.2011,03.12.2010,116000,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-519277,1,04.01.2011,29.12.2010,125000,0,,,,2 sobno stanovanje,,23.07.2015,04.01.2011,1,4,2011,61
-519280,1,04.01.2011,22.07.2010,120000,1,,,,,,23.07.2015,04.01.2011,1,4,2011,61
-519290,1,04.01.2011,16.08.2010,2984,1,,,,,,23.07.2015,04.01.2011,1,4,2011,61
-519311,1,04.01.2011,17.11.2010,78039.14,1,,,,,,23.07.2015,04.01.2011,1,4,2011,61
-519344,1,05.01.2011,30.09.2010,108000,1,,,,,,23.07.2015,05.01.2011,1,4,2011,61
-519353,1,05.01.2011,26.11.2010,14400,1,,,,,,23.07.2015,05.01.2011,1,4,2011,61
-519366,1,06.01.2011,08.12.2010,600000,1,,,,,,23.07.2015,06.01.2011,1,4,2011,61
-527842,1,18.02.2011,15.02.2011,65000,0,,,,,,17.12.2019,18.02.2011,1,4,2011,61
-527867,1,21.02.2011,07.02.2011,110000,0,,,,,,23.07.2015,21.02.2011,1,4,2011,61
-527896,1,23.02.2011,14.02.2011,450000,0,,,,,,23.07.2015,23.02.2011,1,4,2011,61
-528039,1,03.03.2011,23.02.2011,75000,0,,,,,,23.07.2015,03.03.2011,1,4,2011,61
-528050,1,03.03.2011,17.02.2011,68000,0,,,,garsonjera,,23.07.2015,03.03.2011,1,4,2011,61
-528121,1,07.03.2011,31.01.2011,305000,0,,,,,,23.07.2015,07.03.2011,1,4,2011,61
-526713,1,31.01.2011,20.12.2010,81000,0,,,,,,17.12.2019,31.01.2011,1,4,2011,61
-523353,1,21.01.2011,09.04.2010,0,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-523356,1,21.01.2011,17.12.2010,260000,0,,,,ZAKONCI,,23.07.2015,21.01.2011,1,4,2011,61
-523359,1,21.01.2011,25.10.2010,0,0,,,,USKLADITEV ZK,,23.07.2015,21.01.2011,1,4,2011,61
-523360,1,21.01.2011,09.12.2010,0,0,,,,DODATEK K KP Z DNE 27/03-1992,,23.07.2015,21.01.2011,1,4,2011,61
-521200,1,21.01.2011,27.11.2010,130000,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-521304,1,21.01.2011,18.11.2010,112000,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-526717,1,31.01.2011,24.11.2010,103100,0,,,,,,23.07.2015,31.01.2011,1,4,2011,61
-526718,1,31.01.2011,22.12.2010,410000,0,,,,,,23.07.2015,31.01.2011,1,4,2011,61
-526720,1,31.01.2011,20.12.2010,127000,0,,,,,,23.07.2015,31.01.2011,1,4,2011,61
-526726,1,31.01.2011,10.12.2010,20500,0,,,,,,23.07.2015,31.01.2011,1,4,2011,61
-526727,1,31.01.2011,17.12.2010,279839.16,0,,,,,,23.07.2015,31.01.2011,1,4,2011,61
-526730,1,31.01.2011,17.12.2010,285953.18,0,,,,,,23.07.2015,31.01.2011,1,4,2011,61
-526732,1,31.01.2011,13.12.2010,85214.22,0,,,,,,23.07.2015,31.01.2011,1,4,2011,61
-521602,1,21.01.2011,26.11.2010,5100,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-521606,1,21.01.2011,24.11.2010,10000,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-521310,1,21.01.2011,30.11.2010,157500,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-521311,1,21.01.2011,30.11.2010,300000,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-521315,1,21.01.2011,01.12.2010,57500,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-520748,1,21.01.2011,30.11.2010,18000,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-520752,1,21.01.2011,13.12.2010,86000,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-520753,1,21.01.2011,15.12.2010,137190,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-520756,1,21.01.2011,08.12.2010,120000,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-519418,1,06.01.2011,20.10.2010,75000,0,,,,,,23.07.2015,06.01.2011,1,4,2011,61
-519422,1,06.01.2011,13.10.2010,253000,0,,,,,,23.07.2015,06.01.2011,1,4,2011,61
-521382,1,21.01.2011,29.11.2010,48333.33,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-521384,1,21.01.2011,29.11.2010,48333.33,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-521386,1,21.01.2011,29.11.2010,48333.33,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-521387,1,21.01.2011,06.12.2010,310000,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-521388,1,21.01.2011,25.11.2010,246600,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-521392,1,21.01.2011,01.12.2010,7350,0,,,,,,23.07.2015,21.01.2011,1,4,2011,61
-514697,1,12.01.2011,28.05.2009,6821.4,1,,,,,,23.07.2015,12.01.2011,1,4,2011,61
-526689,1,31.01.2011,21.12.2010,50000,0,,,,,,23.07.2015,31.01.2011,1,4,2011,61
-526690,1,31.01.2011,20.12.2010,186000,0,,,,,,23.07.2015,31.01.2011,1,4,2011,61
-526694,1,31.01.2011,20.12.2010,105750,0,,,,,,23.07.2015,31.01.2011,1,4,2011,61
-526695,1,31.01.2011,22.12.2010,110000,0,,,,,,23.07.2015,31.01.2011,1,4,2011,61
-528167,1,09.03.2011,03.02.2011,177000,0,,,,,,23.07.2015,09.03.2011,1,4,2011,61
-525453,1,31.01.2011,20.10.2010,8742.4,0,,,,,,23.07.2015,31.01.2011,1,4,2011,61
-525455,1,31.01.2011,01.12.2010,132000,0,,,,,,23.07.2015,31.01.2011,1,4,2011,61
-525229,1,31.01.2011,06.12.2010,27874.3,0,,,,,,23.07.2015,31.01.2011,1,4,2011,61
-533889,1,19.04.2011,26.02.2011,77000,0,,,,,,23.07.2015,19.04.2011,1,4,2011,61
-533891,1,19.04.2011,24.02.2011,12800,0,,,,,,23.07.2015,19.04.2011,1,4,2011,61
-533895,1,19.04.2011,25.02.2011,150000,0,,,,,,23.07.2015,19.04.2011,1,4,2011,61
-532441,1,19.04.2011,16.02.2011,10000,0,,,,,,23.07.2015,19.04.2011,1,4,2011,61
-532442,1,19.04.2011,15.02.2011,108000,0,,,,,,23.07.2015,19.04.2011,1,4,2011,61
-532448,4,19.04.2011,15.02.2011,100000,0,,,,,,23.07.2015,19.04.2011,1,4,2011,61
-532450,1,19.04.2011,15.02.2011,65000,0,,,,,,17.12.2019,19.04.2011,1,4,2011,61
-532451,1,19.04.2011,15.02.2011,65000,0,,,,,,17.12.2019,19.04.2011,1,4,2011,61
-532455,1,19.04.2011,25.01.2011,14000,0,,,,,,23.07.2015,19.04.2011,1,4,2011,61
-532457,1,19.04.2011,15.02.2011,207000,0,,,,,,23.07.2015,19.04.2011,1,4,2011,61
